config,seed,strategySide,over,duration_min,winner,strategyWon,kills,kills10,kills15,kills20,bK,rK,towers_blue_down,towers_red_down,towers20,blue_lane_cleared_min,red_lane_cleared_min,stall_min,guards_down_end,blue_nexus_hp_end,red_nexus_hp_end,dragons,barons,lastTowerFall_min,team_t3_20,rejected,violations,conservationFails,wallMs
standard,20,,1,24.9,red,,33,2,5,13,14,19,9,10,8,,,,4,-1309,7200,3,2,24.86,11.5,0,0,0,7350
standard,21,,1,21.38,red,,21,3,4,15,5,16,10,6,13,,,,2,-38,7200,4,2,21.23,13,0,0,0,6624
standard,22,,1,24.37,red,,35,2,8,21,8,27,10,6,10,,,,2,-2102,7200,4,3,24.33,13,0,0,0,7030
standard,23,,1,21.73,blue,,25,3,8,18,17,8,7,11,17,,21.51,,2,7200,-138,3,2,21.51,13,0,0,0,6600
standard,24,,1,24.63,blue,,40,5,11,22,10,30,8,8,10,,,,3,7200,-976,3,2,24.58,11.5,0,0,0,6962
standard,25,,1,40.84,red,,121,0,3,17,57,64,11,11,9,28.7,28.69,12.14,4,-6886,7200,7,6,40.53,12.5,0,0,0,9547
standard,26,,1,27.89,red,,43,1,2,7,19,24,11,7,10,26.64,,,2,-785,7200,5,3,27.87,10.5,0,0,0,7559
standard,27,,1,27.83,red,,41,1,9,17,31,10,9,7,10,,,,2,-1854,7200,4,3,27.8,11.5,0,0,0,6714
standard,28,,1,22.88,red,,23,4,7,15,3,20,11,5,10,22.73,,,2,-700,7200,4,3,22.83,12.5,0,0,0,5640
standard,29,,1,27.1,red,,47,2,4,19,16,31,11,6,9,24.02,,,2,-1093,7200,5,3,24.26,12.5,0,0,0,6613
standard,30,,1,25.4,red,,38,4,9,17,11,27,11,7,9,25.38,,,2,-1102,7200,4,3,25.38,12.5,0,0,0,6460
standard,31,,1,23.72,blue,,30,1,6,15,12,18,6,10,8,,,,2,7200,-562,4,2,23.67,12,0,0,0,5651
standard,32,,1,20.87,red,,19,3,7,17,9,10,9,7,13,,,,3,-90,7200,3,2,20.71,12,0,0,0,5282
standard,33,,1,23.55,red,,22,2,6,12,4,18,9,8,13,,,,3,-3908,7200,3,3,23.52,12,0,0,0,5846
standard,34,,1,23.63,blue,,28,3,8,15,16,12,5,9,10,,,,2,7200,-1745,3,2,23.59,12.5,0,0,0,5931
standard,35,,1,20.65,red,,21,1,8,18,6,15,10,3,8,,,,2,-213,7200,3,2,20.59,12,0,0,0,5232
standard,36,,1,25.7,blue,,42,0,6,17,12,30,9,9,10,,,,3,7200,-581,3,2,25.66,12,0,0,0,6136
standard,37,,1,25.71,red,,32,0,5,14,11,21,10,2,6,,,,2,-570,7200,4,3,25.28,11.5,0,0,0,6090
standard,38,,1,20.65,blue,,21,4,8,18,8,13,4,8,10,,,,2,7200,-213,3,2,20.59,12,0,0,0,5327
standard,39,,1,24.61,red,,37,2,8,19,4,33,11,7,10,21.93,,,3,-956,7200,4,2,24.38,11.5,0,0,0,6115
standard,40,,1,23.63,red,,23,0,3,9,8,15,9,5,7,,,,2,-1232,7200,4,3,23.6,11.5,0,0,0,5776
standard,41,,1,22.85,blue,,29,0,4,16,18,11,5,9,10,,,,2,7200,-1230,3,2,22.8,11.5,0,0,0,6196
standard,42,,1,26.86,blue,,36,3,5,14,22,14,6,9,7,,,,2,7200,-850,4,3,26.83,10.5,0,0,0,7547
standard,43,,1,22.68,blue,,27,1,5,17,11,16,8,7,13,,,,3,7200,-435,3,2,22.63,12,0,0,0,6849
standard,44,,1,24.62,blue,,27,1,2,10,14,13,8,11,9,,22.58,,2,7200,-1706,6,3,22.68,11,0,0,0,7200
standard,45,,1,23.68,blue,,23,1,4,13,11,12,5,10,11,,,,2,7200,-511,3,2,23.63,12,0,0,0,6876
standard,46,,1,28.1,red,,48,3,9,19,12,36,11,7,9,25.03,,,2,-3086,7200,5,4,25.03,12.5,0,0,0,7622
standard,47,,1,26.85,red,,41,1,8,16,14,27,10,7,7,,,,3,-842,7200,4,3,26.83,11.5,0,0,0,7680
standard,48,,1,25.9,red,,44,3,6,18,11,33,11,7,11,24.43,,,3,-1686,7200,4,3,25.87,12,0,0,0,7340
standard,49,,1,25.28,blue,,42,1,7,20,20,22,7,10,7,,,,2,7200,-129,3,2,24.16,11.5,0,0,0,6902
standard,50,,1,23.19,red,,33,3,10,22,6,27,10,6,10,,,,2,-525,7200,4,3,23.13,12,0,0,0,5849
standard,51,,1,36.74,red,,111,2,6,20,45,66,11,7,8,35.41,,,2,-683,7200,5,4,35.73,11.5,0,0,0,8135
standard,52,,1,25.12,red,,44,6,12,21,25,19,10,6,9,,,,2,-780,7200,4,3,25.08,12,0,0,0,6429
standard,53,,1,24.17,blue,,25,0,2,10,16,9,5,8,6,,,,2,7200,-444,3,3,24.14,11,0,0,0,6387
standard,54,,1,22.14,red,,27,1,6,21,5,22,9,5,11,,,,2,-740,7200,3,2,22.09,13,0,0,0,5749
standard,55,,1,28.2,blue,,60,1,6,15,15,45,7,10,8,,,,2,7200,-2253,4,3,28.17,11.5,0,0,0,6822
standard,56,,1,22.13,red,,27,2,7,17,12,15,9,4,13,,,,2,-232,7200,3,2,18.94,12.5,0,0,0,5945
standard,57,,1,23.62,red,,31,1,6,20,14,17,8,5,10,,,,2,-1221,7200,4,3,23.59,12,0,0,0,6175
standard,58,,1,22.73,red,,23,2,4,16,11,12,9,7,9,,,,2,-463,7200,4,3,22.62,12,0,0,0,5854
standard,59,,1,27.36,red,,42,1,4,8,17,25,10,6,8,,,,2,-292,7200,5,3,27.33,11.5,0,0,0,6708
standard,60,,1,24.63,blue,,32,3,9,19,3,29,9,10,15,24.6,,,2,7200,-1717,4,3,24.6,13,0,0,0,6066
standard,61,,1,21.49,blue,,21,2,5,16,4,17,6,7,11,,,,2,7200,-235,3,2,21.4,13,0,0,0,5481
standard,62,,1,23.09,red,,30,2,5,18,12,18,10,6,11,,,,2,-1825,7200,3,3,23.07,12,0,0,0,5988
standard,63,,1,23.58,red,,27,4,6,16,19,8,7,6,11,,,,2,-2574,7200,4,3,23.56,12.5,0,0,0,5954
standard,64,,1,24.76,red,,34,1,6,15,19,15,10,6,8,,,,2,-352,7200,4,3,24.68,12,0,0,0,6299
standard,65,,1,25.17,red,,38,4,8,15,14,24,10,5,9,,,,2,-29,7200,3,2,24.51,11.5,0,0,0,6068
standard,66,,1,21.59,red,,15,1,2,11,3,12,10,6,12,,,,2,-2673,7200,4,3,21.56,12.5,0,0,0,5349
standard,67,,1,21.87,red,,25,2,6,16,8,17,11,6,15,19.53,,,2,-1768,7200,5,2,21.82,11.5,0,0,0,5703
standard,68,,1,22.84,red,,20,4,8,9,10,10,8,7,11,,,,3,-53,7200,3,2,22.73,11.5,0,0,0,5981
standard,69,,1,21.86,red,,23,1,4,17,8,15,10,6,14,,,,2,-277,7200,4,2,21.73,12.5,0,0,0,5629
standard,70,,1,22.36,blue,,19,2,2,11,8,11,7,9,14,,,,2,7200,-484,3,2,22.23,11.5,0,0,0,5826
standard,71,,1,24.38,blue,,27,1,5,14,16,11,8,10,8,,,,4,7200,-2110,4,3,24.33,11.5,0,0,0,6057
standard,72,,1,31.38,red,,65,1,6,15,34,31,10,8,12,,,,2,-89,7200,4,4,31.38,11.5,0,0,0,7591
standard,73,,1,22.35,blue,,26,3,4,18,7,19,6,8,13,,,,2,7200,-472,3,2,22.23,12.5,0,0,0,5646
standard,74,,1,22.88,red,,22,1,7,14,14,8,8,6,13,,,,2,-105,7200,3,2,22.78,12,0,0,0,5697
standard,75,,1,24.97,red,,43,2,7,24,18,25,9,5,8,,,,2,-590,7200,4,3,24.94,13.5,0,0,0,5810
standard,76,,1,24.44,blue,,28,1,5,12,20,8,7,9,10,,,,3,7200,-31,4,3,24.4,12,0,0,0,5831
standard,77,,1,22.73,blue,,26,3,7,17,11,15,6,8,11,,,,2,7200,-490,3,2,22.67,12,0,0,0,5713
standard,78,,1,20.85,red,,18,4,6,14,10,8,10,7,16,,,,3,-537,7200,4,2,20.79,13,0,0,0,5273
standard,79,,1,21.85,red,,29,3,9,22,7,22,9,5,12,,,,2,-1097,7200,3,3,21.83,12.5,0,0,0,5309
standard,80,,1,27.39,blue,,35,4,6,12,22,13,9,11,8,,25.43,,4,7200,-1395,5,3,27.36,11.5,0,0,0,7154
standard,81,,1,23.62,blue,,27,0,6,13,10,17,5,10,13,,,,2,7200,-1719,4,3,22.98,11,0,0,0,6205
standard,82,,1,22.36,red,,30,2,7,20,9,21,10,4,10,,,,2,-29,7200,3,2,22.32,12,0,0,0,5975
standard,83,,1,24.57,red,,36,2,7,14,9,27,10,5,8,,,,2,-2533,7200,3,3,22.23,12,0,0,0,6302
standard,84,,1,24.13,blue,,25,0,4,13,13,12,7,8,7,,,,2,7200,-390,3,2,24.09,11.5,0,0,0,6369
standard,85,,1,22.2,blue,,26,2,6,17,13,13,6,8,11,,,,2,7200,-809,4,2,22.13,11.5,0,0,0,5961
standard,86,,1,21.92,red,,19,0,6,12,10,9,11,7,13,20.48,,,3,-359,7200,4,2,21.78,11.5,0,0,0,6149
standard,87,,1,24.87,red,,27,1,2,9,11,16,11,6,10,24.6,,,2,-2035,7200,4,3,24.6,11,0,0,0,6419
standard,88,,1,25.96,red,,34,1,5,12,8,26,9,9,9,,,,3,-844,7200,4,3,25.91,11.5,0,0,0,6341
standard,89,,1,26.42,red,,43,3,8,17,8,35,10,8,11,,,,4,-1354,7200,4,3,26.38,12.5,0,0,0,6334
standard,90,,1,24.2,blue,,33,5,10,16,15,18,5,9,9,,,,2,7200,-1163,4,3,24.15,11.5,0,0,0,6217
standard,91,,1,33.73,blue,,80,3,5,16,50,30,8,11,9,,30.64,,2,7200,-1015,5,4,30.65,11.5,0,0,0,7827
standard,92,,1,24.38,red,,40,2,11,20,10,30,9,5,10,,,,2,-2274,7200,5,3,24.36,12.5,0,0,0,5899
standard,93,,1,20.91,blue,,19,2,9,19,12,7,4,10,13,,,,2,7200,-153,3,2,20.18,12.5,0,0,0,5586
standard,94,,1,21.73,red,,24,4,12,18,12,12,10,7,14,,,,2,-606,7200,4,2,21.66,11.5,0,0,0,5707
standard,95,,1,21.9,blue,,28,1,8,20,9,19,6,10,12,,,,2,7200,-870,3,3,21.85,12.5,0,0,0,5612
standard,96,,1,24.38,blue,,36,4,9,24,25,11,6,10,11,,,,2,7200,-2110,4,3,24.33,12.5,0,0,0,6142
standard,97,,1,23.18,red,,29,2,9,16,17,12,10,6,13,,,,2,-514,7200,3,2,22.74,11.5,0,0,0,6094
standard,98,,1,24.21,blue,,33,2,6,16,11,22,9,9,11,,,,4,7200,-1174,3,2,24.16,11.5,0,0,0,6075
standard,99,,1,29.83,blue,,62,0,3,13,23,39,10,10,9,,,,4,7200,-1280,5,3,29.78,11.5,0,0,0,6806
standard,100,,1,22.86,red,,27,2,7,14,9,18,9,6,9,,,,2,-1245,7200,3,2,22.82,11.5,0,0,0,5902
standard,101,,1,25.38,blue,,30,1,6,13,17,13,9,11,6,,23.4,,4,7200,-1916,4,3,25.36,10.5,0,0,0,6311
standard,102,,1,22.71,red,,24,1,4,16,18,6,8,6,12,,,,2,-1013,7200,4,2,22.64,12,0,0,0,5741
standard,103,,1,30.2,red,,64,6,9,16,25,39,9,6,10,,,,2,-2504,7200,5,4,30.18,12,0,0,0,6897
standard,104,,1,22.36,red,,26,2,7,16,9,17,11,6,15,20.26,,,3,-542,7200,3,2,20.26,12,0,0,0,5441
standard,105,,1,24.13,blue,,25,1,6,10,11,14,6,8,10,,,,2,7200,-1766,4,2,24.08,11.5,0,0,0,5902
standard,106,,1,21.97,red,,31,2,9,24,9,22,11,6,15,19.91,,,2,-947,7200,4,2,20.68,12.5,0,0,0,5367
standard,107,,1,22.81,red,,20,0,4,13,6,14,10,7,13,,,,3,-160,7200,3,3,22.8,11.5,0,0,0,5481
standard,108,,1,22.43,red,,29,2,11,19,6,23,10,3,8,,,,2,-643,7200,3,2,22.38,12.5,0,0,0,5304
standard,109,,1,22.56,blue,,23,3,5,17,17,6,8,10,12,,,,3,7200,-1045,3,3,22.53,13,0,0,0,5620
standard,110,,1,25.78,red,,35,4,7,15,8,27,11,6,11,23.48,,,2,-649,7200,5,3,24.25,12,0,0,0,6057
standard,111,,1,23.72,blue,,22,1,2,8,10,12,4,10,10,,,,2,7200,-531,3,3,23.25,10.5,0,0,0,5870
standard,112,,1,27.61,red,,52,0,4,20,18,34,9,7,10,,,,2,-1624,7200,5,3,27.58,13,0,0,0,6683
standard,113,,1,23.82,blue,,26,2,6,15,13,13,7,11,9,,23.11,,2,7200,-654,3,2,23.17,11.5,0,0,0,6503
standard,114,,1,29.1,blue,,55,1,10,20,24,31,6,10,7,,,,2,7200,-3263,4,3,25.5,13,0,0,0,7330
standard,115,,1,21.44,red,,31,4,10,25,5,26,11,3,11,20.8,,,2,-1065,7200,3,2,20.98,14.5,0,0,0,5835
standard,116,,1,22.86,blue,,22,0,3,13,7,15,7,9,10,,,,2,7200,-74,3,2,22.75,11.5,0,0,0,6258
standard,117,,1,29.62,red,,48,2,4,13,26,22,9,10,7,,,,4,-3863,7200,4,3,26.44,11,0,0,0,7507
standard,118,,1,24.81,blue,,35,5,9,20,17,18,8,9,6,,,,4,7200,-407,3,2,24.73,12,0,0,0,6761
standard,119,,1,27.3,red,,43,2,2,11,17,26,10,7,9,,,,2,-223,7200,4,3,27.24,11.5,0,0,0,6923
standard,120,,1,24.45,red,,27,3,4,15,9,18,10,6,13,,,,2,-31,7200,4,3,23.15,12,0,0,0,6468
standard,121,,1,24.15,blue,,22,2,7,13,7,15,6,9,13,,,,2,7200,-419,4,3,24.12,11.5,0,0,0,6396
standard,122,,1,24.46,red,,29,2,5,14,10,19,10,8,8,,,,3,-37,7200,5,3,24.4,12,0,0,0,6277
standard,123,,1,30.68,blue,,55,1,4,9,23,32,6,8,7,,,,2,7200,-510,4,4,26.89,10.5,0,0,0,7847
standard,124,,1,20.04,red,,14,3,6,14,3,11,10,6,16,,,,2,-177,7200,4,2,19.9,13,0,0,0,5555
standard,125,,1,31.84,red,,67,0,6,13,30,37,11,10,11,31.1,,,4,-1450,7200,6,4,31.1,11.5,0,0,0,7790
standard,126,,1,30.34,red,,55,3,5,14,18,37,11,7,8,29.67,,,3,-2652,7200,4,4,30.33,11,0,0,0,7541
standard,127,,1,23.83,blue,,32,2,9,16,22,10,6,10,8,,,,2,7200,-13,3,2,22.31,11,0,0,0,6066
standard,128,,1,26.14,red,,38,1,7,14,14,24,11,7,6,24.97,,,2,-137,7200,4,3,24.97,11.5,0,0,0,6534
standard,129,,1,21.93,blue,,26,3,6,21,14,12,6,10,11,,,,2,7200,-908,3,2,21.88,12,0,0,0,5604
standard,130,,1,24.75,red,,44,1,9,24,15,29,11,6,13,22.11,,,2,-343,7200,3,2,22.24,11.5,0,0,0,5967
standard,131,,1,25.18,red,,37,3,6,20,14,23,10,7,7,,,,3,-1643,7200,3,3,24.96,11.5,0,0,0,6044
standard,132,,1,24.62,red,,46,3,6,25,21,25,10,6,9,,,,2,-968,7200,4,3,24.58,12.5,0,0,0,5973
standard,133,,1,22.58,red,,26,3,4,15,7,19,10,7,11,,,,3,-2260,7200,4,3,22.55,11.5,0,0,0,5726
standard,134,,1,22.89,red,,29,4,9,21,4,25,11,9,11,22.23,,,4,-278,7200,4,3,22.23,12.5,0,0,0,5613
standard,135,,1,24.84,red,,34,2,5,13,7,27,11,6,10,22.98,,,2,-2936,7200,3,3,24.82,11.5,0,0,0,6220
standard,136,,1,24.4,blue,,32,0,3,12,24,8,4,11,7,,23.81,,2,7200,-1425,5,2,23.95,10.5,0,0,0,6159
standard,137,,1,21.67,red,,23,2,4,18,12,11,8,6,12,,,,2,-526,7200,3,2,21.62,11.5,0,0,0,5863
standard,138,,1,20.68,red,,15,1,6,13,6,9,9,3,10,,,,2,-992,7200,3,2,20.61,11.5,0,0,0,5792
standard,139,,1,24.97,red,,42,6,11,20,16,26,11,5,9,24.83,,,2,-590,7200,5,3,24.91,12,0,0,0,6243
standard,140,,1,22.15,red,,27,2,4,19,7,20,9,3,10,,,,2,-1248,7200,3,2,22.1,11,0,0,0,5800
standard,141,,1,24.97,blue,,47,3,12,27,14,33,8,10,14,,,,3,7200,-585,4,3,24.33,13,0,0,0,6267
standard,142,,1,23.63,red,,32,2,5,14,21,11,9,6,10,,,,2,-1107,7200,4,2,23.59,11,0,0,0,6018
standard,143,,1,29.34,blue,,49,3,10,16,28,21,6,10,6,,,,2,7200,-3542,4,3,27.03,11,0,0,0,7185
standard,144,,1,22.47,red,,19,0,0,9,6,13,10,4,11,,,,2,-671,7200,4,2,22.39,11,0,0,0,5743
standard,145,,1,23.13,blue,,26,1,8,16,11,15,5,8,11,,,,2,7200,-451,4,3,23.08,12,0,0,0,5974
standard,146,,1,21.73,blue,,19,0,2,14,13,6,5,8,10,,,,2,7200,-150,3,2,21.67,12,0,0,0,5698
standard,147,,1,23.09,red,,34,1,5,20,12,22,9,10,15,,,,4,-1825,7200,3,3,23.07,12.5,0,0,0,5762
standard,148,,1,23.83,blue,,35,2,4,16,10,25,8,8,11,,,,3,7200,-13,4,3,23.73,12.5,0,0,0,6061
standard,149,,1,21.64,blue,,18,0,4,12,8,10,6,10,15,,,,2,7200,-38,3,2,21.59,11.5,0,0,0,5759
standard,150,,1,20.93,blue,,18,3,6,13,9,9,9,10,11,,,,4,7200,-270,4,2,20.88,11.5,0,0,0,5681
standard,151,,1,22.38,red,,18,1,3,11,5,13,10,9,13,,,,4,-507,7200,4,2,21.98,12.5,0,0,0,5758
standard,152,,1,20.43,blue,,23,4,9,22,16,7,5,9,13,,,,2,7200,-567,3,2,20.36,12,0,0,0,5387
standard,153,,1,25.3,blue,,31,2,3,14,13,18,8,8,6,,,,4,7200,-146,3,2,25.23,11.5,0,0,0,6606
standard,154,,1,22.8,blue,,27,4,10,21,4,23,8,8,10,,,,2,7200,-2,4,3,22.59,12.5,0,0,0,5969
standard,155,,1,25.68,red,,38,3,9,17,20,18,10,5,9,,,,2,-1413,7200,4,3,24.67,12,0,0,0,6693
standard,156,,1,23.18,red,,23,1,4,14,12,11,8,8,11,,,,2,-1094,7200,4,3,23.12,12,0,0,0,6228
standard,157,,1,22.18,red,,21,1,9,16,6,15,10,3,10,,,,2,-480,7200,3,3,22.12,12.5,0,0,0,5610
standard,158,,1,26.93,blue,,50,3,8,23,19,31,10,11,12,,23.88,,4,7200,-908,5,3,25.01,13,0,0,0,6576
standard,159,,1,36.11,blue,,90,1,6,16,51,39,7,10,7,,,,2,7200,-2808,5,4,36.09,12.5,0,0,0,8387
standard,160,,1,23.41,blue,,24,0,5,13,17,7,9,10,11,,,,4,7200,-813,4,3,23.37,11.5,0,0,0,5896
standard,161,,1,27.67,red,,41,3,4,9,20,21,9,6,9,,,,2,-1680,7200,5,3,27.63,11.5,0,0,0,6965
standard,162,,1,22.34,red,,27,0,6,20,9,18,11,7,10,22.01,,,3,-461,7200,3,2,22.29,12.5,0,0,0,5549
standard,163,,1,22.22,blue,,21,2,5,14,10,11,5,9,12,,,,2,7200,-833,4,2,22.15,13,0,0,0,5687
standard,164,,1,25.62,blue,,30,2,8,13,7,23,8,11,9,,23.71,,2,7200,-496,4,3,24.11,11.5,0,0,0,6680
standard,165,,1,23.28,red,,27,0,4,16,9,18,10,7,12,,,,2,-755,7200,3,3,23.27,12.5,0,0,0,5905
standard,166,,1,21.14,red,,28,2,11,24,5,23,10,6,14,,,,3,-402,7200,3,3,20.91,13.5,0,0,0,5852
standard,167,,1,23.95,red,,30,1,7,19,7,23,10,7,9,,,,2,-842,7200,3,2,23.06,12,0,0,0,6631
standard,168,,1,21.64,blue,,15,2,5,12,5,10,6,9,13,,,,2,7200,-489,3,2,21.59,11.5,0,0,0,6522
standard,169,,1,23.65,blue,,28,0,3,16,9,19,7,8,11,,,,2,7200,-481,3,3,23.6,11.5,0,0,0,6967
standard,170,,1,28.85,blue,,40,4,6,13,31,9,10,11,8,23.74,25.28,3.58,3,7200,-4000,5,4,25.36,11,0,0,0,8765
standard,171,,1,24.87,red,,36,2,8,18,8,28,10,8,8,,,,3,-501,7200,5,3,24.83,12.5,0,0,0,7236
standard,172,,1,23.3,red,,30,1,3,17,7,23,9,3,7,,,,2,-890,7200,3,3,23.04,12.5,0,0,0,7119
standard,173,,1,23.15,red,,36,1,5,19,18,18,9,6,14,,,,2,-483,7200,3,2,23.11,12,0,0,0,7251
standard,174,,1,22.71,red,,29,1,7,18,19,10,8,6,11,,,,2,-468,7200,3,2,22.65,11.5,0,0,0,7289
standard,175,,1,24.58,blue,,33,4,8,21,16,17,7,11,7,,24.21,,2,7200,-934,3,3,24.21,12,0,0,0,7860
standard,176,,1,24.33,red,,30,1,6,15,12,18,11,8,12,23.33,,,3,-71,7200,4,3,23.33,12,0,0,0,7952
standard,177,,1,20.38,red,,13,3,8,13,3,10,10,6,15,,,,2,-854,7200,3,2,20.32,11.5,0,0,0,6947
standard,178,,1,24.7,blue,,32,2,7,14,14,18,6,7,6,,,,2,7200,-1059,3,2,24.65,11.5,0,0,0,8050
standard,179,,1,21.68,red,,29,3,10,21,6,23,10,7,12,,,,3,-533,7200,3,2,21.61,13.5,0,0,0,7176
standard,180,,1,25.21,blue,,39,1,4,16,15,24,6,10,7,,,,2,7200,-877,3,2,25.17,11,0,0,0,7979
standard,181,,1,22.63,red,,25,0,6,17,8,17,10,7,15,,,,2,-1460,7200,3,2,22.58,11.5,0,0,0,7475
standard,182,,1,23.18,red,,34,2,5,20,9,25,9,5,11,,,,2,-650,7200,3,3,20.21,12.5,0,0,0,7439
standard,183,,1,26.35,blue,,39,1,3,11,20,19,9,10,9,,,,4,7200,-2227,4,3,26.32,12,0,0,0,8332
standard,184,,1,24.61,red,,26,2,3,10,15,11,9,9,7,,,,4,-964,7200,3,3,24.58,10.5,0,0,0,8114
standard,185,,1,24.61,blue,,30,2,4,14,20,10,6,10,8,,,,2,7200,-956,3,2,24.44,11,0,0,0,7887
standard,186,,1,40.63,red,,138,4,9,24,66,72,11,10,10,36.98,,,4,-10168,7200,7,5,40.62,11.5,0,0,0,11543
standard,187,,1,23.57,red,,27,2,6,16,8,19,10,4,9,,,,2,-1152,7200,3,3,21.66,12,0,0,0,7748
standard,188,,1,24.97,red,,26,2,3,13,9,17,11,5,8,23.93,,,2,-590,7200,4,3,24.91,10.5,0,0,0,8446
standard,189,,1,22.37,blue,,22,2,3,12,13,9,5,10,10,,,,2,7200,-1067,3,2,20.27,11,0,0,0,7596
standard,190,,1,22.23,red,,23,1,6,16,7,16,9,5,13,,,,2,-844,7200,3,2,20.08,12.5,0,0,0,7413
standard,191,,1,24.08,red,,25,1,6,13,10,15,9,8,11,,,,3,-348,7200,4,3,24.06,11,0,0,0,7955
standard,192,,1,26.43,red,,42,0,3,18,21,21,10,5,8,,,,2,-422,7200,3,3,26.4,11.5,0,0,0,8515
standard,193,,1,23.67,red,,29,5,6,14,12,17,11,8,7,22.3,,,3,-1271,7200,4,3,23.62,11.5,0,0,0,7780
standard,194,,1,22.67,red,,27,2,7,19,9,18,9,5,12,,,,3,-2392,7200,4,3,22.63,13,0,0,0,7469
standard,195,,1,25.63,red,,40,2,5,15,8,32,10,5,10,,,,2,-2216,7200,4,3,25.58,12.5,0,0,0,7557
standard,196,,1,22.34,red,,24,5,6,18,6,18,10,4,8,,,,2,-1867,7200,3,3,22.31,13,0,0,0,7168
standard,197,,1,27.78,red,,39,1,3,11,9,30,11,8,11,24.58,,,2,-659,7200,4,3,24.58,12,0,0,0,7962
standard,198,,1,23.87,red,,35,3,8,26,7,28,9,6,11,,,,3,-1416,7200,3,3,23.83,13.5,0,0,0,6355
standard,199,,1,23.7,blue,,32,1,7,17,22,10,6,9,11,,,,2,7200,-542,3,2,23.65,13,0,0,0,5531
standard,200,,1,23.37,red,,28,1,3,15,4,24,10,6,10,,,,2,-2675,7200,4,3,23.09,12,0,0,0,5190
