config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
standard,51,r3,red,mid,法師,shikong,standard,1,0,2,1,10937,12502,8173,405.6,10.24,19.33,,2,0,1,2,2,1599,120,480,143,3859,6320,8030,6253,1159,,142,475,,0,,t3_psyward
standard,51,r4,red,adc,射手,huanying,standard,1,4,1,0,16911,8086,10846,538.2,8.13,17.5,,2,1,1,2,2,892,320,1232,1945,4242,6000,10132,6253,791,1710,,1187,,190,,t3_shieldbreaker|t3_rendspear
standard,51,r5,red,sup,坦克,tieshixin,standard,1,2,0,0,3962,15792,11097,550.7,7.84,12.12,16.78,3,1,2,3,3,195,911,1074,1217,4595,8091,10954,6253,316,1140,,712,,190,2341,t3_calmveil|t3_thornmail
standard,52,b1,blue,top,戰士,xueyue,standard,1,3,0,0,12647,28239,12236,484.4,7.01,15.87,21.98,3,1,1,2,3,291,1172,381,1435,4391,6652,8381,6253,874,570,,285,,399,,t3_shieldbreaker|t3_finalstring
standard,52,b2,blue,jungle,刺客,razorwing,standard,1,1,3,0,9731,12092,11035,436.9,9.01,17.37,23.88,3,1,1,2,3,745,967,854,434,3945,6247,8284,6253,304,,,285,1043,399,,t3_finalstring
standard,52,b3,blue,mid,法師,lieyan,standard,1,5,6,1,22047,16706,13493,534.2,10.66,16.01,22.73,3,0,1,2,3,1555,1111,484,1762,3815,7311,9534,6253,1076,1140,,760,,304,,t3_psyward
standard,52,b4,blue,adc,射手,guangsu,standard,1,9,7,0,28930,13173,15361,608.2,9.57,18.33,22.33,4,1,1,2,4,234,569,1220,1511,3584,5769,9170,6253,522,1710,,285,,399,,t3_shieldbreaker|t3_rendspear
standard,52,b5,blue,sup,輔助,shiguang,standard,1,0,3,1,6525,19326,11703,463.3,7.13,12.48,16.48,4,1,2,3,4,336,353,614,823,4636,7383,9074,6253,262,,,285,,399,1874,t3_calmveil
standard,52,r1,red,top,戰士,xueyue,standard,0,3,3,0,13930,35653,11149,441.4,8.37,17.51,21.33,3,1,1,2,3,627,570,915,349,3777,6050,8615,6253,937,1140,,95,,190,,t3_shieldbreaker|t3_finalstring
standard,52,r2,red,jungle,刺客,razorwing,standard,0,2,4,0,7843,15166,11861,469.6,8.67,16.98,21.93,3,1,1,2,3,933,676,899,780,4133,6256,8449,6253,399,,,95,1511,190,,t3_finalstring
standard,52,r3,red,mid,法師,lieyan,standard,0,2,4,1,17455,15352,11409,451.7,10.78,18.92,,2,0,1,2,2,1447,114,826,2009,3707,6044,8856,6253,988,570,285,570,,190,,t3_psyward
standard,52,r4,red,adc,射手,guangsu,standard,0,11,5,1,27721,11445,17122,677.9,7.18,14.93,18.33,5,1,2,3,5,861,90,1598,1521,5341,7710,12498,6253,1067,4560,285,332,,0,,t3_shieldbreaker|t3_rendspear
standard,52,r5,red,sup,輔助,shiguang,standard,0,1,2,2,7780,22095,12368,489.7,6.33,12.58,16.77,4,1,2,3,4,946,182,167,917,4646,7212,9207,6253,446,,,332,,190,1984,t3_calmveil
standard,53,b1,blue,top,戰士,langwang,standard,0,1,3,0,9925,23518,9507,465.1,8.72,17.52,,2,1,1,2,2,636,529,1098,1277,3786,6009,9328,6253,877,570,,1425,,202,,t3_shieldbreaker|t3_finalstring
standard,53,b2,blue,jungle,刺客,jingxiang,standard,0,0,4,1,2947,8422,8307,406.4,8.73,16.73,,2,1,1,2,2,777,424,85,226,3977,6004,8165,6253,294,,285,,1129,202,,t3_finalstring
standard,53,b3,blue,mid,法師,auralith,standard,0,1,3,0,7715,12928,8219,402.1,10.29,19.14,,2,0,1,2,2,1675,167,227,368,3935,6367,8077,6253,1178,570,,,,76,,t3_psyward
standard,53,b4,blue,adc,射手,mori,standard,0,1,3,0,9682,9050,7896,386.3,9.57,18.2,,2,1,1,2,2,490,94,434,275,3840,5474,7754,6253,855,570,,,,76,,t3_shieldbreaker|t3_rendspear
standard,53,b5,blue,sup,輔助,fuwenbianzhi,standard,0,0,1,1,5024,15745,9659,472.5,5.78,12.09,16.43,3,1,2,3,3,917,1202,478,619,4617,7382,9518,6253,253,,285,475,51,202,1997,t3_calmveil
standard,53,r1,red,top,戰士,langwang,standard,1,4,0,1,11289,20632,10793,528,8.28,16.41,19.51,3,1,1,3,3,605,1030,382,713,3755,6510,10462,6253,883,2280,285,380,,380,,t3_shieldbreaker|t3_finalstring
standard,53,r2,red,jungle,刺客,jingxiang,standard,1,1,0,2,6674,9147,10561,516.6,8.68,14.12,19.64,3,1,2,3,3,227,532,328,911,4077,7182,9978,6253,335,570,570,380,1488,380,,t3_finalstring
standard,53,r3,red,mid,法師,auralith,standard,1,2,1,1,11059,10834,10996,537.9,12.05,18.22,20.44,3,0,1,2,3,1409,294,2634,145,3669,6044,10664,6253,1038,1140,285,1567,,380,,t3_psyward
standard,53,r4,red,adc,射手,mori,standard,1,7,2,1,18141,8725,12826,627.5,9.23,16.86,18.9,3,1,1,3,3,329,735,695,1026,3679,6415,12495,6253,731,3990,285,855,,380,,t3_shieldbreaker|t3_rendspear
standard,53,r5,red,sup,輔助,fuwenbianzhi,standard,1,0,0,2,3445,9769,10507,514,6.19,13.54,18.7,3,1,2,3,3,563,311,1136,1467,4563,7341,10176,6253,430,,570,617,,380,1924,t3_calmveil
standard,54,b1,blue,top,戰士,kuangfeng,standard,0,0,4,1,12166,34147,11241,421.4,7.67,17.26,22.35,3,1,1,2,3,174,717,415,390,4024,6247,8045,6253,956,,285,475,,76,,t3_shieldbreaker|t3_finalstring
standard,54,b2,blue,jungle,刺客,sting,standard,0,1,8,0,9990,15341,11044,414,9.61,16.56,24.17,3,1,1,2,3,631,846,468,764,3831,6476,8598,6253,285,570,,,1413,76,,t3_finalstring
standard,54,b3,blue,mid,法師,xingjie,standard,0,0,10,0,14112,19416,11158,418.3,10.22,19.39,25.84,3,0,1,2,3,1599,216,394,608,3859,5816,7944,6253,1140,,,475,,76,,t3_psyward
standard,54,b4,blue,adc,射手,leiting,standard,0,9,8,1,33224,12890,15565,583.5,9.65,17.79,20.48,4,1,1,2,4,193,1100,1479,1965,3543,5880,9729,6253,601,2280,,475,43,76,,t3_shieldbreaker|t3_rendspear
standard,54,b5,blue,sup,坦克,ironclad,standard,0,2,5,0,5038,26413,12041,451.4,5.81,12.12,19.07,4,1,2,3,4,264,469,512,441,5064,7409,9112,6253,322,570,,,,76,1890,t3_calmveil|t3_thornmail
standard,54,r1,red,top,戰士,kuangfeng,standard,1,2,2,0,8768,26180,12590,472,9.02,16.98,22.95,3,1,1,2,3,557,504,219,1139,3707,5734,8869,6253,734,570,,760,,551,,t3_shieldbreaker|t3_finalstring
standard,54,r2,red,jungle,刺客,sting,standard,1,4,1,0,10734,13259,13805,517.5,8.72,15.22,20.44,4,1,1,2,4,879,1606,1949,405,4079,7236,10029,6253,278,1140,,285,1520,551,,t3_finalstring
standard,54,r3,red,mid,法師,xingjie,standard,1,9,6,0,25554,18265,16098,603.5,10.21,16.83,21.8,4,0,1,2,4,1637,608,769,1698,3897,7108,9749,6253,1140,1140,,760,,456,,t3_psyward
standard,54,r4,red,adc,射手,leiting,standard,1,18,3,2,57100,11588,22308,836.3,9.6,15.44,18.24,5,1,1,3,5,357,1650,1866,6708,3707,7330,13666,6253,924,5130,285,522,,551,,t3_shieldbreaker|t3_rendspear
standard,54,r5,red,sup,坦克,ironclad,standard,1,2,0,5,12298,23917,15481,580.4,6.89,12.93,15.35,5,1,2,3,5,1008,1541,2065,1880,4608,8781,12045,6253,455,1140,855,522,,551,2267,t3_calmveil|t3_thornmail
standard,55,b1,blue,top,戰士,greymantle,standard,0,0,1,0,5057,18611,7627,395.3,9.06,18.12,,2,1,1,,2,627,159,,226,3777,5639,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,55,b2,blue,jungle,刺客,yingsi,standard,0,2,1,0,4089,9119,8608,446.2,8.31,16.26,,2,1,1,,2,819,1412,,277,4019,6512,,,,,,,,,,t3_finalstring
standard,55,b3,blue,mid,法師,auralith,standard,0,1,0,0,8089,10037,8482,439.7,9.63,18.48,,2,1,1,,2,155,294,,451,4005,6494,,,,,,,,,,t3_psyward
standard,55,b4,blue,adc,射手,liangzi,standard,0,0,4,1,7037,8438,6876,356.4,9.63,,,1,1,1,,1,227,331,,1196,3577,5411,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,55,b5,blue,sup,輔助,huanjing,standard,0,0,0,1,3651,11997,9608,498,5.72,13.33,15.47,3,1,2,,3,406,550,,567,4706,7280,,,,,,,,,,t3_calmveil
standard,55,r1,red,top,戰士,greymantle,standard,1,0,0,0,4999,17792,8355,433.1,9.17,16.7,,2,1,1,,2,453,631,,355,3603,6111,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,55,r2,red,jungle,刺客,yingsi,standard,1,1,0,0,4577,7498,9154,474.5,8.25,17.06,,2,1,1,,2,409,1423,,824,4259,7003,,,,,,,,,,t3_finalstring
standard,55,r3,red,mid,法師,auralith,standard,1,0,0,0,6145,10322,7814,405,10.51,,,1,0,1,,1,1599,311,,1313,3859,5911,,,,,,,,,,t3_psyward
standard,55,r4,red,adc,射手,liangzi,standard,1,4,3,0,10761,7089,10768,558.2,10.07,17.12,18.85,3,0,1,,3,1576,1096,,468,3736,6776,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,55,r5,red,sup,輔助,huanjing,standard,1,1,0,0,3813,10423,9653,500.4,6.5,12.31,16.81,3,1,2,,3,283,398,,1193,5133,7428,,,,,,,,,,t3_calmveil
standard,56,b1,blue,top,戰士,ravager,standard,0,0,3,0,11105,28192,9479,396.1,9.23,18.18,,2,1,1,2,2,443,298,506,878,3593,5778,7906,6253,627,,,950,,76,,t3_shieldbreaker|t3_finalstring
standard,56,b2,blue,jungle,刺客,youming,standard,0,0,5,1,4340,12980,9842,411.2,8.52,16.51,,2,1,1,2,2,655,669,131,1512,3855,6249,8161,6253,418,,285,,1128,76,,t3_finalstring
standard,56,b3,blue,mid,法師,xingjie,standard,0,1,6,0,8853,16292,9849,411.5,10.12,19.12,,2,0,1,2,2,1716,1040,173,449,3976,6370,8023,6253,1219,,,475,,76,,t3_psyward
standard,56,b4,blue,adc,射手,shengyan,standard,0,11,4,0,31309,11132,15901,664.4,7.38,16.31,19.77,4,1,1,3,4,82,1096,143,2050,4382,6776,10623,6253,969,2850,,475,,76,,t3_shieldbreaker|t3_rendspear
standard,56,b5,blue,sup,輔助,zhanchang,standard,0,0,1,2,4286,16433,11513,481,7.99,12.26,16.77,4,1,2,3,4,327,215,1090,62,4627,6945,10130,6253,262,,570,475,,76,2493,t3_calmveil
standard,56,r1,red,top,戰士,ravager,standard,1,4,1,0,15114,26424,12143,507.4,9.51,15.8,21.83,3,1,1,2,3,456,961,444,743,4256,6441,9044,6253,798,1140,,380,17,456,,t3_shieldbreaker|t3_finalstring
standard,56,r2,red,jungle,刺客,youming,standard,1,0,2,0,6387,11517,10913,456,8.5,15.6,21.99,3,1,1,2,3,354,942,563,782,4204,6522,8893,6253,266,,,380,1537,456,,t3_finalstring
standard,56,r3,red,mid,法師,xingjie,standard,1,7,3,0,17088,15226,14328,598.7,11.38,17.15,21.72,4,0,1,2,4,1523,352,727,977,3783,6852,10127,6253,1301,1710,,380,26,456,,t3_psyward
standard,56,r4,red,adc,射手,shengyan,standard,1,8,4,0,25588,9231,14140,590.8,10.41,18.05,20.62,3,0,1,2,3,1205,360,1179,2340,3365,5740,8799,6253,570,1140,,380,,456,,t3_shieldbreaker|t3_rendspear
standard,56,r5,red,sup,輔助,zhanchang,standard,1,0,2,1,2396,14676,11879,496.3,6.38,12.02,15.83,4,1,2,3,4,499,579,671,999,4449,7309,9711,6253,142,,,380,,456,2479,t3_calmveil
standard,57,b1,blue,top,戰士,leimingcf,standard,0,1,8,0,10804,37995,12300,411,10.1,18.09,22.06,3,0,1,2,3,1467,366,1787,1470,3517,6016,9037,6253,598,570,,1615,,0,,t3_shieldbreaker|t3_finalstring
standard,57,b2,blue,jungle,刺客,yueying,standard,0,0,11,1,10691,17609,12023,401.8,8.63,15.92,23.53,3,1,1,2,3,67,1907,660,1143,3967,6587,8440,6253,364,,95,190,1284,253,,t3_finalstring
standard,57,b3,blue,mid,法師,auralith,standard,0,9,12,1,32097,21819,17079,570.7,10.91,19.36,23.92,5,0,1,2,5,1447,129,413,928,3707,6329,7963,6253,950,,95,665,,0,,t3_psyward
standard,57,b4,blue,adc,射手,xingchen,standard,0,13,10,0,53170,17902,18244,609.7,9.93,18.52,21.2,5,1,1,2,5,243,360,328,2644,3593,5860,8178,6253,912,570,,190,,253,,t3_shieldbreaker|t3_rendspear
standard,57,b5,blue,sup,坦克,thornwall,standard,0,0,7,1,8286,36408,13717,458.4,7.49,13.06,19.2,4,1,2,3,4,698,97,371,1516,4598,7337,8971,6253,329,,95,190,,253,1850,t3_calmveil|t3_thornmail
standard,57,r1,red,top,戰士,leimingcf,standard,1,11,2,0,21896,38065,20321,679.1,9.19,14.03,19.23,5,1,2,3,5,595,342,497,4971,3745,7792,11047,6253,836,2850,,633,,475,,t3_shieldbreaker|t3_finalstring
standard,57,r2,red,jungle,刺客,yueying,standard,1,8,4,1,19273,20361,18566,620.4,8.7,14.15,19.97,5,1,2,3,5,70,636,180,3266,4450,7336,10660,6253,636,1710,,,1585,475,,t3_finalstring
standard,57,r3,red,mid,法師,auralith,standard,1,8,9,1,25251,21619,16563,553.5,11.01,18.01,22.94,5,0,1,2,5,1552,325,196,412,3812,5655,8226,6253,864,570,,158,,380,,t3_psyward
standard,57,r4,red,adc,射手,xingchen,standard,1,17,8,3,64255,15930,21800,728.5,7.9,15.83,19.3,5,1,1,3,5,338,1039,911,6200,4638,6719,11811,6253,1092,3420,570,,,475,,t3_shieldbreaker|t3_rendspear
standard,57,r5,red,sup,坦克,thornwall,standard,1,4,0,4,12656,28666,18697,624.8,6.37,13.6,15.64,5,1,2,4,5,1834,700,65,5096,4734,7480,11665,6253,446,570,855,633,,475,2431,t3_calmveil|t3_thornmail
standard,58,b1,blue,top,坦克,tiankong,standard,0,1,2,0,6986,25435,9028,404.1,6.73,15.09,20.39,3,1,1,2,3,365,625,512,317,4315,6025,8242,6253,848,570,,475,,95,,t3_calmveil|t3_thornmail
standard,58,b2,blue,jungle,戰士,tielian,standard,0,0,5,0,11842,17309,8780,393,9.1,18.35,,2,1,1,2,2,957,367,611,900,4057,5847,7891,6253,772,,,,770,95,,t3_finalstring|t3_shieldbreaker
standard,58,b3,blue,mid,法師,xingjie,standard,0,1,5,0,14134,13415,9107,407.6,10.48,17.79,,2,0,1,2,2,1507,599,509,506,3767,6199,8359,6253,1060,570,,475,,0,,t3_psyward
standard,58,b4,blue,adc,射手,dujian,standard,0,2,3,1,15738,12476,10294,460.8,8.59,18.01,21.73,3,1,1,2,3,207,459,488,394,4207,6259,8938,6253,785,570,285,950,,95,,t3_shieldbreaker|t3_rendspear
standard,58,b5,blue,sup,坦克,tiebi,standard,0,0,2,0,4907,21582,9495,425,6.53,13.32,19.04,3,1,2,3,3,641,397,67,514,4541,6897,8747,6253,256,,,,,95,2142,t3_calmveil|t3_thornmail
standard,58,r1,red,top,坦克,tiankong,standard,1,3,0,1,10315,21712,12345,552.5,7.95,14.19,16.59,4,1,2,3,4,581,1606,598,694,4231,7556,10628,6253,1269,1710,142,760,17,475,,t3_calmveil|t3_thornmail
standard,58,r2,red,jungle,戰士,tielian,standard,1,5,0,2,12754,13388,13172,589.6,9.82,14.86,19.8,3,1,2,3,3,259,267,191,2141,4059,7667,10741,6253,114,1710,237,285,1666,475,,t3_finalstring|t3_shieldbreaker
standard,58,r3,red,mid,法師,xingjie,standard,1,2,2,1,16264,13247,11772,526.9,9.69,16.21,21.73,3,1,1,2,3,231,526,305,741,4081,7026,9105,6253,1331,,285,760,,475,,t3_psyward
standard,58,r4,red,adc,射手,dujian,standard,1,6,1,3,27685,9262,13363,598.1,10.13,15.06,19.21,3,0,1,3,3,1759,1295,843,1562,3919,7095,10743,6253,927,2280,522,285,,475,,t3_shieldbreaker|t3_rendspear
standard,58,r5,red,sup,坦克,tiebi,standard,1,1,1,6,8172,16287,13727,614.4,6.39,11.95,16.38,4,1,2,4,4,1242,392,115,1526,4842,7632,11715,6253,460,570,807,760,,380,2484,t3_calmveil|t3_thornmail
standard,59,b1,blue,top,坦克,tiebi,standard,1,1,0,0,4879,22957,9669,425.5,9.28,15.12,20.14,3,1,1,2,3,719,668,1436,339,3669,5968,8666,6253,912,570,,475,,456,,t3_calmveil|t3_thornmail
standard,59,b2,blue,jungle,戰士,cinderfist,standard,1,0,1,1,9354,13800,9477,417,8.57,17.73,,2,1,1,2,2,616,2114,175,927,3716,6164,8425,6253,104,,142,475,994,456,,t3_shieldbreaker|t3_finalstring
standard,59,b3,blue,mid,法師,gambler,standard,1,2,4,1,10897,15027,10733,472.3,10.28,19.23,,2,0,1,2,2,1580,334,398,1333,3840,6234,9198,6253,1159,570,285,475,,456,,t3_psyward
standard,59,b4,blue,adc,射手,tianfa,standard,1,6,4,0,21255,9306,12063,530.8,10.39,18.78,20.97,3,0,1,2,3,1262,464,268,263,3422,5664,8818,6253,494,1140,,475,,456,,t3_shieldbreaker|t3_rendspear
standard,59,b5,blue,sup,輔助,fengshen,standard,1,1,3,1,5161,15085,12335,542.8,5.83,11.18,15.43,4,1,2,3,4,169,631,2140,955,5019,7661,11370,6253,218,570,142,1900,51,456,1778,t3_calmveil
standard,59,r1,red,top,坦克,tiebi,standard,0,2,1,2,8855,22295,10876,478.6,9.03,14.31,18.93,3,1,2,3,3,928,935,462,945,3878,6785,9312,6253,1083,1140,285,475,,76,,t3_calmveil|t3_thornmail
standard,59,r2,red,jungle,戰士,cinderfist,standard,0,2,2,2,10150,15587,11030,485.4,9.89,16.21,20.43,3,1,1,2,3,160,1446,964,100,4210,6576,9514,6253,373,570,427,,1813,76,,t3_shieldbreaker|t3_finalstring
standard,59,r3,red,mid,法師,gambler,standard,0,2,2,0,14754,12044,10106,444.7,10.2,19.29,,2,0,1,2,2,1599,423,36,706,3859,5873,8666,6253,1292,570,,475,,76,,t3_psyward
standard,59,r4,red,adc,射手,tianfa,standard,0,5,4,1,16337,10654,11047,486.1,9.18,18.78,21.78,3,1,1,2,3,395,987,1011,146,3745,6187,8961,6253,779,1710,142,,,76,,t3_shieldbreaker|t3_rendspear
standard,59,r5,red,sup,輔助,fengshen,standard,0,1,1,3,5085,16539,11861,521.9,6.26,11.9,15.64,4,1,2,3,4,601,455,1010,900,4601,7485,10240,6253,424,,570,950,,76,1966,t3_calmveil
standard,60,b1,blue,top,坦克,shengdun,standard,0,1,3,1,12117,34513,11299,408.8,7.39,15.68,21.86,3,1,1,2,3,399,340,110,1709,4049,5740,7840,6253,589,570,142,285,,0,,t3_calmveil|t3_thornmail
standard,60,b2,blue,jungle,戰士,dushe,standard,0,1,4,0,13423,26202,11776,426,7.81,17.03,22.38,3,1,1,2,3,140,709,673,375,3940,5889,8903,6253,696,570,,285,908,190,,t3_finalstring|t3_shieldbreaker
standard,60,b3,blue,mid,法師,ronghuo,standard,0,3,7,1,18542,19552,13497,488.3,10.67,18.33,23.8,3,0,1,2,3,1308,490,148,1296,3568,6570,8878,6253,867,1140,142,285,,190,,t3_psyward
standard,60,b4,blue,adc,射手,dawnstrike,standard,0,6,11,0,26230,16139,14428,522,10.46,19.35,22.25,4,0,1,2,4,1398,144,841,877,3558,5344,8061,6253,763,570,,285,,190,,t3_shieldbreaker|t3_rendspear
standard,60,b5,blue,sup,坦克,stoneguard,standard,0,0,4,0,6399,31673,12631,457,6.98,13.77,18.07,4,1,2,3,4,644,199,497,851,4544,7299,10077,6253,237,,,760,,190,2636,t3_calmveil|t3_thornmail
standard,60,r1,red,top,坦克,shengdun,standard,1,2,0,1,18629,26363,13446,486.4,8.22,14.01,21.73,4,1,2,2,4,244,587,1417,1196,3894,6997,8707,6253,1029,570,285,190,,380,,t3_calmveil|t3_thornmail
standard,60,r2,red,jungle,戰士,dushe,standard,1,4,1,1,10351,17089,14219,514.4,8.92,14.38,22.21,4,1,2,2,4,648,371,1663,1819,4448,7471,10263,6253,291,1710,285,190,1153,380,,t3_finalstring|t3_shieldbreaker
standard,60,r3,red,mid,法師,ronghuo,standard,1,12,3,1,41346,16614,19599,709,10.68,13.22,19.45,5,0,2,3,5,1599,155,311,3448,3859,8305,10861,6253,1045,2280,,902,,380,,t3_psyward
standard,60,r4,red,adc,射手,dawnstrike,standard,1,10,6,0,42447,14161,15998,578.8,11.35,17.07,21,5,0,1,2,5,1588,664,1566,398,3748,5864,9246,6253,712,1710,,190,,380,,t3_shieldbreaker|t3_rendspear
standard,60,r5,red,sup,坦克,stoneguard,standard,1,1,1,3,10284,25766,14081,509.4,7.28,11.33,17.88,5,1,2,3,5,409,393,517,481,5209,7633,10017,6253,189,570,,902,,380,1721,t3_calmveil|t3_thornmail
standard,61,b1,blue,top,坦克,shiqiang,standard,1,0,2,0,10325,31241,10719,422.4,9.03,16.37,21.85,3,1,1,2,3,643,340,113,1128,3593,5740,7843,6253,779,,,633,51,126,,t3_calmveil|t3_thornmail
standard,61,b2,blue,jungle,戰士,jufeng,standard,1,0,7,0,6682,16649,9570,377.1,9.27,18.1,,2,1,1,2,2,560,322,159,1169,3660,5552,7359,6253,114,,,,991,0,,t3_finalstring|t3_shieldbreaker
standard,61,b3,blue,mid,法師,gambler,standard,1,4,4,0,20217,17747,12846,506.2,10.36,18.78,23.35,3,0,1,2,3,1466,182,242,1346,3726,5512,8172,6253,1064,570,,158,,126,,t3_psyward
standard,61,b4,blue,adc,射手,yanfeng,standard,1,1,7,0,18679,14649,10053,396.2,10.73,18.56,24.09,3,0,1,2,3,1357,601,463,1103,3517,5151,7013,6253,522,,,237,,0,,t3_shieldbreaker|t3_rendspear
standard,61,b5,blue,sup,坦克,bingshouweis,standard,1,0,1,0,5557,26560,11624,458.1,7.08,13.31,18.47,4,1,2,3,4,268,267,67,423,4468,6767,9167,6253,180,,,395,,126,2210,t3_calmveil|t3_thornmail
standard,61,r1,red,top,坦克,shiqiang,standard,0,3,0,1,21950,28549,13473,531,7.47,13.66,17.95,4,1,2,3,4,1384,270,99,1223,4334,7260,10129,6253,1957,570,142,712,,494,,t3_calmveil|t3_thornmail
standard,61,r2,red,jungle,戰士,jufeng,standard,0,2,0,2,9389,14282,12942,510,8.75,16.13,22.71,3,1,1,2,3,223,1788,2080,1911,4623,7268,10680,6253,437,1140,285,475,1596,494,,t3_finalstring|t3_shieldbreaker
standard,61,r3,red,mid,法師,gambler,standard,0,2,3,0,22223,15095,11342,447,10.73,18.47,24.27,3,0,1,2,3,1618,532,359,491,3878,6282,8809,6253,969,570,,712,,304,,t3_psyward
standard,61,r4,red,adc,射手,yanfeng,standard,0,13,2,0,39913,12330,17663,696.1,10.2,14.58,18.97,5,0,2,3,5,2127,203,210,2062,4287,7583,12010,6253,798,3990,,475,,494,,t3_shieldbreaker|t3_rendspear
standard,61,r5,red,sup,坦克,bingshouweis,standard,0,1,0,4,6125,19772,13663,538.4,6.72,12.71,17.92,4,1,2,3,4,373,202,947,1463,4573,7442,10927,6253,171,570,427,475,,494,2536,t3_calmveil|t3_thornmail
standard,62,b1,blue,top,坦克,tiemu,standard,0,0,2,1,9673,24153,9344,404.9,9.24,15.17,22.1,3,1,1,2,3,271,554,581,494,3821,5854,7811,6253,1026,,285,95,,152,,t3_calmveil|t3_thornmail
standard,62,b2,blue,jungle,戰士,langwang,standard,0,0,1,1,5955,16698,9370,406.1,9.32,18.02,,2,1,1,2,2,631,1089,213,1190,3731,5919,8043,6253,161,,285,95,1096,152,,t3_shieldbreaker|t3_finalstring
standard,62,b3,blue,mid,法師,ronghuo,standard,0,1,5,0,11325,14411,9458,409.9,10.43,18.94,,2,0,1,2,2,1466,560,926,178,3726,6310,8476,6253,931,570,,570,,152,,t3_psyward
standard,62,b4,blue,adc,射手,siwang,standard,0,7,6,0,19863,10823,13068,566.3,10.28,16.57,20.53,3,0,1,2,3,1433,231,2058,1468,3593,5911,10908,6253,608,2850,,1045,,152,,t3_shieldbreaker|t3_rendspear
standard,62,b5,blue,sup,輔助,mingyun,standard,0,0,3,1,5012,17615,9945,431,6.12,12.06,17.36,3,1,2,3,3,178,450,398,905,4478,6930,8678,6253,275,,,95,,152,1902,t3_calmveil
standard,62,r1,red,top,坦克,tiemu,standard,1,3,0,2,12080,21127,12012,520.6,7.94,13.96,19.78,4,1,2,3,4,991,102,157,461,4541,6432,9187,6253,1168,570,95,665,17,418,,t3_calmveil|t3_thornmail
standard,62,r2,red,jungle,戰士,langwang,standard,1,2,0,1,11165,16816,11825,512.5,7.88,16.33,20.82,3,1,1,2,3,201,1290,1020,894,4251,6420,9570,6253,313,570,,190,1825,418,,t3_shieldbreaker|t3_finalstring
standard,62,r3,red,mid,法師,ronghuo,standard,1,3,4,0,19671,13195,11529,499.6,9.64,18.48,,2,1,1,2,2,123,319,1215,2129,3973,6519,9065,6253,1349,570,,665,,228,,t3_psyward
standard,62,r4,red,adc,射手,siwang,standard,1,8,3,1,23186,10976,13714,594.3,10.28,17.9,21.65,3,0,1,2,3,1528,612,990,2514,3688,5512,9540,6253,874,1710,95,190,,418,,t3_shieldbreaker|t3_rendspear
standard,62,r5,red,sup,輔助,mingyun,standard,1,1,1,2,4078,13490,12760,553,5.73,12.57,18.08,4,1,2,3,4,293,473,2206,1380,5143,7503,11436,6253,247,570,380,1615,,418,1952,t3_calmveil
standard,63,b1,blue,top,坦克,dadi,standard,0,0,3,0,8156,26086,9584,397.3,8.82,16.35,19.88,3,1,1,3,3,833,307,41,534,3783,5607,8191,6253,836,,,950,,152,,t3_calmveil|t3_thornmail
standard,63,b2,blue,jungle,戰士,jingci,standard,0,2,3,1,8865,21402,10686,442.9,8.99,15.62,22.12,3,1,1,2,3,490,1280,659,536,4540,6710,9209,6253,316,1140,285,,1062,152,,t3_shieldbreaker|t3_finalstring
standard,63,b3,blue,mid,法師,gambler,standard,0,1,5,0,22289,16065,9711,402.5,10.53,19,,2,0,1,2,2,1441,271,364,631,3701,6171,8394,6253,943,570,,475,,152,,t3_psyward
standard,63,b4,blue,adc,射手,phantom,standard,0,4,8,0,15799,10536,11193,464,9.54,17.09,22.84,3,1,1,2,3,223,700,391,293,4223,6380,8641,6253,858,1140,,237,,152,,t3_shieldbreaker|t3_rendspear
standard,63,b5,blue,sup,輔助,tianshi,standard,0,0,5,0,5244,17868,10767,446.3,6.67,11.99,17.71,4,1,2,3,4,235,614,861,366,4535,7094,8861,6253,389,,,237,,152,1828,t3_calmveil
standard,63,r1,red,top,坦克,dadi,standard,1,3,0,1,11929,24827,11817,489.8,8.75,13.2,19.41,3,1,2,3,3,719,345,518,1886,3669,6975,9968,6253,893,1710,285,522,,304,,t3_calmveil|t3_thornmail
standard,63,r2,red,jungle,戰士,jingci,standard,1,4,0,3,11557,16425,13104,543.2,8.82,14.72,18.83,3,1,2,3,3,173,246,501,2354,4523,7296,10051,6253,408,1140,570,285,1089,304,,t3_shieldbreaker|t3_finalstring
standard,63,r3,red,mid,法師,gambler,standard,1,3,3,3,21167,14796,12599,522.2,11.46,18,23.68,3,0,1,2,3,1352,376,211,999,3612,5826,8961,6253,883,570,427,522,,304,,t3_psyward
