config,seed,strategySide,over,duration_min,winner,strategyWon,kills,kills10,kills15,kills20,bK,rK,towers_blue_down,towers_red_down,towers20,blue_lane_cleared_min,red_lane_cleared_min,stall_min,guards_down_end,blue_nexus_hp_end,red_nexus_hp_end,dragons,barons,lastTowerFall_min,team_t3_20,rejected,violations,conservationFails,wallMs
standard,20,,0,60,,,220,2,4,11,109,111,11,11,17,28.68,29.89,30.11,4,7200,7200,9,9,29.89,12,0,0,0,13027
standard,21,,1,23.56,red,,22,3,5,12,4,18,10,9,8,,,,4,-1141,7200,5,3,23.18,11.5,0,0,0,6457
standard,22,,1,21.23,blue,,26,4,11,24,17,9,4,10,14,,,,2,7200,-301,3,2,19.43,13,0,0,0,5742
standard,23,,1,24.67,red,,37,3,7,19,23,14,10,5,10,,,,2,-1019,7200,4,3,22.37,12,0,0,0,6442
standard,24,,1,23.13,red,,22,5,9,15,7,15,9,7,11,,,,4,-1050,7200,3,2,23.09,12.5,0,0,0,6366
standard,25,,1,20.73,red,,19,0,5,15,4,15,10,3,12,,,,2,-216,7200,4,2,20.22,12.5,0,0,0,5872
standard,26,,1,41.38,blue,,116,1,6,16,55,61,8,11,11,,39.26,,2,7200,-95,7,6,39.26,12,0,0,0,9686
standard,27,,1,22.63,blue,,23,1,7,14,12,11,8,9,13,,,,2,7200,-370,3,2,22.58,12,0,0,0,5875
standard,28,,1,25.4,red,,33,4,8,15,10,23,10,5,11,,,,2,-1932,7200,4,3,25.37,12.5,0,0,0,6139
standard,29,,1,25.93,red,,40,2,3,13,15,25,8,6,9,,,,2,-655,7200,4,3,25.91,12,0,0,0,6214
standard,30,,1,20.56,red,,15,2,5,14,1,14,9,4,10,,,,2,-343,7200,3,2,20.54,13,0,0,0,5447
standard,31,,1,24.2,blue,,27,1,4,11,13,14,8,9,7,,,,3,7200,-1163,5,2,24.15,12,0,0,0,6503
standard,32,,1,28.17,red,,54,3,6,19,19,35,9,6,9,,,,2,-2216,7200,4,3,28.13,11.5,0,0,0,7176
standard,33,,1,20.24,red,,18,2,4,17,5,13,11,3,12,19.9,,,2,-237,7200,3,2,20.15,11.5,0,0,0,5439
standard,34,,1,23.83,red,,38,4,12,22,22,16,9,5,8,,,,2,-13,7200,3,2,23.73,12.5,0,0,0,6168
standard,35,,1,24.35,red,,27,1,5,17,14,13,9,7,7,,,,3,-617,7200,3,2,24.26,11,0,0,0,6468
standard,36,,1,22.23,red,,23,0,4,16,15,8,7,5,11,,,,2,-356,7200,3,2,22.17,11.5,0,0,0,5868
standard,37,,1,22.84,blue,,25,0,2,13,8,17,7,9,11,,,,2,7200,-1221,3,3,22.8,11,0,0,0,5938
standard,38,,1,22.27,blue,,20,4,8,12,11,9,4,10,11,,,,2,7200,-905,3,2,22.2,11,0,0,0,5948
standard,39,,1,22.64,red,,26,2,7,17,11,15,9,8,8,,,,4,-393,7200,3,2,22.6,11,0,0,0,6126
standard,40,,1,20.93,red,,16,0,6,15,4,12,8,3,9,,,,2,-649,7200,3,2,20.87,11.5,0,0,0,5440
standard,41,,1,27.9,red,,42,0,2,17,24,18,10,7,8,,,,2,-792,7200,4,3,27.88,12,0,0,0,7110
standard,42,,1,27.38,blue,,41,3,6,11,17,24,8,10,7,,,,2,7200,-4597,4,3,26.64,11,0,0,0,6642
standard,43,,1,24.36,red,,34,1,8,13,11,23,10,4,7,,,,2,-1372,7200,3,2,21.92,12,0,0,0,5804
standard,44,,1,22.73,red,,26,1,5,15,12,14,9,5,12,,,,2,-490,7200,4,2,22.67,11.5,0,0,0,5612
standard,45,,1,23.14,blue,,26,1,6,14,13,13,7,7,11,,,,2,7200,-462,3,3,23.08,10.5,0,0,0,5907
standard,46,,1,29.09,blue,,58,3,6,17,32,26,6,9,6,,,,2,7200,-1430,4,4,29.08,11,0,0,0,7045
standard,47,,1,23.92,red,,28,1,6,13,6,22,10,5,9,,,,2,-1484,7200,4,2,23.88,12,0,0,0,6358
standard,48,,1,20.88,red,,20,3,6,15,7,13,10,5,13,,,,2,-103,7200,3,2,20.72,11,0,0,0,5664
standard,49,,1,24.36,blue,,34,1,6,17,20,14,6,8,9,,,,2,7200,-626,3,2,23.08,12,0,0,0,6201
standard,50,,1,25.86,red,,42,3,9,19,10,32,9,6,9,,,,2,-2517,7200,4,3,25.82,11.5,0,0,0,6317
standard,51,,1,20.15,red,,13,2,5,12,6,7,7,5,11,,,,2,-127,7200,3,2,20.11,11,0,0,0,5422
standard,52,,1,25.26,blue,,37,4,8,17,18,19,6,10,7,,,,2,7200,-103,3,3,25.18,11.5,0,0,0,6514
standard,53,,1,20.44,red,,17,0,4,17,3,14,10,4,12,,,,2,-595,7200,3,2,20.38,12.5,0,0,0,5434
standard,54,,1,26.68,red,,47,1,9,22,12,35,10,8,9,,,,2,-660,7200,5,3,23.98,11.5,0,0,0,6555
standard,55,,1,19.29,red,,9,1,5,,3,6,8,3,,,,,2,-517,7200,2,2,19.18,0,0,0,0,5355
standard,56,,1,23.93,red,,31,2,4,12,12,19,9,6,9,,,,2,-829,7200,4,3,23.88,11.5,0,0,0,6530
standard,57,,1,29.93,red,,71,1,6,18,23,48,11,10,9,29.07,,,4,-2800,7200,6,4,29.07,13,0,0,0,7268
standard,58,,1,22.34,red,,21,2,8,14,4,17,11,4,10,21.21,,,2,-737,7200,4,3,22.32,13,0,0,0,5851
standard,59,,1,22.73,blue,,22,1,3,12,10,12,5,9,12,,,,2,7200,-1036,3,2,22.66,11.5,0,0,0,5902
standard,60,,1,27.64,red,,40,3,10,17,11,29,10,11,9,,27.58,,4,-548,7200,5,4,27.61,11.5,0,0,0,6967
standard,61,,1,25.38,blue,,26,2,4,13,5,21,7,11,9,,24.64,,2,7200,-2729,4,3,25.34,12,0,0,0,6844
standard,62,,1,23.08,red,,25,2,2,13,8,17,9,5,11,,,,2,-1800,7200,3,3,23.05,11.5,0,0,0,6542
standard,63,,1,24.13,red,,31,4,7,17,7,24,10,5,8,,,,2,-1766,7200,4,3,24.08,12.5,0,0,0,6811
standard,64,,1,21.41,blue,,18,1,7,16,10,8,5,8,11,,,,2,7200,-85,3,2,21.27,12.5,0,0,0,6569
standard,65,,1,20.18,red,,14,4,10,14,5,9,10,2,10,,,,2,-127,7200,2,2,20.08,11.5,0,0,0,5973
standard,66,,1,22.96,red,,28,1,8,19,9,19,11,6,14,20.86,,,3,-794,7200,4,2,20.86,12.5,0,0,0,6567
standard,67,,1,21.83,blue,,18,2,4,16,7,11,6,10,13,,,,2,7200,-243,4,2,21.7,11.5,0,0,0,6549
standard,68,,1,23.63,blue,,26,4,6,15,13,13,8,8,12,,,,3,7200,-1096,4,3,23.58,12.5,0,0,0,6728
standard,69,,1,24.81,red,,25,1,5,11,15,10,7,7,8,,,,2,-407,7200,3,2,24.73,11.5,0,0,0,7070
standard,70,,1,22.73,blue,,24,2,3,13,14,10,8,9,14,,,,3,7200,-490,3,2,22.67,11,0,0,0,6575
standard,71,,1,23.2,red,,24,1,4,13,17,7,10,9,15,,,,4,-1127,7200,4,2,22.69,11.5,0,0,0,6518
standard,72,,1,23.22,blue,,22,1,3,11,10,12,6,10,10,,,,2,7200,-1151,3,2,23.16,11.5,0,0,0,6765
standard,73,,1,21.17,red,,24,3,6,20,4,20,9,8,15,,,,3,-45,7200,4,3,21.1,13.5,0,0,0,5805
standard,74,,0,60,,,221,1,6,17,127,94,11,11,7,24.48,25.2,34.8,4,7200,7200,11,9,31.66,11.5,0,0,0,13029
standard,75,,1,23.33,red,,30,2,8,18,7,23,10,7,15,,,,2,-71,7200,3,2,22.7,12.5,0,0,0,6128
standard,76,,1,24.33,blue,,33,1,9,22,19,14,7,8,8,,,,2,7200,-587,3,2,24.23,12.5,0,0,0,6492
standard,77,,1,25.79,red,,46,3,5,16,16,30,11,5,10,24.61,,,2,-658,7200,4,3,24.61,13,0,0,0,6760
standard,78,,1,22.14,blue,,22,4,5,13,12,10,7,10,9,,,,2,7200,-740,4,2,22.13,12,0,0,0,6081
standard,79,,1,21.86,red,,28,3,8,18,6,22,10,6,13,,,,2,-277,7200,4,2,21.73,13,0,0,0,5929
standard,80,,1,23.33,blue,,21,4,5,11,6,15,6,8,9,,,,2,7200,-2190,3,3,23.31,12,0,0,0,6330
standard,81,,1,26.11,red,,31,0,2,11,5,26,10,6,8,,,,2,-111,7200,4,3,26.08,10,0,0,0,6878
standard,82,,1,24.05,blue,,44,3,8,23,24,20,8,10,13,,,,3,7200,-1807,4,3,21.85,12.5,0,0,0,6346
standard,83,,1,23.08,red,,29,2,7,17,8,21,10,6,12,,,,2,-511,7200,4,3,20.38,12,0,0,0,6114
standard,84,,1,26.1,blue,,43,0,6,19,14,29,9,11,6,,22.92,,3,7200,-101,4,3,25.32,12,0,0,0,6766
standard,85,,1,25.43,red,,48,2,7,23,19,29,9,7,10,,,,3,-1124,7200,4,3,25.38,13.5,0,0,0,6505
standard,86,,1,28.29,red,,52,0,5,15,25,27,9,8,9,,,,3,-1147,7200,4,3,28.23,11.5,0,0,0,7178
standard,87,,1,25.91,red,,39,1,7,16,22,17,10,7,9,,,,2,-2584,7200,4,3,25.88,11,0,0,0,6651
standard,88,,1,21.72,red,,28,1,9,21,5,23,8,8,11,,,,2,-66,7200,3,2,21.5,12.5,0,0,0,5930
standard,89,,1,24.12,red,,38,3,8,17,9,29,9,5,9,,,,2,-379,7200,4,3,22.29,12.5,0,0,0,6120
standard,90,,1,25.79,red,,50,5,7,23,16,34,10,5,6,,,,2,-658,7200,4,3,25.72,11.5,0,0,0,6281
standard,91,,1,23.83,red,,42,4,7,24,18,24,9,10,7,,,,4,-716,7200,3,2,23.79,12,0,0,0,5746
standard,92,,1,24.38,red,,37,2,5,19,15,22,10,7,10,,,,2,-2110,7200,4,3,24.33,12,0,0,0,5810
standard,93,,1,22.31,red,,30,2,4,17,8,22,9,7,13,,,,2,-665,7200,4,3,22.25,11.5,0,0,0,5496
standard,94,,1,25.43,red,,50,4,10,25,16,34,11,8,10,23.67,,,2,-1124,7200,5,3,25.38,13,0,0,0,6076
standard,95,,1,20.46,red,,20,1,7,20,7,13,7,7,12,,,,3,-976,7200,3,2,20.39,11.5,0,0,0,5253
standard,96,,1,21.13,blue,,22,4,7,17,14,8,5,11,11,,21.13,,2,7200,-8,3,3,21.13,11,0,0,0,5687
standard,97,,1,22.2,blue,,31,2,6,21,21,10,3,10,11,,,,2,7200,-809,3,2,22.13,11.5,0,0,0,5654
standard,98,,1,25.4,red,,46,2,8,17,20,26,10,6,10,,,,2,-1930,7200,5,3,25.36,12,0,0,0,6044
standard,99,,1,24.2,blue,,25,0,3,10,12,13,5,9,9,,,,2,7200,-1163,3,2,24.15,11,0,0,0,6198
standard,100,,1,24.44,red,,32,2,7,19,17,15,10,10,12,,,,4,-25,7200,3,2,24.39,11,0,0,0,6257
standard,101,,1,23.63,blue,,29,1,7,16,19,10,6,10,12,,,,3,7200,-457,3,2,22,11.5,0,0,0,6023
standard,102,,1,28.18,blue,,46,1,5,12,19,27,7,11,8,,25.44,,2,7200,-1043,5,4,25.6,11,0,0,0,7088
standard,103,,1,23.62,blue,,33,6,7,20,15,18,8,9,10,,,,4,7200,-1719,3,2,22.2,12,0,0,0,6118
standard,104,,1,21.44,blue,,16,2,5,14,7,9,6,8,11,,,,2,7200,-200,3,2,21.39,11.5,0,0,0,5831
standard,105,,1,22.47,red,,27,1,9,20,13,14,9,8,11,,,,3,-149,7200,3,2,22.4,12.5,0,0,0,5697
standard,106,,1,23.62,blue,,25,2,3,9,13,12,6,8,11,,,,2,7200,-1719,3,3,23.57,10.5,0,0,0,6070
standard,107,,1,22.84,red,,21,0,4,13,3,18,10,4,11,,,,2,-53,7200,3,2,21.47,12.5,0,0,0,5804
standard,108,,1,25.31,blue,,29,2,8,14,4,25,7,9,11,,,,2,7200,-154,4,3,25.23,12.5,0,0,0,6418
standard,109,,1,22.84,red,,19,3,6,15,16,3,10,8,11,,,,2,-53,7200,4,2,22.78,13,0,0,0,6190
standard,110,,1,21.84,blue,,22,4,5,18,9,13,5,8,8,,,,2,7200,-1257,4,2,21.79,11.5,0,0,0,6124
standard,111,,1,22.2,blue,,22,1,5,19,9,13,6,7,10,,,,2,7200,-238,4,2,21.9,12.5,0,0,0,6004
standard,112,,1,24.37,blue,,38,0,5,21,16,22,8,10,13,,,,2,7200,-636,5,3,24.28,11.5,0,0,0,6326
standard,113,,1,32.8,red,,69,2,6,17,39,30,11,10,10,30.13,,,4,-365,7200,4,4,30.13,12.5,0,0,0,7453
standard,114,,1,24.81,blue,,28,2,8,16,15,13,6,9,11,,,,2,7200,-407,4,3,24.73,12.5,0,0,0,6281
standard,115,,1,23.43,red,,32,4,7,18,5,27,9,3,9,,,,2,-824,7200,3,3,23.37,12,0,0,0,5940
standard,116,,1,22.7,blue,,33,0,5,22,11,22,5,9,14,,,,2,7200,-456,3,2,19.98,11.5,0,0,0,5767
standard,117,,1,21.73,red,,20,2,7,14,6,14,10,5,13,,,,2,-606,7200,3,2,21.66,12.5,0,0,0,5776
standard,118,,1,22.13,blue,,29,5,7,21,11,18,6,9,13,,,,2,7200,-1222,3,2,22.08,13,0,0,0,5801
standard,119,,1,24.87,red,,35,2,4,12,11,24,10,5,7,,,,2,-6674,7200,4,3,24.65,12,0,0,0,6380
standard,120,,1,24.08,red,,25,3,5,14,10,15,10,6,8,,,,2,-1853,7200,3,3,23.09,12,0,0,0,6067
standard,121,,1,21.98,red,,22,2,8,16,6,16,9,5,11,,,,2,-1,7200,3,2,21.9,12.5,0,0,0,5762
standard,122,,1,21.22,red,,18,2,6,13,4,14,9,5,12,,,,2,-117,7200,4,3,21.15,11.5,0,0,0,5440
standard,123,,1,22.85,red,,24,0,4,17,13,11,10,8,8,,,,4,-1789,7200,3,2,22.35,12.5,0,0,0,5947
standard,124,,1,21.64,blue,,18,3,6,13,7,11,7,8,11,,,,2,7200,-38,3,2,21.59,11,0,0,0,5749
standard,125,,1,25.4,red,,37,0,4,15,18,19,10,5,10,,,,2,-1932,7200,4,3,25.37,11.5,0,0,0,6332
standard,126,,1,26.28,blue,,42,3,9,17,27,15,5,9,5,,,,2,7200,-251,4,2,26.21,12.5,0,0,0,6636
standard,127,,1,23.34,blue,,26,2,3,12,18,8,6,10,13,,,,2,7200,-81,4,2,23.24,10.5,0,0,0,5935
standard,128,,1,22.13,red,,21,2,6,15,8,13,9,5,10,,,,2,-728,7200,3,2,22.08,11.5,0,0,0,5675
standard,129,,1,22.86,blue,,31,3,6,18,21,10,6,10,11,,,,2,7200,-1805,3,2,22.81,12.5,0,0,0,5648
standard,130,,1,22.86,blue,,30,1,8,19,8,22,7,9,8,,,,3,7200,-1245,3,2,22.82,11.5,0,0,0,5500
standard,131,,1,29.34,blue,,63,3,6,20,29,34,7,11,10,,26.19,,2,7200,-3542,4,3,26.19,12.5,0,0,0,6927
standard,132,,1,24.09,red,,31,3,8,14,8,23,9,5,9,,,,2,-1866,7200,3,3,24.07,11.5,0,0,0,6032
standard,133,,1,25.37,blue,,39,3,6,18,19,20,7,10,7,,,,2,7200,-79,4,3,25.35,11,0,0,0,6154
standard,134,,1,21.42,red,,25,4,11,20,2,23,9,5,11,,,,2,-2346,7200,3,3,21.38,13.5,0,0,0,5269
standard,135,,1,23.68,blue,,32,2,7,17,22,10,5,9,11,,,,2,7200,-521,4,2,23.63,11,0,0,0,6276
standard,136,,1,22.69,blue,,26,0,6,16,24,2,6,8,9,,,,2,7200,-446,4,2,22.63,11,0,0,0,5808
standard,137,,1,23.61,blue,,41,2,8,21,23,18,8,9,8,,,,4,7200,-1210,3,3,23.58,11.5,0,0,0,6059
standard,138,,1,20.68,red,,16,1,6,15,6,10,11,6,11,20.62,,,3,-992,7200,3,2,20.62,11.5,0,0,0,5604
standard,139,,1,22.69,red,,33,6,10,23,13,20,9,4,10,,,,2,-446,7200,4,2,22.63,12,0,0,0,6104
standard,140,,1,26.36,red,,48,2,4,18,17,31,11,10,9,24.68,,,4,-352,7200,4,3,26.33,11.5,0,0,0,6711
standard,141,,1,23.41,red,,33,3,8,21,7,26,9,2,6,,,,2,-1427,7200,3,2,23.36,10.5,0,0,0,6210
standard,142,,1,23.58,red,,31,2,5,17,10,21,10,6,11,,,,3,-3967,7200,4,3,20.83,12,0,0,0,6144
standard,143,,1,25.44,red,,44,3,8,21,11,33,11,7,8,25.14,,,2,-6996,7200,4,3,25.23,12,0,0,0,6561
standard,144,,1,25.45,blue,,29,0,1,11,13,16,10,9,11,,,,4,7200,-306,3,3,25.41,11,0,0,0,6891
standard,145,,1,22.89,red,,30,1,7,18,18,12,7,6,10,,,,2,-115,7200,3,2,22.78,11,0,0,0,5969
standard,146,,1,20.62,red,,14,0,1,14,4,10,11,4,13,19.97,,,2,-161,7200,3,3,20.56,11.5,0,0,0,5570
standard,147,,1,29.14,red,,55,1,4,12,23,32,10,6,10,,,,2,-684,7200,4,3,29.12,12.5,0,0,0,6954
standard,148,,1,22.42,red,,25,2,6,16,9,16,9,5,10,,,,2,-1988,7200,3,3,22.38,11.5,0,0,0,5941
standard,149,,1,31.84,red,,67,0,2,10,33,34,10,8,10,,,,4,-417,7200,6,4,31.83,10.5,0,0,0,7603
standard,150,,1,21.88,red,,26,3,5,21,5,21,10,6,10,,,,2,-373,7200,3,2,21.83,13,0,0,0,5488
standard,151,,1,21.92,red,,17,1,4,11,9,8,9,5,11,,,,2,-895,7200,3,2,21.87,11,0,0,0,5764
standard,152,,1,21.73,blue,,25,4,7,20,14,11,7,9,14,,,,4,7200,-150,3,2,21.67,12.5,0,0,0,5614
standard,153,,1,25.61,blue,,41,2,4,19,15,26,6,9,9,,,,2,7200,-490,3,3,25.58,12,0,0,0,6239
standard,154,,1,25.71,blue,,44,4,11,23,12,32,7,9,7,,,,2,7200,-570,4,3,25.63,12.5,0,0,0,6385
standard,155,,1,23.13,blue,,35,3,8,21,11,24,7,8,9,,,,2,7200,-451,3,2,23.08,13,0,0,0,5767
standard,156,,1,23.14,blue,,27,1,5,16,16,11,5,10,8,,,,2,7200,-1895,3,3,23.11,12,0,0,0,6038
standard,157,,1,21.38,red,,29,1,9,25,8,21,10,5,13,,,,2,-538,7200,3,2,21.33,13.5,0,0,0,5363
standard,158,,1,28.67,blue,,48,2,4,15,26,22,7,10,9,,,,2,7200,-280,4,3,28.64,11.5,0,0,0,6951
standard,159,,1,22.83,blue,,29,1,6,20,16,13,4,10,11,,,,2,7200,-1206,3,2,22.8,11,0,0,0,5816
standard,160,,1,21.67,red,,19,0,3,12,7,12,10,5,12,,,,2,-526,7200,3,2,21.67,11.5,0,0,0,5532
standard,161,,1,20.73,red,,19,4,6,17,6,13,8,5,11,,,,2,-322,7200,3,2,20.65,12,0,0,0,5316
standard,162,,1,26.84,red,,46,0,3,14,10,36,11,9,15,26.08,,,4,-25,7200,5,4,26.08,11.5,0,0,0,6828
standard,163,,1,24.18,red,,29,2,5,12,15,14,9,4,6,,,,2,-439,7200,3,3,24.05,12,0,0,0,6296
standard,164,,1,26.44,blue,,42,2,6,20,12,30,6,9,10,,,,2,7200,-425,4,3,26.4,13.5,0,0,0,6341
standard,165,,1,21.61,red,,22,0,7,16,6,16,10,8,15,,,,2,-1707,7200,4,3,21.57,12.5,0,0,0,5523
standard,166,,1,23.68,blue,,32,2,9,22,11,21,11,10,14,22.83,,,4,7200,-519,4,3,23.63,12.5,0,0,0,6156
standard,167,,1,23.72,blue,,24,1,6,10,14,10,4,10,8,,,,2,7200,-562,3,2,23.67,11,0,0,0,6235
standard,168,,1,21.06,blue,,13,2,7,11,8,5,5,10,11,,,,2,7200,-1694,3,3,21.03,10.5,0,0,0,5508
standard,169,,1,30.4,blue,,57,0,3,14,24,33,6,10,8,,,,2,7200,-1807,5,3,30.38,11.5,0,0,0,7331
standard,170,,1,23.38,blue,,26,4,6,18,13,13,6,9,9,,,,2,7200,-774,4,3,23.33,12,0,0,0,6203
standard,171,,1,23.09,red,,28,3,9,17,6,22,10,8,14,,,,2,-3111,7200,4,3,20.68,12,0,0,0,5772
standard,172,,1,20.38,red,,20,1,5,20,3,17,9,5,14,,,,2,-840,7200,3,2,18.58,12.5,0,0,0,5328
standard,173,,1,23.21,red,,34,1,4,18,8,26,9,5,9,,,,3,-1139,7200,3,2,23.15,12,0,0,0,5931
standard,174,,1,22.56,red,,27,1,7,19,4,23,9,5,8,,,,2,-909,7200,4,3,22.4,11,0,0,0,5762
standard,175,,1,25.3,blue,,56,4,10,26,23,33,7,10,7,,,,2,7200,-146,3,2,25.25,12.5,0,0,0,6152
standard,176,,1,29.61,red,,60,1,6,18,32,28,9,8,8,,,,2,-3854,7200,5,3,27.63,10.5,0,0,0,7312
standard,177,,1,22.38,red,,29,3,9,23,6,23,9,5,10,,,,2,-1090,7200,4,3,22.33,12,0,0,0,5779
standard,178,,1,22.63,blue,,27,2,8,16,8,19,7,9,10,,,,2,7200,-371,3,2,22.58,11.5,0,0,0,6242
standard,179,,1,25.11,red,,44,4,6,24,20,24,9,6,8,,,,2,-770,7200,3,2,25.08,11.5,0,0,0,6449
standard,180,,1,24.23,red,,34,1,7,18,17,17,9,5,9,,,,2,-471,7200,3,3,24.13,11,0,0,0,6436
standard,181,,1,24.13,red,,38,0,2,18,11,27,11,4,9,23.09,,,2,-1078,7200,4,3,24.08,12,0,0,0,6358
standard,182,,1,23.93,blue,,33,2,7,22,24,9,8,10,9,,,,3,7200,-828,3,3,23.88,12.5,0,0,0,6161
standard,183,,1,23.38,blue,,25,1,3,13,15,10,5,10,11,,,,2,7200,-120,4,3,23.28,12,0,0,0,6330
standard,184,,1,23.36,red,,28,2,6,18,12,16,9,8,12,,,,3,-3574,7200,3,3,23.33,11.5,0,0,0,6315
standard,185,,1,25.88,red,,41,2,7,17,14,27,11,9,15,24.58,,,3,-781,7200,4,3,25.85,12,0,0,0,6581
standard,186,,1,24.58,red,,49,4,11,24,25,24,8,8,7,,,,3,-924,7200,3,3,24.55,12.5,0,0,0,6605
standard,187,,1,21.23,blue,,16,2,7,13,9,7,5,8,13,,,,2,7200,-301,4,2,18.5,11.5,0,0,0,5764
standard,188,,1,22.35,red,,26,2,5,15,9,17,8,6,12,,,,2,-472,7200,3,2,22.23,11.5,0,0,0,5944
standard,189,,1,22.72,blue,,21,2,4,11,15,6,7,10,12,,,,3,7200,-478,3,2,22.56,12,0,0,0,6119
standard,190,,1,26.63,red,,38,1,5,16,18,20,10,6,9,,,,3,-2566,7200,3,2,26.59,11,0,0,0,7099
standard,191,,1,24.81,blue,,30,1,6,12,12,18,8,11,8,,22.63,,2,7200,-407,4,3,24.73,11,0,0,0,6949
standard,192,,1,23.84,red,,26,0,7,12,10,16,8,5,8,,,,2,-2980,7200,3,3,23.82,11,0,0,0,6773
standard,193,,1,25.13,blue,,37,4,8,22,22,15,7,9,8,,,,2,7200,-3362,4,3,25.11,11,0,0,0,6913
standard,194,,1,23.37,red,,29,2,4,19,5,24,9,6,8,,,,3,-760,7200,5,3,23.33,12,0,0,0,6583
standard,195,,1,22.23,red,,29,3,9,20,9,20,10,6,12,,,,2,-845,7200,3,2,22.16,13,0,0,0,6406
standard,196,,1,22.66,red,,32,5,9,23,10,22,9,3,11,,,,2,-402,7200,3,3,22.6,12.5,0,0,0,6374
standard,197,,1,21.38,red,,22,1,5,15,10,12,11,7,15,21.11,,,2,-965,7200,3,2,21.32,12.5,0,0,0,5793
standard,198,,1,23.41,red,,26,3,6,14,7,19,9,4,9,,,,2,-813,7200,5,3,23.37,12.5,0,0,0,4898
standard,199,,1,22.72,red,,25,1,6,17,9,16,9,5,11,,,,2,-478,7200,4,2,21.94,12,0,0,0,4545
standard,200,,1,28.39,red,,47,1,4,12,21,26,10,5,11,,,,2,-1260,7200,4,3,28.37,11.5,0,0,0,4112
