config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
standard,28,b1,blue,top,坦克,xukong,standard,0,1,2,0,5555,19123,8387,417.8,9.2,16.38,19.67,3,1,1,3,3,548,1057,112,136,3498,5607,8362,6253,589,570,,950,,0,,t3_calmveil|t3_thornmail
standard,28,b2,blue,jungle,刺客,yueying,standard,0,0,4,0,4114,9289,8023,399.6,9.03,17.4,,2,1,1,2,2,696,474,219,242,3896,5804,7999,6253,342,,,,1403,0,,t3_finalstring
standard,28,b3,blue,mid,法師,auralith,standard,0,1,3,0,12501,13018,8615,429.1,11.18,18.33,,2,0,1,2,2,1447,315,940,964,3707,6225,8590,6253,1054,570,,712,,0,,t3_psyward
standard,28,b4,blue,adc,射手,leiting,standard,0,1,0,1,8659,10343,9394,467.9,11.03,19.15,,2,0,1,2,2,1642,178,1219,643,3802,5978,9369,6253,836,570,285,1425,,0,,t3_shieldbreaker|t3_rendspear
standard,28,b5,blue,sup,坦克,ironclad,standard,0,0,2,1,6089,17050,9638,480.1,6.8,12.9,18.64,3,1,2,3,3,606,271,634,657,4506,7071,9614,6253,180,,285,237,,0,2657,t3_calmveil|t3_thornmail
standard,28,r1,red,top,坦克,xukong,standard,1,3,0,0,9823,17110,10217,508.9,9.39,14.24,18.83,3,1,2,3,3,668,480,642,666,3618,6430,10192,6253,652,1710,,1045,,532,,t3_calmveil|t3_thornmail
standard,28,r2,red,jungle,刺客,yueying,standard,1,3,0,0,6488,6216,10922,544.1,9.03,16.17,18.52,3,1,1,3,3,521,1874,1098,1122,4901,7204,10898,6253,177,1710,,570,1655,532,,t3_finalstring
standard,28,r3,red,mid,法師,auralith,standard,1,2,1,0,16768,9739,10027,499.5,11.25,16.73,,2,0,1,2,2,1624,914,602,626,3884,7114,10002,6253,1032,1140,,1045,,532,,t3_psyward
standard,28,r4,red,adc,射手,leiting,standard,1,3,2,0,12156,9241,10062,501.2,11.88,15.08,,2,0,1,2,2,1398,1083,1457,1481,3558,6883,10037,6253,497,1710,,1045,,532,,t3_shieldbreaker|t3_rendspear
standard,28,r5,red,sup,坦克,ironclad,standard,1,0,0,1,5953,13980,10217,508.9,8.27,12.2,19.08,3,1,2,3,3,903,288,692,716,4503,7228,10192,6253,186,,285,1045,,532,1890,t3_calmveil|t3_thornmail
standard,29,b1,blue,top,坦克,shiqiang,standard,1,1,0,0,9324,18994,9263,450.6,8.59,15.53,19.48,3,1,1,3,3,605,592,344,712,3555,5892,8894,6253,703,570,,855,,513,,t3_calmveil|t3_thornmail
standard,29,b2,blue,jungle,刺客,leisuhunter,standard,1,1,2,0,3825,11188,9268,450.8,9.02,16.48,,2,1,1,2,2,519,603,835,938,3719,6183,8865,6253,155,570,,380,994,513,,t3_finalstring
standard,29,b3,blue,mid,法師,xingjie,standard,1,1,3,0,9771,9598,8525,414.7,11.53,20.28,,2,0,1,1,2,1143,261,1656,495,3403,5591,8156,6253,535,570,,380,,418,,t3_psyward
standard,29,b4,blue,adc,射手,liangzi,standard,1,11,2,1,23049,9248,15432,750.6,9.16,15.16,17.98,3,1,1,3,3,281,1403,3263,3631,3631,7083,15063,6253,886,6270,285,855,,513,,t3_shieldbreaker|t3_rendspear
standard,29,b5,blue,sup,輔助,huanjing,standard,1,0,1,0,4155,11813,9930,483,6.79,12.68,15.8,3,1,2,3,3,499,669,1121,890,4449,7699,9561,6253,190,,,855,,323,1940,t3_calmveil
standard,29,r1,red,top,坦克,shiqiang,standard,0,0,2,0,9176,19158,7667,372.9,8.38,17.67,,2,1,1,2,2,605,291,158,36,3555,5341,7488,6253,684,,,475,,76,,t3_calmveil|t3_thornmail
standard,29,r2,red,jungle,刺客,leisuhunter,standard,0,0,4,0,3891,10058,7882,383.4,8.48,18.02,,2,1,1,2,2,519,158,273,452,3719,5738,7703,6253,250,,,,1124,76,,t3_finalstring
standard,29,r3,red,mid,法師,xingjie,standard,0,0,3,1,10637,10932,7933,385.9,10.74,19.98,,2,0,1,2,2,1371,292,166,382,3631,5322,7716,6253,627,,285,475,,76,,t3_psyward
standard,29,r4,red,adc,射手,liangzi,standard,0,8,3,0,19709,8075,12349,600.7,9.62,16.38,19.39,3,1,1,3,3,338,834,920,1098,3688,6514,12170,6253,805,4560,,475,,76,,t3_shieldbreaker|t3_rendspear
standard,29,r5,red,sup,輔助,huanjing,standard,0,0,2,3,6484,14222,9772,475.3,6.6,12.59,17.41,3,1,2,3,3,301,741,1014,732,4601,6991,9594,6253,368,,855,,,76,2040,t3_calmveil
standard,30,b1,blue,top,坦克,tiemu,standard,1,1,2,1,8264,20427,9853,420.9,8.44,14.95,22.94,3,1,2,2,3,884,31,682,422,3834,5981,7672,6253,867,,,380,,171,,t3_calmveil|t3_thornmail
standard,30,b2,blue,jungle,刺客,duskblade,standard,1,0,4,0,6377,11224,9740,416.1,8.74,16.88,,2,1,1,2,2,576,829,806,1959,3776,6159,7986,6253,221,,,380,770,361,,t3_finalstring
standard,30,b3,blue,mid,法師,gambler,standard,1,10,3,1,28010,13662,15838,676.6,10.58,16.43,20.03,4,0,1,2,4,1564,706,1283,2007,3824,7206,10683,6253,839,2850,,380,,361,,t3_psyward
standard,30,b4,blue,adc,射手,shengyan,standard,1,5,6,1,24044,12735,12959,553.6,9.73,17.73,20.48,3,1,1,2,3,218,449,1296,1159,3568,5829,9876,6253,696,1140,285,855,,646,,t3_shieldbreaker|t3_rendspear
standard,30,b5,blue,sup,坦克,dadi,standard,1,0,0,2,6621,19186,12554,536.3,6.62,12.42,18.12,4,1,2,3,4,679,953,1012,974,4579,7733,10392,6253,148,,285,380,,741,2584,t3_calmveil|t3_thornmail
standard,30,r1,red,top,坦克,tiemu,standard,0,5,0,0,10541,24910,12339,527.1,8.7,13.55,17.27,4,1,2,3,4,909,312,1163,708,3859,6842,11193,6253,1140,2850,,950,,0,,t3_calmveil|t3_thornmail
standard,30,r2,red,jungle,刺客,duskblade,standard,0,1,3,2,8427,11773,10403,444.4,8.38,15.87,21.95,3,1,1,2,3,819,1804,710,903,4019,7134,9140,6253,380,570,570,,1366,0,,t3_finalstring
standard,30,r3,red,mid,法師,gambler,standard,0,2,5,1,13816,13520,10758,459.6,10.6,19.92,,2,0,1,2,2,1403,498,49,1358,3663,5528,8549,6253,965,570,285,475,,0,,t3_psyward
standard,30,r4,red,adc,射手,shengyan,standard,0,6,5,3,23039,12532,13191,563.5,9.72,17.54,20.48,3,1,1,2,3,158,128,1813,1391,3508,5928,10393,6253,598,1710,855,950,26,0,,t3_shieldbreaker|t3_rendspear
standard,30,r5,red,sup,坦克,dadi,standard,0,1,3,0,7682,22713,10051,429.4,6.71,12.48,19.18,3,1,2,3,3,235,331,305,70,5035,7271,8905,6253,221,570,,,,0,1860,t3_calmveil|t3_thornmail
standard,31,b1,blue,top,坦克,dadi,standard,1,0,1,0,6631,17866,7718,392.4,8.94,16.18,,2,1,1,,2,605,467,,427,3555,5867,,,,,,,,,,t3_calmveil|t3_thornmail
standard,31,b2,blue,jungle,刺客,binghe,standard,1,1,2,0,6096,8355,8869,451,8.14,17.02,,2,1,1,,2,174,1487,,739,4374,6817,,,,,,,,,,t3_finalstring
standard,31,b3,blue,mid,法師,ronghuo,standard,1,0,3,0,10487,10775,7708,392,11.28,,,1,0,1,,1,1390,295,,1208,3650,5895,,,,,,,,,,t3_psyward
standard,31,b4,blue,adc,射手,mirrorshot,standard,1,3,3,1,10749,9658,9551,485.7,8.95,16.73,,2,1,1,,2,386,779,,1271,3736,6579,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,31,b5,blue,sup,坦克,thornwall,standard,1,0,1,1,3658,15256,10776,548,7.03,12.82,16.38,3,1,2,,3,1882,401,,796,4782,7641,,,,,,,,,,t3_calmveil|t3_thornmail
standard,31,r1,red,top,坦克,dadi,standard,0,1,0,0,6695,15193,8351,424.6,7.13,14.26,,2,1,2,,2,88,413,,1061,4638,6823,,,,,,,,,,t3_calmveil|t3_thornmail
standard,31,r2,red,jungle,刺客,binghe,standard,0,3,0,0,6162,10358,9516,483.9,8.79,17.02,,2,1,1,,2,804,754,,1085,4004,6084,,,,,,,,,,t3_finalstring
standard,31,r3,red,mid,法師,ronghuo,standard,0,3,1,1,11273,10630,9273,471.5,10.83,17.57,,2,0,1,,2,1390,306,,292,3650,6206,,,,,,,,,,t3_psyward
standard,31,r4,red,adc,射手,mirrorshot,standard,0,3,3,1,13430,8169,10118,514.5,9.68,17.51,,2,1,1,,2,386,227,,2318,3736,5607,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,31,r5,red,sup,坦克,thornwall,standard,0,0,0,3,4163,13897,9831,499.9,7.8,13.55,18.36,3,1,2,,3,297,468,,930,4497,6828,,,,,,,,,,t3_calmveil|t3_thornmail
standard,32,b1,blue,top,坦克,tixue,standard,1,2,4,2,10620,27303,11044,455.7,8.67,15.48,20.18,3,1,1,2,3,757,383,1949,1113,3707,5683,9179,6253,665,1140,285,760,,76,,t3_calmveil|t3_thornmail
standard,32,b2,blue,jungle,刺客,jueying,standard,1,0,4,0,3348,11888,9658,398.5,9.38,17.13,,2,1,1,2,2,517,752,181,1327,3717,5982,7911,6253,174,,,285,805,392,,t3_finalstring
standard,32,b3,blue,mid,法師,gambler,standard,1,1,3,1,14623,16238,10249,422.9,10.5,20.08,,2,0,1,1,2,1523,406,1561,1199,3783,6006,8061,6253,988,,142,285,,392,,t3_psyward
standard,32,b4,blue,adc,射手,hanbing,standard,1,13,2,2,44224,11496,18349,757.2,10.44,16.06,19.21,5,0,1,3,5,1405,668,1200,2749,3565,6348,12400,6253,703,3990,427,760,,266,,t3_shieldbreaker|t3_rendspear
standard,32,b5,blue,sup,輔助,xuemai,standard,1,0,4,3,5703,20044,11509,474.9,6.83,11.94,15.99,4,1,2,3,4,551,604,643,809,4551,7334,9683,6253,129,,285,285,51,392,2285,t3_calmveil
standard,32,r1,red,top,坦克,tixue,standard,0,1,2,1,10915,24335,10955,452.1,9.74,14.89,20.18,3,1,2,2,3,214,270,1613,1025,3764,6120,8843,6253,931,570,285,475,,329,,t3_calmveil|t3_thornmail
standard,32,r2,red,jungle,刺客,jueying,standard,0,5,4,0,8756,14442,12633,521.3,8.75,15.4,20.2,3,1,1,2,3,864,1841,1382,1552,4064,7421,9712,6253,228,1710,,,1444,76,,t3_finalstring
standard,32,r3,red,mid,法師,gambler,standard,0,1,3,0,18239,16226,10746,443.5,11.06,18.28,,2,0,1,2,2,1571,235,172,1346,3831,5835,8672,6253,1140,,,950,,329,,t3_psyward
standard,32,r4,red,adc,射手,hanbing,standard,0,9,3,4,34615,11033,14891,614.5,9.38,19.21,22.22,4,1,1,2,4,338,436,1661,1991,3688,5636,9911,6253,874,2280,427,,,76,,t3_shieldbreaker|t3_rendspear
standard,32,r5,red,sup,輔助,xuemai,standard,0,1,4,1,3046,18565,11989,494.7,5.83,12.16,16.37,4,1,2,4,4,740,409,85,1109,4440,7439,10485,6253,323,570,142,950,,329,1917,t3_calmveil
standard,33,b1,blue,top,坦克,stoneguard,standard,0,1,4,0,13246,45874,13305,418.5,8.92,15.27,22.2,4,1,1,2,4,833,687,733,1154,3783,5987,7963,6253,855,,,380,,475,,t3_calmveil|t3_thornmail
standard,33,b2,blue,jungle,刺客,anye,standard,0,0,9,0,10129,18915,12646,397.8,9.91,16.2,23.33,4,1,1,2,4,49,610,440,195,3899,6190,8170,6253,95,,,380,1061,380,,t3_finalstring
standard,33,b3,blue,mid,法師,ronghuo,standard,0,14,12,0,35610,23340,19803,622.9,10.45,18.02,21.51,5,0,1,2,5,1485,273,2047,3652,3745,5873,9597,6253,779,1710,,380,,475,,t3_psyward
standard,33,b4,blue,adc,射手,tianfa,standard,0,14,8,0,63252,16163,19774,622,9.67,18.63,21.68,5,1,1,2,5,319,184,806,4174,3669,5864,9056,6253,807,1140,,380,,475,,t3_shieldbreaker|t3_rendspear
standard,33,b5,blue,sup,輔助,fengshen,standard,0,0,8,4,11973,29996,15342,482.6,7.66,11.68,15.79,5,1,2,3,5,620,335,1023,2141,4620,7365,10063,6253,237,,285,855,,475,1957,t3_calmveil
standard,33,r1,red,top,坦克,stoneguard,standard,1,7,1,1,20516,39700,17397,547.2,8.73,13.8,20.96,5,1,2,2,5,41,301,1387,3847,3591,6451,8617,6253,750,570,,950,17,76,,t3_calmveil|t3_thornmail
standard,33,r2,red,jungle,刺客,anye,standard,1,2,5,1,15002,19794,14949,470.2,9.08,15.95,22.1,4,1,1,2,4,24,1546,567,1599,4174,7126,8897,6253,560,570,,,1437,76,,t3_finalstring
standard,33,r3,red,mid,法師,ronghuo,standard,1,15,10,3,38135,24799,22539,708.9,10.48,17.16,21.68,5,0,1,2,5,1504,437,203,6388,3764,6937,9483,6253,969,1140,570,475,,76,,t3_psyward
standard,33,r4,red,adc,射手,tianfa,standard,1,17,10,2,71580,17742,22342,702.8,10.57,17.81,21.51,5,0,1,2,5,1908,743,879,6742,4068,5943,9429,6253,677,1710,,712,,76,,t3_shieldbreaker|t3_rendspear
standard,33,r5,red,sup,輔助,fengshen,standard,1,0,3,7,10655,24347,15703,493.9,6.85,13.04,16.05,5,1,2,3,5,201,557,1014,2502,4801,7287,9474,6253,310,,570,237,,76,2026,t3_calmveil
standard,34,b1,blue,top,坦克,thornwall,standard,0,0,3,1,7766,20468,9313,401.2,8.93,16.15,,2,1,1,2,2,567,552,381,1583,3517,5702,7811,6253,608,,285,380,,285,,t3_calmveil|t3_thornmail
standard,34,b2,blue,jungle,刺客,wuxing,standard,0,0,4,0,6169,10860,9472,408,8.73,16.48,,2,1,1,2,2,785,900,828,1042,3985,6230,8308,6253,209,,,380,1181,285,,t3_finalstring
standard,34,b3,blue,mid,法師,gambler,standard,0,1,2,1,14951,13231,9921,427.3,11.7,20.13,,2,0,1,1,2,1257,140,1064,521,3517,5740,7564,6253,741,,,380,,190,,t3_psyward
standard,34,b4,blue,adc,射手,dawnstrike,standard,0,8,3,1,24294,13418,13398,577.1,9.57,16.85,20.02,4,1,1,2,4,196,269,1769,478,3546,5769,10519,6253,750,2850,,380,,285,,t3_shieldbreaker|t3_rendspear
standard,34,b5,blue,sup,坦克,suishan,standard,0,1,6,1,5351,20721,11765,506.7,9.34,12.43,17.22,4,1,2,3,4,316,357,445,404,4516,7157,10025,6253,275,,,1330,,95,2071,t3_calmveil|t3_thornmail
standard,34,r1,red,top,坦克,thornwall,standard,1,6,0,0,10339,22489,13712,590.6,9.68,14.28,16.71,4,1,2,4,4,757,307,237,1461,3707,6557,11887,6253,779,2850,,1662,,342,,t3_calmveil|t3_thornmail
standard,34,r2,red,jungle,刺客,wuxing,standard,1,6,2,4,13178,13739,14255,614,7.97,12.68,17.27,4,1,2,3,4,367,1909,972,854,5047,8609,11852,6253,332,2850,855,,1409,152,,t3_finalstring
standard,34,r3,red,mid,法師,gambler,standard,1,2,3,1,20147,13530,11422,492,10.89,18.49,22.68,3,0,1,2,3,1561,484,446,392,3821,6234,8476,6253,1026,,142,712,,342,,t3_psyward
standard,34,r4,red,adc,射手,dawnstrike,standard,1,4,4,0,16480,11367,12002,517,9.79,17.84,21.23,3,1,1,2,3,291,360,1883,851,3641,5560,9683,6253,902,1710,,475,,342,,t3_shieldbreaker|t3_rendspear
standard,34,r5,red,sup,坦克,suishan,standard,1,0,1,3,7258,20798,11693,503.7,6.95,12.8,17.93,3,1,2,3,3,401,496,141,1713,4601,7736,10121,6253,228,,427,475,,342,2395,t3_calmveil|t3_thornmail
standard,35,b1,blue,top,戰士,ravager,standard,1,2,0,0,9139,19834,9023,441.4,10.13,16.3,,2,0,1,2,2,1480,228,121,422,3530,5708,8121,6253,766,570,,285,,247,,t3_shieldbreaker|t3_finalstring
standard,35,b2,blue,jungle,刺客,voidrift,standard,1,0,2,2,4448,8807,9032,441.8,8.68,17.43,,2,1,1,2,2,1011,1277,268,701,4211,6557,8598,6253,285,,570,285,957,247,,t3_finalstring
standard,35,b3,blue,mid,法師,ronghuo,standard,1,3,4,1,13346,12534,10147,496.4,9.07,16.76,,2,1,1,2,2,984,399,353,1397,4834,6899,9103,6253,702,1140,,760,,247,,t3_psyward
standard,35,b4,blue,adc,射手,yanfeng,standard,1,7,4,0,13106,8787,11848,579.6,9.3,15.77,19.93,3,1,1,3,3,319,820,136,467,3669,6500,11516,6253,836,3990,,285,,152,,t3_shieldbreaker|t3_rendspear
standard,35,b5,blue,sup,輔助,shengming,standard,1,0,0,4,5497,14057,11571,566,6.58,12.97,16.07,4,1,2,4,4,800,571,412,1170,4500,7601,10812,6253,183,,570,1710,,247,1847,t3_calmveil
standard,35,r1,red,top,戰士,ravager,standard,0,1,1,0,6901,18397,8244,403.3,9.94,18.51,,2,1,1,2,2,380,292,102,243,3530,5772,8102,6253,538,570,,475,,266,,t3_shieldbreaker|t3_finalstring
standard,35,r2,red,jungle,刺客,voidrift,standard,0,1,2,0,8162,10039,9083,444.3,8.68,16.56,,2,1,1,2,2,861,1011,489,752,4061,6591,8819,6253,532,570,,,1071,392,,t3_finalstring
standard,35,r3,red,mid,法師,ronghuo,standard,0,0,4,0,13780,10566,7712,377.3,10.36,,,1,0,1,1,1,1428,81,1070,1211,3688,5531,7570,6253,924,,,,,392,,t3_psyward
standard,35,r4,red,adc,射手,yanfeng,standard,0,8,4,0,14978,8313,12126,593.2,9.16,15.77,19.93,3,1,1,3,3,500,554,196,326,3850,6234,11396,6253,1076,3990,,,,76,,t3_shieldbreaker|t3_rendspear
standard,35,r5,red,sup,輔助,shengming,standard,0,0,1,2,6077,14717,10073,492.8,5.81,13.85,16.32,3,1,2,3,3,591,300,606,1032,4541,6850,9646,6253,196,,285,475,,392,2044,t3_calmveil
standard,36,b1,blue,top,戰士,dadi2,standard,1,1,2,0,14661,20017,8585,445.6,9.76,15.23,,2,1,1,,2,386,887,,284,3536,6367,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,36,b2,blue,jungle,刺客,jingxiang,standard,1,3,1,0,3688,9263,9801,508.7,9.32,14.63,,2,1,2,,2,585,159,,1471,3785,7289,,,,,,,,,,t3_finalstring
standard,36,b3,blue,mid,法師,haixiao,standard,1,1,3,0,8167,9923,8040,417.3,11.34,18.83,,2,0,1,,2,1434,849,,489,3694,5879,,,,,,,,,,t3_psyward
standard,36,b4,blue,adc,射手,siwang,standard,1,2,3,1,9261,7450,8965,465.3,9.81,17.5,,2,1,1,,2,91,301,,1644,3441,5981,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,36,b5,blue,sup,輔助,mingyun,standard,1,0,1,1,4122,10582,10887,565.1,6.81,13.81,15.21,3,1,2,,3,1208,1257,,1846,4608,7807,,,,,,,,,,t3_calmveil
standard,36,r1,red,top,戰士,dadi2,standard,0,2,0,0,12452,19608,8746,453.9,8.66,15.63,,2,1,1,,2,1232,859,,446,4382,6339,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,36,r2,red,jungle,刺客,jingxiang,standard,0,2,1,1,7367,9745,8894,461.6,8.92,17.19,,2,1,1,,2,292,904,,864,4622,6484,,,,,,,,,,t3_finalstring
standard,36,r3,red,mid,法師,haixiao,standard,0,1,3,1,9674,10088,7939,412,12.14,18.64,,2,0,1,,2,1352,382,,388,3612,6282,,,,,,,,,,t3_psyward
standard,36,r4,red,adc,射手,siwang,standard,0,4,1,1,8299,7722,9848,511.1,9.37,16.65,,2,1,1,,2,405,621,,948,3755,6301,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,36,r5,red,sup,輔助,mingyun,standard,0,1,2,2,3688,11291,9439,489.9,6.18,12.26,18.11,3,1,2,,3,1103,335,,859,4503,7365,,,,,,,,,,t3_calmveil
standard,37,b1,blue,top,戰士,ronggang,standard,0,0,3,0,9520,24639,8395,375.1,9.13,17.82,,2,1,1,2,2,519,261,365,315,3669,5911,7615,6253,734,,,475,,152,,t3_shieldbreaker|t3_finalstring
standard,37,b2,blue,jungle,刺客,guihuo,standard,0,0,7,0,5357,12377,8569,382.8,9.6,17.77,,2,1,1,2,2,549,224,472,439,3749,5854,7652,6253,202,,,,1044,152,,t3_finalstring
standard,37,b3,blue,mid,法師,leiming,standard,0,3,6,0,14843,15476,10305,460.4,11.38,17.02,21.91,3,0,1,2,3,1355,353,185,154,3615,5553,8365,6253,915,570,,475,,152,,t3_psyward
standard,37,b4,blue,adc,射手,maestro,standard,0,3,7,0,12013,13525,10102,451.3,9.51,18.91,21.68,3,1,1,2,3,253,170,420,501,3603,5370,9170,6253,579,1710,,475,,152,,t3_shieldbreaker|t3_rendspear
standard,37,b5,blue,sup,坦克,suishan,standard,0,0,5,0,5240,22271,10357,462.7,7.53,13.07,17.26,3,1,2,3,3,651,301,596,776,4551,7401,9576,6253,227,,,475,,152,2468,t3_calmveil|t3_thornmail
standard,37,r1,red,top,戰士,ronggang,standard,1,5,0,1,13943,21284,13284,593.5,9.13,13.91,18.38,4,1,2,3,4,1089,389,280,734,4239,7539,11130,6253,886,2280,285,1045,,380,,t3_shieldbreaker|t3_finalstring
standard,37,r2,red,jungle,刺客,guihuo,standard,1,6,2,1,8150,11887,13207,590.1,8.93,14.3,17.77,4,1,2,3,4,604,368,236,707,3804,7068,11366,6253,342,2850,285,95,1160,380,,t3_finalstring
standard,37,r3,red,mid,法師,leiming,standard,1,3,2,4,17122,12130,11147,498,12.13,17.76,,2,0,1,2,2,1390,334,271,2346,3650,6234,8771,6253,760,570,712,95,,380,,t3_psyward
standard,37,r4,red,adc,射手,maestro,standard,1,13,2,5,40785,9642,18544,828.5,10.84,14.84,17.19,5,0,2,4,5,1557,263,633,2944,3717,7263,14483,6253,582,5130,855,1282,,380,,t3_shieldbreaker|t3_rendspear
standard,37,r5,red,sup,坦克,suishan,standard,1,1,0,4,5770,15841,11701,522.8,6.67,12.23,18.81,4,1,2,3,4,323,336,422,401,4523,7276,10402,6253,240,570,712,332,26,380,1886,t3_calmveil|t3_thornmail
standard,38,b1,blue,top,戰士,jingci,standard,0,0,0,1,5765,19334,7946,419.7,10.15,17.06,,2,0,1,,2,1638,356,,346,3688,6006,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,38,b2,blue,jungle,戰士,fengbao,standard,0,0,5,0,6337,11434,7251,383,8.89,18.27,,2,1,1,,2,644,867,,351,3744,5567,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,38,b3,blue,mid,法師,haixiao,standard,0,2,2,0,12188,10953,8345,440.8,9.62,,,1,1,1,,1,446,368,,2265,4296,5968,,,,,,,,,,t3_psyward
standard,38,b4,blue,adc,射手,liuxing,standard,0,1,7,0,8527,10715,7794,411.7,9.65,18.33,,2,1,1,,2,319,318,,894,3669,5398,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,38,b5,blue,sup,坦克,tieshixin,standard,0,0,1,0,4126,14579,8763,462.8,6.86,12.38,18.41,3,1,2,,3,568,513,,263,4468,7313,,,,,,,,,,t3_calmveil|t3_thornmail
standard,38,r1,red,top,戰士,jingci,standard,1,4,0,0,12934,18699,10687,564.5,7.91,15.8,18.8,3,1,1,,3,579,1787,,256,4429,7317,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,38,r2,red,jungle,戰士,fengbao,standard,1,6,0,2,8767,10392,12483,659.3,7.72,11.39,14.79,3,1,3,,3,1218,176,,1083,5318,10076,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,38,r3,red,mid,法師,haixiao,standard,1,2,1,1,9381,8844,9062,478.6,10.73,17.05,,2,0,1,,2,1533,276,,1512,3793,6776,,,,,,,,,,t3_psyward
standard,38,r4,red,adc,射手,liuxing,standard,1,3,2,3,13965,7626,10624,561.1,9.53,15.37,,2,1,1,,2,357,757,,1723,3707,6437,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,38,r5,red,sup,坦克,tieshixin,standard,1,0,0,3,4226,11465,10403,549.4,6.64,13.66,17.48,3,1,2,,3,1202,908,,902,5102,8148,,,,,,,,,,t3_calmveil|t3_thornmail
standard,39,b1,blue,top,戰士,longyi,standard,0,0,3,0,13462,29295,8970,372.6,9.57,17.33,,2,1,1,2,2,453,127,450,939,3603,5427,7650,6253,750,,,475,,171,,t3_shieldbreaker|t3_finalstring
standard,39,b2,blue,jungle,戰士,ronggang,standard,0,3,3,0,8754,20607,10805,448.8,9.68,18.48,23.13,3,1,1,2,3,626,147,276,655,3726,5577,7626,6253,389,,,,907,76,,t3_shieldbreaker|t3_finalstring
standard,39,b3,blue,mid,法師,leiming,standard,0,2,6,1,16185,17339,10984,456.2,10.98,18.5,22.98,3,0,1,2,3,1428,75,257,533,3688,5455,8087,6253,807,570,285,,,171,,t3_psyward
standard,39,b4,blue,adc,射手,guangsu,standard,0,3,1,5,24094,11966,11861,492.7,9.5,18.51,20.4,3,1,1,2,3,367,218,260,881,3717,5598,8410,6253,893,570,285,237,,171,,t3_shieldbreaker|t3_rendspear
standard,39,b5,blue,sup,輔助,shiguang,standard,0,0,5,1,6698,21232,10884,452.1,8.38,12.33,16.9,4,1,2,3,4,863,815,369,484,4563,6995,9409,6253,199,,,712,,171,2072,t3_calmveil
standard,39,r1,red,top,戰士,longyi,standard,1,2,0,1,13992,23426,11735,487.4,10.57,16.17,22.24,3,0,1,2,3,1442,387,580,755,3492,5867,9180,6253,785,1140,,570,51,380,,t3_shieldbreaker|t3_finalstring
standard,39,r2,red,jungle,戰士,ronggang,standard,1,7,3,0,13364,18872,14471,601.1,9.49,13.54,19.52,4,1,2,3,4,714,177,484,1070,3814,8427,11414,6253,373,2850,,570,987,380,,t3_shieldbreaker|t3_finalstring
standard,39,r3,red,mid,法師,leiming,standard,1,3,2,1,20441,12894,12203,506.9,9.81,17.77,22.43,3,1,1,2,3,446,184,389,1173,4296,6684,9439,6253,953,1140,142,570,,380,,t3_psyward
standard,39,r4,red,adc,射手,guangsu,standard,1,6,2,1,32755,10534,13156,546.5,9.7,18.1,21.69,3,1,1,2,3,151,556,1058,1356,3501,5636,8378,6253,604,570,,570,,380,,t3_shieldbreaker|t3_rendspear
standard,39,r5,red,sup,輔助,shiguang,standard,1,0,1,3,7077,13272,12281,510.1,10.97,10.97,15.88,4,0,2,3,4,2529,1009,1370,1481,4509,7739,10600,6253,360,,712,570,,380,2323,t3_calmveil
standard,40,b1,blue,top,戰士,chichuan,standard,0,0,2,0,14515,25829,8995,377.5,9.59,17.58,,2,1,1,2,2,405,242,409,914,3555,5892,7659,6253,836,,,380,,190,,t3_shieldbreaker|t3_finalstring
standard,40,b2,blue,jungle,戰士,kuangfeng,standard,0,0,6,0,8989,23349,9127,383.1,8.63,18.02,,2,1,1,2,2,603,220,473,1096,3703,5820,7853,6253,228,,,380,991,0,,t3_shieldbreaker|t3_finalstring
standard,40,b3,blue,mid,法師,haixiao,standard,0,3,5,1,20145,16784,11161,468.4,10.61,17.35,23.29,3,0,1,2,3,1504,349,79,530,3764,5949,8609,6253,931,570,285,380,,190,,t3_psyward
standard,40,b4,blue,adc,射手,mori,standard,0,2,5,1,15068,12709,10534,442.1,9.69,18.66,22.08,3,1,1,2,3,148,303,269,453,3498,5683,8419,6253,551,570,,855,,190,,t3_shieldbreaker|t3_rendspear
standard,40,b5,blue,sup,坦克,tixue,standard,0,0,3,0,8329,20617,10642,446.7,6.79,13.3,17.59,3,1,2,3,3,158,632,213,1062,4658,7432,9193,6253,304,,,380,,190,2065,t3_calmveil|t3_thornmail
