config,seed,strategySide,over,duration_min,winner,strategyWon,kills,kills10,kills15,kills20,bK,rK,towers_blue_down,towers_red_down,towers20,blue_lane_cleared_min,red_lane_cleared_min,stall_min,guards_down_end,blue_nexus_hp_end,red_nexus_hp_end,dragons,barons,lastTowerFall_min,team_t3_20,rejected,violations,conservationFails,wallMs
standard,20,,1,23.32,red,,19,2,5,8,7,12,9,5,8,,,,2,-664,7200,3,3,22.92,11,0,0,0,4105
standard,21,,1,23.18,red,,25,3,6,17,8,17,9,7,12,,,,2,-1105,7200,5,3,23.13,13,0,0,0,3911
standard,22,,1,27.12,red,,44,2,5,14,21,23,10,10,8,,,,4,-2146,7200,4,3,25.68,11,0,0,0,4514
standard,23,,1,23.63,blue,,31,3,7,16,22,9,8,10,13,,,,3,7200,-1096,3,2,23.58,12,0,0,0,3891
standard,24,,1,24.41,red,,40,5,11,21,20,20,10,5,8,,,,2,-1436,7200,3,2,24.38,11.5,0,0,0,3734
standard,25,,1,22.33,red,,20,0,3,15,2,18,9,6,11,,,,2,-450,7200,4,2,22.21,12.5,0,0,0,3946
standard,26,,1,21.35,blue,,21,1,3,13,11,10,5,8,11,,,,2,7200,-3,3,2,21.21,12,0,0,0,3804
standard,27,,1,24.44,blue,,30,1,7,16,21,9,6,10,9,,,,2,7200,-25,3,2,24.39,12,0,0,0,3850
standard,28,,1,23.07,red,,23,4,7,16,5,18,10,6,9,,,,2,-1788,7200,3,3,23.04,12,0,0,0,3555
standard,29,,1,23.09,blue,,25,2,4,17,13,12,9,10,12,,,,4,7200,-1820,4,3,23.08,12,0,0,0,3675
standard,30,,1,23.71,red,,24,3,7,16,14,10,9,6,8,,,,2,-1195,7200,3,2,23.65,12.5,0,0,0,3840
standard,31,,1,23.21,red,,19,1,5,15,13,6,9,5,10,,,,2,-1139,7200,4,2,23.15,12.5,0,0,0,3937
standard,32,,1,34.66,blue,,83,2,3,16,34,49,10,11,8,,30.29,,4,7200,-1690,6,5,30.29,12,0,0,0,5322
standard,33,,1,22.58,red,,22,2,6,13,6,16,9,6,14,,,,3,-2260,7200,3,3,22.55,11.5,0,0,0,3664
standard,34,,1,21.65,red,,23,3,9,17,7,16,10,8,15,,,,4,-316,7200,3,2,21.4,12.5,0,0,0,3490
standard,35,,1,23.83,red,,27,1,6,13,10,17,9,4,9,,,,2,-57,7200,3,3,23.81,12.5,0,0,0,3644
standard,36,,1,22.35,blue,,26,0,8,20,13,13,6,9,13,,,,2,7200,-472,4,2,22.23,12.5,0,0,0,3520
standard,37,,1,22.8,red,,24,0,3,12,7,17,10,3,11,,,,2,-2,7200,3,2,21.33,11.5,0,0,0,3572
standard,38,,1,21.22,red,,22,4,10,20,5,17,9,5,12,,,,2,-277,7200,3,3,21.14,12,0,0,0,3172
standard,39,,1,24.29,blue,,29,2,6,13,11,18,8,11,12,,21.98,,3,7200,-549,4,3,24.2,11.5,0,0,0,3948
standard,40,,1,27.63,red,,31,0,2,9,13,18,9,6,10,,,,2,-1645,7200,4,4,27.6,11,0,0,0,4339
standard,41,,0,60,,,225,0,3,8,111,114,11,11,9,33.2,29.32,26.8,4,7200,7200,11,9,33.2,11.5,0,0,0,8148
standard,42,,1,26.83,red,,33,3,5,10,11,22,10,6,5,,,,2,-6030,7200,4,3,26.8,10.5,0,0,0,4495
standard,43,,1,21.84,red,,19,1,6,13,10,9,9,5,12,,,,2,-254,7200,3,2,21.71,12,0,0,0,3479
standard,44,,1,35.59,blue,,89,1,4,12,45,44,7,11,12,,33.36,,2,7200,-4804,8,4,33.54,11,0,0,0,5151
standard,45,,1,37.37,red,,99,1,3,12,34,65,11,11,11,25.48,24.48,11.88,4,-4928,7200,7,5,26.58,10.5,0,0,0,5418
standard,46,,1,26.63,red,,49,3,9,20,17,32,11,6,9,26.31,,,2,-616,7200,4,3,26.6,11,0,0,0,4105
standard,47,,1,23.28,red,,30,1,7,18,8,22,10,6,13,,,,2,-765,7200,3,3,20.87,12,0,0,0,3617
standard,48,,1,24.45,red,,41,3,8,22,18,23,7,8,7,,,,3,-35,7200,3,2,24.4,11.5,0,0,0,3927
standard,49,,1,28.38,red,,52,1,6,15,31,21,10,10,7,,,,4,-46,7200,4,3,28.36,11.5,0,0,0,4982
standard,50,,1,22.12,blue,,27,3,11,23,6,21,10,9,17,,,,4,7200,-419,4,3,21.38,13.5,0,0,0,4045
standard,51,,1,21.21,red,,19,2,7,15,5,14,9,8,13,,,,4,-265,7200,4,2,21.13,12,0,0,0,4169
standard,52,,1,24.13,red,,45,7,14,27,21,24,10,7,8,,,,2,-1766,7200,4,3,24.08,13,0,0,0,4560
standard,53,,1,23.18,blue,,29,0,4,18,20,9,5,9,13,,,,2,7200,-1104,3,3,20.85,11.5,0,0,0,4500
standard,54,,1,23.22,red,,24,1,5,13,14,10,9,4,7,,,,2,-557,7200,3,2,23.16,11,0,0,0,4726
standard,55,,1,25.19,blue,,39,1,5,15,16,23,6,9,7,,,,2,7200,-54,3,2,25.15,12,0,0,0,5243
standard,56,,1,23.82,red,,30,2,5,14,16,14,9,6,8,,,,2,-4,7200,3,2,23.73,11,0,0,0,5087
standard,57,,1,22.57,red,,28,1,8,20,4,24,10,5,11,,,,2,-1057,7200,3,3,22.54,12.5,0,0,0,4780
standard,58,,1,21.15,red,,16,2,4,14,6,10,9,4,11,,,,2,-1014,7200,4,3,21.09,12,0,0,0,4632
standard,59,,1,21.7,red,,21,1,6,18,4,17,10,6,14,,,,2,-104,7200,3,3,21.63,13,0,0,0,5021
standard,60,,1,21.23,red,,23,3,9,18,4,19,11,5,11,20.84,,,2,-289,7200,3,2,21.15,12,0,0,0,4986
standard,61,,1,27.69,blue,,33,2,4,9,12,21,9,9,9,,,,3,7200,-1706,4,3,27.66,10.5,0,0,0,6279
standard,62,,1,23.18,red,,20,2,5,10,5,15,10,5,13,,,,2,-625,7200,4,3,23.13,12.5,0,0,0,5238
standard,63,,1,22.36,red,,26,4,5,17,12,14,9,3,9,,,,2,-484,7200,4,2,22.23,11,0,0,0,4870
standard,64,,1,20.75,blue,,18,1,6,15,11,7,4,8,10,,,,2,7200,-349,3,2,20.67,12.5,0,0,0,4799
standard,65,,1,22.23,red,,22,4,8,17,7,15,9,4,10,,,,2,-845,7200,3,2,22.16,12,0,0,0,4792
standard,66,,1,23.73,blue,,32,1,7,17,5,27,7,8,12,,,,2,7200,-552,3,3,23.63,12.5,0,0,0,5111
standard,67,,1,24.62,blue,,24,2,6,9,8,16,7,8,8,,,,2,7200,-226,5,3,24.58,12,0,0,0,4978
standard,68,,1,27.28,blue,,41,4,6,15,20,21,10,11,11,,24.37,,4,7200,-200,4,3,27.22,12,0,0,0,5430
standard,69,,1,20.89,red,,23,1,5,20,7,16,9,4,11,,,,2,-207,7200,3,2,20.83,12.5,0,0,0,4349
standard,70,,1,23.05,red,,27,2,3,18,8,19,10,5,13,,,,2,-3039,7200,3,3,23.02,12,0,0,0,4417
standard,71,,1,23.13,red,,20,1,4,9,8,12,9,5,11,,,,2,-462,7200,3,2,23.09,12,0,0,0,4763
standard,72,,1,23.78,red,,34,1,6,17,22,12,10,7,12,,,,2,-613,7200,4,3,23.68,12.5,0,0,0,4656
standard,73,,1,23.28,red,,26,3,4,15,5,21,10,6,9,,,,2,-11,7200,3,2,23.18,11.5,0,0,0,4513
standard,74,,1,22.42,blue,,25,1,9,17,18,7,9,10,13,,,,4,7200,-101,3,2,22.38,12.5,0,0,0,4142
standard,75,,1,24.88,red,,31,2,4,13,9,22,10,9,15,,,,4,-510,7200,3,3,24.84,12.5,0,0,0,4386
standard,76,,1,23.9,blue,,28,1,5,15,17,11,5,10,9,,,,2,7200,-131,4,3,23.86,12,0,0,0,4358
standard,77,,1,24.08,red,,29,3,7,17,14,15,9,8,9,,,,2,-3350,7200,3,3,23.03,12,0,0,0,4685
standard,78,,1,25.12,red,,39,4,6,18,18,21,10,7,9,,,,2,-780,7200,5,3,25.08,12.5,0,0,0,4510
standard,79,,1,23.48,red,,33,3,8,18,12,21,9,10,13,,,,4,-257,7200,4,3,23.41,13,0,0,0,4504
standard,80,,1,21.16,blue,,19,4,9,15,4,15,7,9,13,,,,3,7200,-1028,3,2,21.1,12,0,0,0,3934
standard,81,,1,25.15,red,,34,0,4,15,12,22,9,5,8,,,,2,-1618,7200,3,2,25.12,11.5,0,0,0,4420
standard,82,,1,22.46,red,,29,2,7,20,11,18,10,4,10,,,,2,-137,7200,3,2,22.39,12,0,0,0,4206
standard,83,,1,21.37,red,,22,2,5,18,9,13,10,6,9,,,,2,-955,7200,3,2,21.32,12,0,0,0,4149
standard,84,,1,26.35,blue,,35,0,2,11,8,27,8,9,10,,,,3,7200,-2227,4,3,26.32,11,0,0,0,4676
standard,85,,1,21.44,blue,,22,2,6,19,16,6,6,9,12,,,,2,7200,-200,4,2,21.39,13,0,0,0,4006
standard,86,,1,26.96,blue,,34,0,1,10,15,19,4,9,8,,,,2,7200,-931,4,3,26.9,10.5,0,0,0,5227
standard,87,,1,23.13,red,,19,1,3,8,12,7,9,9,11,,,,4,-1050,7200,3,2,23.09,11.5,0,0,0,4600
standard,88,,1,23.13,blue,,23,1,5,14,13,10,4,9,10,,,,2,7200,-1039,3,3,23.08,11,0,0,0,4174
standard,89,,1,23.21,blue,,39,3,11,25,16,23,7,10,12,,,,2,7200,-546,3,2,23.15,12.5,0,0,0,4222
standard,90,,1,25.28,red,,37,5,7,19,19,18,10,9,10,,,,3,-129,7200,5,3,25.13,11,0,0,0,4758
standard,91,,1,23.68,blue,,28,3,6,18,20,8,5,9,7,,,,2,7200,-510,4,2,23.03,12,0,0,0,4336
standard,92,,1,25.34,red,,44,2,7,22,10,34,11,10,13,24.06,25.31,0.03,3,-2694,7200,4,3,25.31,12.5,0,0,0,4846
standard,93,,1,24.88,blue,,36,2,6,18,18,18,9,10,11,24.58,,,2,7200,-2057,4,3,24.72,12.5,0,0,0,4488
standard,94,,1,20.88,blue,,18,4,6,15,10,8,8,10,16,,,,3,7200,-115,4,2,20.73,11.5,0,0,0,4097
standard,95,,1,23.13,blue,,32,1,8,19,13,19,7,10,15,,,,2,7200,-1634,3,2,22.93,12.5,0,0,0,4405
standard,96,,1,23.08,red,,33,4,12,24,12,21,9,8,8,,,,3,-3100,7200,4,3,23.06,13,0,0,0,4477
standard,97,,1,22.14,blue,,20,2,6,15,12,8,7,8,12,,,,2,7200,-1235,3,2,22.09,12,0,0,0,4113
standard,98,,1,25.86,red,,43,2,6,18,10,33,9,5,9,,,,2,-751,7200,4,3,25.47,12,0,0,0,4900
standard,99,,1,24.9,red,,35,0,4,11,8,27,10,5,9,,,,2,-538,7200,4,3,24.87,12,0,0,0,4617
standard,100,,1,22.34,red,,22,2,6,15,10,12,10,5,14,,,,2,-461,7200,3,2,21.6,12.5,0,0,0,4197
standard,101,,1,23.82,red,,28,1,5,14,13,15,10,6,9,,,,2,-654,7200,3,3,22.73,11,0,0,0,5072
standard,102,,1,23.13,red,,23,1,6,12,12,11,10,8,11,,,,3,-1039,7200,4,2,23.08,12,0,0,0,4770
standard,103,,1,26.44,red,,53,6,10,25,13,40,11,6,12,25.14,,,2,-426,7200,4,3,26.4,13,0,0,0,5239
standard,104,,1,23.58,blue,,19,2,5,11,7,12,6,8,11,,,,2,7200,-3967,4,3,23.55,11.5,0,0,0,4856
standard,105,,1,25.25,blue,,30,1,7,17,14,16,6,8,9,,,,2,7200,-95,3,3,25.18,11.5,0,0,0,4607
standard,106,,1,21.73,red,,21,2,4,14,11,10,9,4,13,,,,2,-138,7200,4,2,19.77,12,0,0,0,4419
standard,107,,1,21.35,blue,,18,0,4,13,7,11,7,10,15,,,,3,7200,-928,3,2,21.3,11,0,0,0,4152
standard,108,,1,22.14,blue,,18,2,6,13,3,15,7,7,12,,,,2,7200,-740,3,2,22.09,12.5,0,0,0,4345
standard,109,,1,22.43,red,,33,3,9,22,24,9,8,7,13,,,,2,-1151,7200,3,2,22.38,13,0,0,0,3981
standard,110,,1,24.2,red,,36,4,7,19,10,26,9,4,8,,,,2,-1163,7200,4,2,24.15,12,0,0,0,4340
standard,111,,1,20.53,red,,16,1,4,12,4,12,8,2,6,,,,2,-302,7200,3,2,20.53,10,0,0,0,3858
standard,112,,1,24.41,red,,27,0,2,13,11,16,9,7,11,,,,2,-1,7200,5,3,24.38,13,0,0,0,4737
standard,113,,1,20.68,blue,,18,2,4,15,13,5,3,9,10,,,,2,7200,-612,3,2,20.59,12.5,0,0,0,4058
standard,114,,1,22.23,red,,19,1,5,13,10,9,10,10,13,,,,4,-845,7200,3,2,22.16,11.5,0,0,0,4294
standard,115,,1,38.92,red,,93,4,7,16,27,66,11,10,12,28.33,28.23,10.59,3,-6380,7200,6,6,28.63,13,0,0,0,6519
standard,116,,1,24.41,blue,,36,0,5,20,14,22,6,9,11,,,,2,7200,-1,3,3,24.38,13,0,0,0,4055
standard,117,,1,27.93,blue,,55,2,8,25,32,23,8,11,7,,27.45,,4,7200,-1963,4,3,27.68,10.5,0,0,0,5083
standard,118,,1,24.62,red,,32,5,9,13,7,25,10,5,5,,,,2,-966,7200,4,2,24.42,12,0,0,0,4430
standard,119,,1,24.23,blue,,32,2,3,17,5,27,7,10,14,,,,2,7200,-481,3,3,24.14,12.5,0,0,0,4317
standard,120,,1,28.89,blue,,48,3,5,13,18,30,11,10,10,28.64,,,4,7200,-469,5,4,28.64,12,0,0,0,5237
standard,121,,1,22.9,red,,21,2,7,13,6,15,10,7,15,,,,3,-2786,7200,4,3,22.87,12.5,0,0,0,4281
standard,122,,1,22.73,blue,,22,2,7,15,2,20,6,10,12,,,,2,7200,-463,5,3,22.73,12.5,0,0,0,4349
standard,123,,1,23.34,blue,,20,1,2,12,12,8,6,9,11,,,,2,7200,-81,3,2,23.24,11,0,0,0,4366
standard,124,,1,24.4,red,,41,3,9,21,11,30,11,4,10,23.65,,,2,-1425,7200,5,3,23.65,13,0,0,0,4497
standard,125,,1,25.21,red,,33,0,6,18,15,18,9,5,8,,,,2,-52,7200,5,3,25.13,12,0,0,0,4722
standard,126,,1,24.66,red,,29,3,4,11,6,23,10,4,8,,,,2,-5037,7200,4,3,24.23,11,0,0,0,4852
standard,127,,1,32.74,red,,74,2,10,17,40,34,10,10,5,,,,4,-1079,7200,4,4,32.73,10.5,0,0,0,5294
standard,128,,1,23.21,blue,,29,1,8,18,8,21,6,10,13,,,,2,7200,-546,4,2,23.15,12,0,0,0,4558
standard,129,,1,22.57,blue,,20,3,6,14,17,3,4,9,10,,,,2,7200,-1057,3,3,22.54,11.5,0,0,0,4301
standard,130,,1,22.08,red,,24,1,9,19,7,17,9,7,12,,,,3,-378,7200,3,3,22.06,12.5,0,0,0,4243
standard,131,,1,25.18,red,,40,3,8,20,23,17,8,6,8,,,,2,-848,7200,3,2,22.53,11.5,0,0,0,4789
standard,132,,1,25.78,blue,,46,5,7,19,22,24,6,9,7,,,,2,7200,-649,4,3,24.98,11,0,0,0,4777
standard,133,,1,21.88,blue,,19,3,5,13,11,8,7,9,13,,,,2,7200,-1310,4,2,21.83,12,0,0,0,3987
standard,134,,1,25.13,red,,37,4,7,16,9,28,11,7,8,23.88,,,2,-2381,7200,5,3,24.03,11.5,0,0,0,4569
standard,135,,1,21.16,red,,22,2,4,16,7,15,9,4,11,,,,2,-1028,7200,3,2,21.1,12.5,0,0,0,3974
standard,136,,1,25.78,blue,,41,0,9,20,25,16,5,10,9,,,,2,7200,-143,4,3,25.73,12,0,0,0,4558
standard,137,,1,22.2,red,,25,2,4,16,9,16,9,7,12,,,,2,-514,7200,3,3,22.14,11.5,0,0,0,4192
standard,138,,1,20.68,red,,20,1,6,16,6,14,9,3,10,,,,2,-992,7200,2,2,20.61,12,0,0,0,3932
standard,139,,1,22.01,red,,26,6,9,19,10,16,9,6,11,,,,3,-20,7200,4,2,21.91,12,0,0,0,4071
standard,140,,1,23.48,red,,30,2,5,17,12,18,9,5,9,,,,2,-257,7200,3,2,23.41,12,0,0,0,4366
standard,141,,1,27.89,blue,,49,3,6,16,23,26,6,9,10,,,,2,7200,-785,4,3,27.87,11.5,0,0,0,4997
standard,142,,1,25.94,red,,41,2,9,20,7,34,11,7,8,24.64,,,3,-832,7200,4,3,25.18,12.5,0,0,0,4467
standard,143,,1,22.37,blue,,28,3,9,20,18,10,6,11,9,,21.5,,2,7200,-554,3,2,22.32,12,0,0,0,4311
standard,144,,1,21.72,red,,21,0,2,15,8,13,8,7,11,,,,2,-582,7200,3,2,21.64,12,0,0,0,4214
standard,145,,1,24.42,red,,33,1,5,18,10,23,11,6,11,22.67,,,2,-1439,7200,3,3,24.37,11.5,0,0,0,4682
standard,146,,1,24.37,red,,22,0,1,7,3,19,11,7,10,24.05,,,2,-1382,7200,4,3,24.18,11,0,0,0,4560
standard,147,,1,22.71,red,,30,1,5,21,11,19,9,7,12,,,,2,-468,7200,3,2,22.65,12.5,0,0,0,4257
standard,148,,1,26.67,red,,47,2,5,19,15,32,10,8,14,,,,2,-653,7200,4,3,26.63,12.5,0,0,0,4843
standard,149,,1,23.2,blue,,10,0,2,5,8,2,4,9,10,,,,2,7200,-1128,3,2,23.14,10,0,0,0,4634
standard,150,,1,29.61,blue,,51,3,7,13,27,24,7,11,10,,28.48,,2,7200,-3854,4,3,28.54,11.5,0,0,0,5308
standard,151,,1,26.63,red,,34,1,3,11,9,25,10,9,10,,,,3,-1392,7200,5,3,26.59,12,0,0,0,4520
standard,152,,1,25.4,blue,,45,4,7,21,32,13,7,11,8,,25.23,,3,7200,-1102,4,3,25.37,12.5,0,0,0,4721
standard,153,,1,24.33,red,,26,2,4,10,9,17,10,6,8,,,,2,-587,7200,3,2,24.31,11.5,0,0,0,4555
standard,154,,1,23.82,red,,34,4,8,17,9,25,10,6,9,,,,2,-4,7200,3,2,23.73,13,0,0,0,4143
standard,155,,1,24.16,blue,,34,3,7,21,16,18,6,8,7,,,,2,7200,-420,3,3,24.11,12.5,0,0,0,4392
standard,156,,1,39.37,blue,,106,1,8,18,53,53,9,11,12,,37.23,,3,7200,-13828,6,6,39.35,13.5,0,0,0,6886
standard,157,,1,24.41,red,,34,1,9,17,7,27,11,4,7,23.83,,,2,-2156,7200,4,3,24.37,12,0,0,0,4484
standard,158,,1,26.17,red,,46,3,7,17,20,26,9,6,8,,,,2,-1080,7200,3,2,23.18,12.5,0,0,0,4716
standard,159,,1,22.38,blue,,24,1,5,15,19,5,6,9,8,,,,4,7200,-46,4,2,22.33,11.5,0,0,0,4367
standard,160,,1,23.9,blue,,30,0,6,17,21,9,9,10,14,,,,4,7200,-131,4,3,23.86,12.5,0,0,0,4495
standard,161,,1,37.84,blue,,95,4,5,15,47,48,11,11,8,30.23,27.78,7.62,4,7200,-5365,6,5,30.34,11.5,0,0,0,6081
standard,162,,1,22.55,red,,19,0,1,11,5,14,9,5,11,,,,2,-1033,7200,3,3,22.53,11.5,0,0,0,4224
standard,163,,1,25.62,red,,41,2,8,18,23,18,11,9,11,24.61,,,4,-496,7200,5,3,24.69,12.5,0,0,0,4715
standard,164,,1,24.31,blue,,27,2,6,11,9,18,8,9,9,,,,3,7200,-568,3,2,24.22,12,0,0,0,4596
standard,165,,1,23.2,red,,24,0,7,16,6,18,10,7,9,,,,3,-657,7200,4,3,23.15,12.5,0,0,0,4359
standard,166,,1,22.85,red,,25,2,5,14,9,16,10,5,10,,,,2,-671,7200,3,2,22.81,12,0,0,0,4467
standard,167,,1,23.18,red,,24,1,4,15,5,19,9,9,6,,,,4,-1094,7200,3,2,23.12,12,0,0,0,4129
standard,168,,1,20.63,blue,,12,2,4,11,8,4,7,8,13,,,,2,7200,-938,3,3,20.59,11.5,0,0,0,4053
standard,169,,1,21.92,red,,19,0,4,14,5,14,10,7,10,,,,3,-1367,7200,4,2,21.14,11.5,0,0,0,4226
standard,170,,1,23.63,blue,,29,4,9,18,20,9,4,9,10,,,,2,7200,-1096,3,2,23.58,12,0,0,0,4262
standard,171,,1,27.12,blue,,39,2,4,13,14,25,10,9,9,,,,4,7200,-1113,4,3,27.09,12.5,0,0,0,5004
standard,172,,1,25.17,red,,31,1,3,12,8,23,10,5,7,,,,3,-830,7200,4,3,25.13,11.5,0,0,0,4728
standard,173,,1,23.63,red,,33,1,6,19,14,19,10,5,8,,,,2,-1745,7200,3,2,23.59,12.5,0,0,0,4410
standard,174,,1,21.85,red,,23,1,6,16,1,22,10,4,13,,,,2,-59,7200,3,3,20.37,12,0,0,0,4018
standard,175,,1,23.11,red,,38,4,11,24,8,30,10,4,9,,,,2,-1850,7200,3,3,23.08,13,0,0,0,4151
standard,176,,1,25.28,blue,,37,1,5,18,17,20,10,8,9,,,,4,7200,-129,5,3,25.21,12,0,0,0,4651
standard,177,,1,19.94,red,,20,3,8,,9,11,9,3,,,,,2,-717,7200,3,2,19.87,0,0,0,0,3948
standard,178,,1,22.84,red,,27,2,8,20,13,14,9,5,8,,,,2,-53,7200,3,2,22.73,12,0,0,0,4472
standard,179,,1,25.88,red,,44,3,7,17,16,28,9,4,10,,,,2,-1613,7200,4,3,25.43,11.5,0,0,0,4702
standard,180,,1,20.75,blue,,20,1,2,16,12,8,8,10,12,,,,4,7200,-722,3,2,20.67,12,0,0,0,3831
standard,181,,1,22.33,red,,25,0,5,17,4,21,9,4,8,,,,2,-1857,7200,4,3,22.31,11.5,0,0,0,4234
standard,182,,1,25.08,blue,,37,1,7,17,23,14,9,11,14,,22.29,,3,7200,-1531,4,3,25.05,10.5,0,0,0,4542
standard,183,,1,22.86,blue,,24,1,4,10,16,8,4,9,10,,,,2,7200,-74,3,2,22.75,11.5,0,0,0,3985
standard,184,,1,24.45,red,,33,2,6,21,13,20,9,5,8,,,,2,-35,7200,3,2,24.4,12,0,0,0,4429
standard,185,,1,23.61,red,,30,2,10,20,6,24,11,6,10,20.81,,,2,-1208,7200,4,3,22.27,12.5,0,0,0,3934
standard,186,,1,20.46,red,,20,4,6,19,11,9,8,1,7,,,,2,-619,7200,2,2,20.39,11,0,0,0,3827
standard,187,,1,23.41,red,,24,2,7,14,13,11,8,6,10,,,,2,-1427,7200,3,3,23.36,11,0,0,0,4536
standard,188,,1,28.41,red,,46,2,5,15,22,24,9,8,9,,,,3,-1276,7200,3,3,28.38,11,0,0,0,5017
standard,189,,1,25.13,blue,,30,2,4,10,14,16,8,9,7,,,,4,7200,-1586,3,2,25.08,10,0,0,0,4558
standard,190,,1,25.13,blue,,22,1,5,9,9,13,6,10,8,,,,2,7200,-1587,4,2,25.09,11,0,0,0,4760
standard,191,,1,25.2,blue,,34,1,5,15,13,21,6,7,8,,,,2,7200,-62,3,2,25.16,12,0,0,0,4402
standard,192,,1,29.23,red,,59,0,4,18,28,31,10,7,8,,,,2,-745,7200,4,3,29.18,12,0,0,0,5092
standard,193,,1,24.68,red,,43,6,8,22,28,15,10,8,10,,,,2,-292,7200,4,2,22.23,12.5,0,0,0,4495
standard,194,,1,21.9,red,,27,2,10,21,2,25,9,5,12,,,,2,-128,7200,4,3,21.88,13,0,0,0,4033
standard,195,,1,21.73,red,,18,5,7,13,6,12,10,6,11,,,,2,-150,7200,3,2,21.67,12,0,0,0,3931
standard,196,,1,23.88,red,,33,5,9,23,12,21,10,7,10,,,,2,-1584,7200,3,3,23.86,12,0,0,0,4233
standard,197,,1,19.93,red,,13,1,4,,3,10,9,7,,,,,3,-75,7200,3,2,19.87,0,0,0,0,3466
standard,198,,1,21.85,red,,21,3,8,16,6,15,10,6,11,,,,3,-266,7200,4,2,21.83,12.5,0,0,0,3647
standard,199,,1,24.63,blue,,26,1,5,10,10,16,5,10,8,,,,2,7200,-976,3,2,24.58,12,0,0,0,3276
standard,200,,1,27.1,blue,,31,1,2,4,9,22,7,10,12,,,,2,7200,-1093,4,3,22.81,11,0,0,0,3225
