config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
standard,28,r2,red,jungle,刺客,yueying,standard,1,2,4,1,7682,9112,12508,572.4,10.3,15.43,17.61,3,0,1,3,3,2536,2314,642,1807,4466,7644,11342,6582,173,1200,100,800,1926,560,,t3_finalstring
standard,28,r3,red,mid,法師,auralith,standard,1,1,0,1,19053,9442,10254,469.3,10.41,19.07,,2,0,1,2,2,1522,372,782,1454,3782,6122,8632,6582,840,,100,550,,560,,t3_psyward
standard,28,r4,red,adc,射手,leiting,standard,1,6,1,2,20202,9880,12728,582.5,9.65,15.75,19.44,3,1,1,3,3,402,752,486,927,3752,6552,10706,6582,663,2400,200,300,,560,,t3_shieldbreaker|t3_rendspear
standard,28,r5,red,sup,坦克,ironclad,standard,1,2,1,2,5104,14295,13214,604.7,6.31,12.2,17.23,4,1,2,4,4,880,1080,892,1013,4780,8320,12192,6582,233,1200,200,800,,560,2616,t3_calmveil|t3_thornmail
standard,29,b1,blue,top,坦克,shiqiang,standard,0,1,2,0,7414,22174,9296,434.2,7.97,15.21,18.43,3,1,1,3,3,272,842,372,366,4422,6142,8822,6582,560,600,,1000,,80,,t3_calmveil|t3_thornmail
standard,29,b2,blue,jungle,刺客,leisuhunter,standard,0,0,2,0,5928,10067,8495,396.8,8.73,17.08,,2,1,1,2,2,132,434,236,415,3982,6014,7966,6582,260,,,,1044,80,,t3_finalstring
standard,29,b3,blue,mid,法師,xingjie,standard,0,4,6,0,11932,14461,11536,538.9,10.65,16.51,20.87,3,0,1,2,3,1762,232,982,906,4022,5862,9862,6582,1000,1200,,1000,,80,,t3_psyward
standard,29,b4,blue,adc,射手,liangzi,standard,0,4,3,1,19865,12002,11943,557.9,8.29,15.71,19.83,3,1,1,3,3,629,1039,109,442,3979,6239,10029,6582,816,1800,,750,,80,,t3_shieldbreaker|t3_rendspear
standard,29,b5,blue,sup,輔助,huanjing,standard,0,0,3,2,4964,17353,10725,501,6.5,12.27,15.92,3,1,2,3,3,827,557,911,1684,4827,7287,9951,6582,323,,300,250,,80,2415,t3_calmveil
standard,29,r1,red,top,坦克,shiqiang,standard,1,7,0,0,11933,21364,14289,667.5,8.84,11.61,15.07,4,1,2,4,4,1932,1632,946,2159,4882,8862,12476,6582,553,4200,,600,,540,,t3_calmveil|t3_thornmail
standard,29,r2,red,jungle,刺客,leisuhunter,standard,1,4,1,2,9514,10475,12755,595.8,7.84,12.59,17.42,3,1,2,3,3,430,142,902,1675,4280,8172,11982,6582,160,2400,450,600,1249,540,,t3_finalstring
standard,29,r3,red,mid,法師,xingjie,standard,1,0,4,4,12370,12238,10343,483.1,10.72,16.04,,2,0,1,2,2,1826,1046,169,942,4086,7246,9569,6582,846,,1050,850,,240,,t3_psyward
standard,29,r4,red,adc,射手,liangzi,standard,1,5,4,0,17315,9708,11916,556.6,10.24,17.57,20.87,3,0,1,2,3,1522,222,642,1616,3682,5902,9542,6582,620,1200,,600,,540,,t3_shieldbreaker|t3_rendspear
standard,29,r5,red,sup,輔助,huanjing,standard,1,0,0,1,6941,9677,11685,545.8,7.06,11.13,16.5,3,1,2,3,3,1030,458,1871,2645,4730,7488,10911,6582,139,,300,1350,,540,1999,t3_calmveil
standard,30,b1,blue,top,坦克,tiemu,standard,1,0,1,0,14142,26024,11464,445.1,8.94,15.1,20.09,4,1,1,2,4,1026,1086,566,514,3976,6236,8296,6582,853,,,500,,360,,t3_calmveil|t3_thornmail
standard,30,b2,blue,jungle,刺客,duskblade,standard,1,2,6,0,10290,16224,12583,488.5,8.93,16.48,20.33,3,1,1,2,3,811,1224,1096,1702,4011,6554,9526,6582,373,1200,,,1010,360,,t3_finalstring
standard,30,b3,blue,mid,法師,gambler,standard,1,8,4,1,24385,17174,15891,616.9,8.57,15.38,20.54,4,1,1,2,4,686,976,1556,1660,4536,7476,10636,6582,793,1800,300,1000,,160,,t3_psyward
standard,30,b4,blue,adc,射手,shengyan,standard,1,9,4,1,33385,16576,16231,630.1,8.36,15.98,19.9,5,1,1,3,5,606,356,336,630,3956,6156,10416,6582,873,1800,300,500,,360,,t3_shieldbreaker|t3_rendspear
standard,30,b5,blue,sup,坦克,dadi,standard,1,0,4,1,7665,22759,12323,478.4,6.58,13.98,19.59,4,1,2,3,4,310,450,235,943,4810,7250,9775,6582,186,,,500,,360,2145,t3_calmveil|t3_thornmail
standard,30,r1,red,top,坦克,tiemu,standard,0,5,0,1,16215,25663,14384,558.4,7.74,14.77,16.27,5,1,2,3,5,872,992,1032,734,3822,8282,11062,6582,920,2400,,900,,260,,t3_calmveil|t3_thornmail
standard,30,r2,red,jungle,刺客,duskblade,standard,0,6,3,1,16917,16680,15162,588.6,7.08,13.42,17.25,4,1,2,3,4,650,514,384,1762,5150,7994,11264,6582,180,2400,,400,1441,260,,t3_finalstring
standard,30,r3,red,mid,法師,gambler,standard,0,0,6,0,16123,14659,10028,389.3,10.27,19.71,,2,0,1,2,2,1566,326,176,627,3826,6226,8026,6582,783,,,400,,260,,t3_psyward
standard,30,r4,red,adc,射手,shengyan,standard,0,6,8,1,28478,13572,14121,548.2,9.39,16.8,21.93,4,1,1,2,4,472,592,392,1220,3822,6392,8072,6582,680,,150,400,,260,,t3_shieldbreaker|t3_rendspear
standard,30,r5,red,sup,坦克,dadi,standard,0,2,2,4,8749,24213,14129,548.5,7.46,11.31,14.74,5,1,3,3,5,240,170,1323,528,4740,8770,11303,6582,156,1200,450,400,,160,2354,t3_calmveil|t3_thornmail
standard,31,b1,blue,top,坦克,dadi,standard,0,1,2,0,7650,22474,9989,456.5,9.74,15,20.52,3,1,2,2,3,732,132,626,398,3682,6082,8356,6582,593,600,,500,,80,,t3_calmveil|t3_thornmail
standard,31,b2,blue,jungle,刺客,binghe,standard,0,0,5,1,4135,11182,9487,433.5,8.18,16.65,,2,1,1,2,2,872,1092,580,1056,4072,6422,8710,6582,293,,300,500,954,80,,t3_finalstring
standard,31,b3,blue,mid,法師,ronghuo,standard,0,1,4,0,10083,14076,9142,417.8,10.81,17.17,,2,0,1,2,2,1462,256,339,742,3722,6156,8469,6582,706,600,,500,,80,,t3_psyward
standard,31,b4,blue,adc,射手,mirrorshot,standard,0,2,3,0,15310,10817,9189,419.9,9.04,19.23,,2,1,1,2,2,432,316,1056,608,3782,5516,7956,6582,693,600,,,,80,,t3_shieldbreaker|t3_rendspear
standard,31,b5,blue,sup,坦克,thornwall,standard,0,0,2,0,5509,20466,11545,527.5,7.03,12.77,15.76,4,1,2,3,4,704,244,331,344,4904,7344,9911,6582,273,,,500,,80,2475,t3_calmveil|t3_thornmail
standard,31,r1,red,top,坦克,dadi,standard,1,8,1,1,13664,20593,15729,718.8,7.1,12.58,14.29,5,1,3,5,5,562,426,106,2078,4812,9976,13756,6582,1443,4200,150,900,,480,,t3_calmveil|t3_thornmail
standard,31,r2,red,jungle,刺客,binghe,standard,1,2,1,1,7748,10979,11526,526.7,7.44,13.43,18.73,3,1,2,3,3,362,722,749,1126,4262,7722,10549,6582,373,1200,300,400,1213,480,,t3_finalstring
standard,31,r3,red,mid,法師,ronghuo,standard,1,2,0,1,18733,9708,11300,516.4,11.29,17.39,,2,0,1,2,2,1536,966,1436,1899,3796,6566,9286,6582,1020,600,150,400,54,480,,t3_psyward
standard,31,r4,red,adc,射手,mirrorshot,standard,1,4,2,0,13464,9036,12156,555.5,9.38,15.83,20.15,3,1,1,2,3,462,972,2142,355,3812,6772,10722,6582,710,1800,,1150,,480,,t3_shieldbreaker|t3_rendspear
standard,31,r5,red,sup,坦克,thornwall,standard,1,0,0,2,6744,15960,11181,510.9,8.79,12.4,16.82,3,1,2,3,3,210,637,367,1200,4710,7877,10347,6582,213,,600,650,,480,1821,t3_calmveil|t3_thornmail
standard,32,b1,blue,top,坦克,tixue,standard,1,1,3,1,15694,33080,12467,468.5,8.34,15.09,19.23,4,1,1,3,4,52,832,482,716,3902,6132,8632,6582,940,600,,250,,260,,t3_calmveil|t3_thornmail
standard,32,b2,blue,jungle,刺客,jueying,standard,1,1,2,0,6795,14758,11432,429.6,9.63,18.37,23.46,3,1,1,2,3,592,456,490,831,3792,5736,8340,6582,213,600,,,684,260,,t3_finalstring
standard,32,b3,blue,mid,法師,gambler,standard,1,4,6,0,18705,16470,13963,524.8,10.68,18.23,23,4,0,1,2,4,1542,412,272,813,3802,5742,8102,6582,760,600,,,,160,,t3_psyward
standard,32,b4,blue,adc,射手,hanbing,standard,1,12,3,0,38651,14646,17757,667.3,10.14,17.08,19.68,5,0,1,3,5,1602,202,302,2156,3762,5582,10302,6582,560,2400,,500,,260,,t3_shieldbreaker|t3_rendspear
standard,32,b5,blue,sup,輔助,xuemai,standard,1,0,2,2,6645,20521,13516,507.9,6.72,12.06,15.96,4,1,2,3,4,450,770,741,2065,4750,7500,9781,6582,286,,300,250,,260,2102,t3_calmveil
standard,32,r1,red,top,坦克,tixue,standard,0,3,1,0,17614,32242,13490,507,8.71,13.33,17.34,4,1,2,3,4,1112,272,999,1339,4062,7202,10929,6582,920,1800,,1200,,426,,t3_calmveil|t3_thornmail
standard,32,r2,red,jungle,刺客,jueying,standard,0,2,2,0,10439,14028,12765,479.7,8,15.74,20.6,4,1,1,2,4,404,1827,871,314,4254,6757,9201,6582,300,600,,200,1358,160,,t3_finalstring
standard,32,r3,red,mid,法師,gambler,standard,0,1,7,1,21739,15783,11670,438.6,10.76,17.52,25.24,3,0,1,2,3,1702,152,1259,239,3962,6052,8809,6582,850,600,150,200,,426,,t3_psyward
standard,32,r4,red,adc,射手,hanbing,standard,0,10,5,0,32619,11564,16827,632.4,9.92,18.16,20.32,5,1,1,2,5,472,346,1146,1227,3822,6026,10046,6582,750,1800,,700,54,160,,t3_shieldbreaker|t3_rendspear
standard,32,r5,red,sup,輔助,xuemai,standard,0,0,3,3,7219,16630,13188,495.6,5.83,14.08,15.08,4,1,2,3,4,364,800,1267,1737,4664,7830,10307,6582,180,,450,700,,426,1968,t3_calmveil
standard,33,b1,blue,top,坦克,stoneguard,standard,0,0,1,0,9324,23286,9605,416.1,8.29,16.41,19.52,3,1,1,3,3,192,282,306,75,3742,5582,8456,6582,713,,,1000,,160,,t3_calmveil|t3_thornmail
standard,33,b2,blue,jungle,刺客,anye,standard,0,1,5,0,7521,12556,9857,427,8.07,15.11,,2,1,1,2,2,226,1080,370,1527,4076,6660,8700,6582,420,600,,,937,160,,t3_finalstring
standard,33,b3,blue,mid,法師,ronghuo,standard,0,3,2,0,16932,15409,10859,470.4,11.07,16.65,21.92,3,0,1,2,3,1622,1002,72,508,3882,6902,8622,6582,780,600,,500,,160,,t3_psyward
standard,33,b4,blue,adc,射手,tianfa,standard,0,6,2,1,16173,11811,12815,555.2,10.13,18.9,20.04,3,0,1,2,3,1762,512,1326,1015,3922,5892,9906,6582,713,1800,150,500,,160,,t3_shieldbreaker|t3_rendspear
standard,33,b5,blue,sup,輔助,fengshen,standard,0,0,3,3,9715,20553,11523,499.2,7.25,11.59,16.21,4,1,2,3,4,264,843,1326,642,4864,7873,10366,6582,413,,750,500,,160,1960,t3_calmveil
standard,33,r1,red,top,坦克,stoneguard,standard,1,1,0,1,13488,21493,11459,496.4,8.28,15.14,20.22,4,1,1,2,4,222,1062,1692,208,4072,6362,8922,6582,900,,100,900,,440,,t3_calmveil|t3_thornmail
standard,33,r2,red,jungle,刺客,anye,standard,1,7,1,0,14643,14736,14422,624.8,8.82,13.3,17.11,4,1,2,3,4,234,408,454,1072,4564,8738,11534,6582,270,3000,,400,841,440,,t3_finalstring
standard,33,r3,red,mid,法師,ronghuo,standard,1,1,3,1,15517,12718,10828,469.1,10.15,18.43,22.88,3,0,1,2,3,1576,331,261,277,3836,6231,8291,6582,715,,100,400,54,440,,t3_psyward
standard,33,r4,red,adc,射手,tianfa,standard,1,4,5,0,16692,9869,12059,522.4,10.4,17.65,21.93,3,0,1,2,3,1522,342,472,258,3682,6022,9022,6582,700,600,,900,,240,,t3_shieldbreaker|t3_rendspear
standard,33,r5,red,sup,輔助,fengshen,standard,1,0,1,5,6540,15368,12835,556,5.62,12.08,15.1,4,1,2,3,4,1454,1169,2059,1385,4854,8199,11099,6582,295,,1000,900,,440,1881,t3_calmveil
standard,34,b1,blue,top,坦克,thornwall,standard,0,0,2,1,6587,20588,8858,422.5,8.67,16.7,19.51,3,1,1,3,3,712,612,262,147,3662,5762,8512,6582,550,,300,1000,,80,,t3_calmveil|t3_thornmail
standard,34,b2,blue,jungle,刺客,wuxing,standard,0,0,5,0,5450,13473,8631,411.6,9.18,16.52,,2,1,1,2,2,1040,694,218,650,4240,6274,8198,6582,310,,,,1225,80,,t3_finalstring
standard,34,b3,blue,mid,法師,gambler,standard,0,2,4,0,13363,12394,9088,433.4,10.35,17.95,,2,0,1,2,2,1542,482,412,487,3802,6982,8742,6582,880,1200,,,,80,,t3_psyward
standard,34,b4,blue,adc,射手,dawnstrike,standard,0,3,3,0,14935,11507,9772,466.1,9.07,16.87,20.9,3,1,1,2,3,576,326,396,171,3926,5826,8246,6582,930,600,,,54,80,,t3_shieldbreaker|t3_rendspear
standard,34,b5,blue,sup,坦克,suishan,standard,0,0,1,0,4711,16627,10272,489.9,8.02,12.94,18.63,3,1,2,3,3,313,563,313,471,4813,7343,9813,6582,329,,,,,80,2821,t3_calmveil|t3_thornmail
standard,34,r1,red,top,坦克,thornwall,standard,1,3,0,1,10279,21600,11488,547.9,9,13.69,17.66,3,1,2,3,3,1132,492,332,1457,4082,7322,10362,6582,930,1200,300,950,,400,,t3_calmveil|t3_thornmail
standard,34,r2,red,jungle,刺客,wuxing,standard,1,2,2,0,7206,8975,10394,495.7,8.32,14.42,20.7,3,1,2,2,3,1352,404,1438,413,4552,7584,9868,6582,220,1200,,200,1266,400,,t3_finalstring
standard,34,r3,red,mid,法師,gambler,standard,1,4,2,1,19440,10998,12348,588.9,10.13,16.57,20.9,3,0,1,2,3,2072,862,1942,447,4332,7362,11222,6582,1440,1800,300,700,,400,,t3_psyward
standard,34,r4,red,adc,射手,dawnstrike,standard,1,5,0,1,19325,10582,12915,616,9.19,16.2,18.85,3,1,1,3,3,372,810,640,1114,3722,6610,11790,6582,853,2400,300,1200,54,400,,t3_shieldbreaker|t3_rendspear
standard,34,r5,red,sup,坦克,suishan,standard,1,1,1,3,5162,15243,12046,574.5,6.86,12.23,15.8,4,1,2,3,4,244,1550,1541,446,5344,8790,11521,6582,236,600,900,450,,400,2352,t3_calmveil|t3_thornmail
standard,35,b1,blue,top,戰士,ravager,standard,0,1,5,0,6933,22989,8226,422.4,8.81,15.89,,2,1,1,,2,232,1112,,646,3682,5942,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,35,b2,blue,jungle,刺客,voidrift,standard,0,0,4,0,2548,9557,7752,398,9.49,17.06,,2,1,1,,2,538,542,,501,3738,5772,,,,,,,,,,t3_finalstring
standard,35,b3,blue,mid,法師,ronghuo,standard,0,0,2,0,7856,9573,7706,395.7,12.38,16.64,,2,0,1,,2,1562,382,,276,3822,5582,,,,,,,,,,t3_psyward
standard,35,b4,blue,adc,射手,yanfeng,standard,0,0,3,0,8662,9451,8046,413.2,9.54,18.29,,2,1,1,,2,292,622,,526,3642,5402,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,35,b5,blue,sup,輔助,shengming,standard,0,0,2,1,4626,15942,9008,462.5,5.8,11.85,16.33,3,1,2,,3,464,374,,548,4764,7104,,,,,,,,,,t3_calmveil
standard,35,r1,red,top,戰士,ravager,standard,1,5,0,0,12197,17617,11532,592.1,8.6,14.91,17.55,3,1,2,,3,140,228,,1152,4420,7328,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,35,r2,red,jungle,刺客,voidrift,standard,1,3,0,3,5852,7770,11635,597.4,7.38,16.13,17.76,3,1,1,,3,437,2969,,554,5067,8549,,,,,,,,,,t3_finalstring
standard,35,r3,red,mid,法師,ronghuo,standard,1,3,0,1,13720,9847,10710,549.9,8.18,15.26,,2,1,1,,2,726,1056,,1309,4576,7556,,,,,,,,,,t3_psyward
standard,35,r4,red,adc,射手,yanfeng,standard,1,5,1,1,19676,7201,12210,626.9,10.01,15.89,18.6,3,0,1,,3,2016,1256,,1309,4176,6936,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,35,r5,red,sup,輔助,shengming,standard,1,0,0,5,2589,8684,11672,599.3,8.45,12.08,,2,1,2,,2,790,638,,4642,4790,7668,,,,,,,,,,t3_calmveil
standard,36,b1,blue,top,戰士,dadi2,standard,0,1,4,0,10558,27288,9379,420.1,9,17.13,,2,1,1,2,2,592,622,820,1148,3742,6102,8570,6582,808,600,,500,,80,,t3_shieldbreaker|t3_finalstring
standard,36,b2,blue,jungle,刺客,jingxiang,standard,0,0,4,0,3469,11830,8724,390.8,8.83,17.46,,2,1,1,2,2,704,740,404,643,3904,6020,7834,6582,288,,,,883,80,,t3_finalstring
standard,36,b3,blue,mid,法師,haixiao,standard,0,1,5,0,10240,13604,9912,444,10.04,18.71,,2,0,1,2,2,1582,272,230,1032,3842,5702,8630,6582,868,600,,500,,80,,t3_psyward
standard,36,b4,blue,adc,射手,siwang,standard,0,3,3,1,15323,13226,11087,496.6,9.61,17.36,21.63,3,1,1,2,3,452,202,89,1007,3802,6002,8539,6582,608,600,150,500,18,80,,t3_shieldbreaker|t3_rendspear
standard,36,b5,blue,sup,輔助,mingyun,standard,0,0,4,3,6253,18638,10476,469.3,6.93,12.08,17.13,3,1,2,3,3,838,182,608,1436,4838,7212,9068,6582,148,,150,,72,80,2035,t3_calmveil
standard,36,r1,red,top,戰士,dadi2,standard,1,8,0,0,18468,23206,15525,695.4,8.45,13.59,18.75,4,1,2,4,4,892,242,1076,2074,4042,7642,13576,6582,1000,4200,,1300,54,440,,t3_shieldbreaker|t3_finalstring
standard,36,r2,red,jungle,刺客,jingxiang,standard,1,2,0,4,8245,9423,12972,581,8.88,13.82,18.52,4,1,2,3,4,1118,812,260,221,4318,7462,11340,6582,140,1200,900,300,1777,440,,t3_finalstring
standard,36,r3,red,mid,法師,haixiao,standard,1,1,2,1,18682,11583,10774,482.6,9.88,15.33,,2,1,1,2,2,86,276,466,1374,3936,6776,9446,6582,1073,600,150,800,,240,,t3_psyward
standard,36,r4,red,adc,射手,siwang,standard,1,8,3,0,21920,10204,14434,646.5,9.12,17.47,19.73,3,1,1,3,3,342,812,252,2634,3692,6492,10252,6582,630,1800,,800,,440,,t3_shieldbreaker|t3_rendspear
standard,36,r5,red,sup,輔助,mingyun,standard,1,1,0,4,4543,10199,12499,559.9,5.96,12.78,17.18,4,1,2,3,4,160,681,1941,1049,4760,7711,10981,6582,316,600,750,300,,440,1992,t3_calmveil
standard,37,b1,blue,top,戰士,ronggang,standard,0,1,2,0,8040,22211,9342,436,9.38,17.25,,2,1,1,2,2,592,352,782,1261,3742,6002,8862,6582,520,600,,1000,,160,,t3_shieldbreaker|t3_finalstring
standard,37,b2,blue,jungle,刺客,guihuo,standard,0,0,6,0,5724,10281,8730,407.4,9.53,16.52,,2,1,1,2,2,814,1178,734,599,4014,6158,8214,6582,320,,,,1152,160,,t3_finalstring
standard,37,b3,blue,mid,法師,leiming,standard,0,1,6,1,13063,15000,9535,445,10.68,18.35,,2,0,1,2,2,1556,226,656,654,3816,5836,9056,6582,913,600,300,500,,160,,t3_psyward
standard,37,b4,blue,adc,射手,maestro,standard,0,6,2,0,17991,10154,12422,579.8,9.75,17.16,18.84,3,1,1,3,3,602,992,142,1521,3952,6672,10742,6582,850,2400,,750,,160,,t3_shieldbreaker|t3_rendspear
standard,37,b5,blue,sup,坦克,suishan,standard,0,0,2,0,4962,18554,10305,481,7.24,11.88,17.77,3,1,2,3,3,580,420,246,725,4780,7520,9826,6582,156,,,250,,160,2677,t3_calmveil|t3_thornmail
standard,37,r1,red,top,戰士,ronggang,standard,1,1,0,0,7936,20229,10222,477.1,8.83,15.11,20.95,3,1,1,2,3,1072,1532,892,571,4222,7062,9542,6582,640,600,,1300,,420,,t3_shieldbreaker|t3_finalstring
standard,37,r2,red,jungle,刺客,guihuo,standard,1,4,3,1,5183,11245,12253,571.9,7.7,12.2,17.16,3,1,2,3,3,586,1590,986,1122,4786,9190,11466,6582,100,2400,150,300,1513,420,,t3_finalstring
standard,37,r3,red,mid,法師,leiming,standard,1,4,3,2,16674,10832,11612,542,9.75,18.11,,2,1,1,2,2,532,462,462,2211,4382,6962,9442,6582,740,1200,300,300,,320,,t3_psyward
standard,37,r4,red,adc,射手,maestro,standard,1,8,2,2,23480,8696,14115,658.8,9.72,16.77,19.19,4,1,1,3,4,562,426,736,894,3912,6106,12536,6582,483,4200,300,550,,420,,t3_shieldbreaker|t3_rendspear
standard,37,r5,red,sup,坦克,suishan,standard,1,1,0,6,6564,15321,13700,639.4,6.69,11.83,18.27,4,1,2,4,4,324,750,271,1499,4824,7990,12471,6582,196,600,1050,1050,,420,2571,t3_calmveil|t3_thornmail
standard,38,b1,blue,top,戰士,jingci,standard,0,1,1,0,7192,22163,8603,431.4,10.2,14.35,,2,0,2,,2,1492,112,,1223,3542,6362,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,38,b2,blue,jungle,戰士,fengbao,standard,0,2,6,0,5491,15365,8896,446.1,8.99,16.6,,2,1,1,,2,722,724,,866,3822,6324,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,38,b3,blue,mid,法師,haixiao,standard,0,0,4,0,14986,13851,8043,403.3,10.38,16.33,,2,0,1,,2,1622,382,,513,3882,5762,,,,,,,,,,t3_psyward
standard,38,b4,blue,adc,射手,liuxing,standard,0,2,5,0,14241,11735,9313,467,9.41,17.33,,2,1,1,,2,512,122,,1163,3862,5622,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,38,b5,blue,sup,坦克,tieshixin,standard,0,0,2,1,4228,17479,9380,470.4,6.86,13.21,17.33,3,1,2,,3,254,69,,399,4704,7449,,,,,,,,,,t3_calmveil|t3_thornmail
standard,38,r1,red,top,戰士,jingci,standard,1,2,1,0,11572,18686,10003,501.6,7.9,16.33,,2,1,1,,2,172,1572,,1353,4502,7102,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,38,r2,red,jungle,戰士,fengbao,standard,1,4,0,2,9041,9735,12034,603.4,7.72,16.17,17.12,3,1,1,,3,378,1968,,633,4958,7448,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,38,r3,red,mid,法師,haixiao,standard,1,4,0,1,17259,9397,12533,628.5,10.03,13.04,18.83,3,0,2,,3,1852,352,,1203,4112,8802,,,,,,,,,,t3_psyward
standard,38,r4,red,adc,射手,liuxing,standard,1,4,4,2,19594,7282,11453,574.3,9.19,15.57,19,3,1,1,,3,522,1222,,1153,4522,6902,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,38,r5,red,sup,坦克,tieshixin,standard,1,4,0,8,9405,16821,15261,765.3,6.64,11.48,13.18,5,1,3,,5,290,480,,1660,5390,9860,,,,,,,,,,t3_calmveil|t3_thornmail
standard,39,b1,blue,top,戰士,longyi,standard,0,1,3,0,12266,20794,7369,390.8,8.8,16.83,,2,1,1,,2,582,452,,289,3732,6052,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,39,b2,blue,jungle,戰士,ronggang,standard,0,0,3,0,6553,13091,7479,396.6,8.81,17.34,,2,1,1,,2,156,616,,248,3906,6046,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,39,b3,blue,mid,法師,leiming,standard,0,0,3,0,9827,11181,7087,375.8,10.32,,,1,0,1,,1,1622,332,,1006,3882,5662,,,,,,,,,,t3_psyward
standard,39,b4,blue,adc,射手,guangsu,standard,0,0,2,0,8421,8711,7549,400.3,9.03,,,1,1,1,,1,522,472,,1749,3872,5672,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,39,b5,blue,sup,輔助,shiguang,standard,0,0,2,0,4677,12922,8643,458.3,8.45,11.41,16.26,3,1,2,,3,844,514,,182,4844,7244,,,,,,,,,,t3_calmveil
standard,39,r1,red,top,戰士,longyi,standard,1,4,1,3,13422,16209,10719,568.4,9.77,16.46,18.08,3,1,1,,3,662,1152,,639,3812,6632,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,39,r2,red,jungle,戰士,ronggang,standard,1,4,0,2,14675,12430,11735,622.3,8.78,14.71,17.31,3,1,2,,3,686,346,,2185,5336,7996,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,39,r3,red,mid,法師,leiming,standard,1,1,0,3,11236,8941,9363,496.5,11.72,16.52,,2,0,1,,2,2036,376,,1332,4296,6576,,,,,,,,,,t3_psyward
standard,39,r4,red,adc,射手,guangsu,standard,1,4,0,1,13209,7090,10526,558.2,9.24,16.15,,2,1,1,,2,1206,1129,,1625,4556,6809,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,39,r5,red,sup,輔助,shiguang,standard,1,0,0,3,2469,9646,10345,548.5,5.69,12.03,14.34,3,1,3,,3,40,318,,1594,4890,8018,,,,,,,,,,t3_calmveil
standard,40,b1,blue,top,戰士,chichuan,standard,1,2,1,0,10898,29566,11669,469.3,8.98,15.98,21.38,3,1,1,2,3,566,1106,656,638,3716,6636,9306,6582,703,1200,,500,,320,,t3_shieldbreaker|t3_finalstring
standard,40,b2,blue,jungle,戰士,kuangfeng,standard,1,1,5,3,7851,20350,11157,448.7,9.09,15.72,21.88,3,1,1,2,3,944,1072,836,976,4044,6672,8866,6582,320,600,250,,793,320,,t3_shieldbreaker|t3_finalstring
standard,40,b3,blue,mid,法師,haixiao,standard,1,3,5,1,17329,18079,12638,508.2,9.81,18.07,23.04,3,1,1,2,3,132,302,102,1508,3982,5902,9102,6582,1000,600,100,500,,320,,t3_psyward
standard,40,b4,blue,adc,射手,mori,standard,1,5,4,0,36483,11757,13988,562.5,9.16,18.72,20.56,3,1,1,2,3,482,742,452,2188,3832,6422,9352,6582,1000,1200,,250,,320,,t3_shieldbreaker|t3_rendspear
standard,40,b5,blue,sup,坦克,tixue,standard,1,0,2,2,9102,23675,12760,513.1,6.48,12.15,16.33,4,1,2,3,4,950,644,825,960,4850,7744,10365,6582,336,,250,250,54,320,2571,t3_calmveil|t3_thornmail
standard,40,r1,red,top,戰士,chichuan,standard,0,2,0,3,13843,31970,11701,470.6,9.32,15.5,21.53,3,1,1,2,3,412,1092,812,251,3562,6622,9462,6582,480,1200,100,800,,300,,t3_shieldbreaker|t3_finalstring
standard,40,r2,red,jungle,戰士,kuangfeng,standard,0,3,3,2,11500,21088,13168,529.5,6.06,15.22,21.96,4,1,1,2,4,444,2507,1355,667,4724,7987,9955,6582,150,600,400,300,1622,300,,t3_shieldbreaker|t3_finalstring
standard,40,r3,red,mid,法師,haixiao,standard,0,3,3,2,24720,12415,12735,512.1,10.41,15.62,23.91,3,0,1,2,3,2222,962,92,1134,4482,7462,9492,6582,910,600,300,800,,300,,t3_psyward
standard,40,r4,red,adc,射手,mori,standard,0,8,5,1,28631,10644,15315,615.9,10.88,17.88,20.7,4,0,1,2,4,1472,332,272,1514,3632,5712,9172,6582,490,1200,100,800,,0,,t3_shieldbreaker|t3_rendspear
standard,40,r5,red,sup,坦克,tixue,standard,0,1,0,2,5891,21830,13031,524,6.38,12.37,15.96,4,1,2,3,4,904,1164,774,831,4804,8404,10754,6582,290,600,,300,,300,2682,t3_calmveil|t3_thornmail
