config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
standard,38,b4,blue,adc,射手,liuxing,standard,1,3,2,3,14369,10178,9434,451.8,11.04,18.58,,2,0,1,2,2,1034,252,246,884,3194,4852,8796,5266,634,1440,480,560,,416,,t3_shieldbreaker|t3_rendspear
standard,38,b5,blue,sup,坦克,tieshixin,standard,1,1,0,0,5013,13930,9751,466.9,8.46,15.15,19.22,3,1,1,3,3,951,725,423,371,3851,6075,9323,5266,144,480,,760,,416,2256,t3_calmveil|t3_thornmail
standard,38,r1,red,top,戰士,jingci,standard,0,2,1,1,10515,22578,8098,387.8,10.91,19.31,,2,0,1,2,2,944,236,290,648,2994,4866,7740,5266,650,960,,800,,64,,t3_shieldbreaker|t3_finalstring
standard,38,r2,red,jungle,戰士,fengbao,standard,0,0,2,1,9141,12729,7263,347.8,9.8,20.15,,2,1,1,1,2,181,437,1430,463,3281,5137,6910,5266,264,,240,,1076,64,,t3_shieldbreaker|t3_finalstring
standard,38,r3,red,mid,法師,haixiao,standard,0,3,3,1,16110,11631,8765,419.7,12.78,19.64,,2,0,1,2,2,760,1226,277,915,3020,5076,8127,5266,717,1440,240,400,,64,,t3_psyward
standard,38,r4,red,adc,射手,liuxing,standard,0,4,2,1,14282,9136,8730,418.1,12.31,20.07,,2,0,1,1,2,786,706,1372,180,2946,4706,7052,5266,602,480,240,400,,64,,t3_shieldbreaker|t3_rendspear
standard,38,r5,red,sup,坦克,tieshixin,standard,0,0,1,2,5346,16985,9220,441.5,9.9,15,19.99,3,1,2,3,3,160,268,160,139,3760,6168,8760,5266,133,,240,800,,64,2256,t3_calmveil|t3_thornmail
standard,39,b1,blue,top,戰士,longyi,standard,1,2,4,0,14013,28925,9263,390.7,10.45,19.17,,2,0,1,2,2,1072,270,906,663,3122,5450,7706,5266,672,960,,680,,128,,t3_shieldbreaker|t3_finalstring
standard,39,b2,blue,jungle,戰士,ronggang,standard,1,0,2,2,9078,15219,8806,371.4,10.13,17.63,,2,0,1,2,2,1665,528,140,555,3665,5958,7490,5266,232,,480,280,1024,208,,t3_shieldbreaker|t3_finalstring
standard,39,b3,blue,mid,法師,leiming,standard,1,7,5,0,18696,15970,11575,488.2,11.43,17.69,23.18,3,0,1,2,3,1422,380,528,1025,3682,6130,8978,5266,704,1920,,880,,208,,t3_psyward
standard,39,b4,blue,adc,射手,guangsu,standard,1,10,5,1,22611,11522,12575,530.4,11.35,18.52,22.78,3,0,1,2,3,1322,270,704,775,3002,4570,8954,5266,360,2400,240,480,,208,,t3_shieldbreaker|t3_rendspear
standard,39,b5,blue,sup,輔助,shiguang,standard,1,0,1,1,7039,17036,9409,396.9,8.44,13.83,20.31,3,1,2,2,3,759,187,746,748,3859,6067,7776,5266,176,,240,80,,208,1806,t3_calmveil
standard,39,r1,red,top,戰士,longyi,standard,0,3,3,0,12345,25262,8967,378.2,11.97,19.19,,2,0,1,2,2,912,286,294,367,2962,4866,7394,5266,512,960,,400,,256,,t3_shieldbreaker|t3_finalstring
standard,39,r2,red,jungle,戰士,ronggang,standard,0,5,1,1,17776,17388,10951,461.9,9.8,17.23,21.88,3,1,1,2,3,184,741,545,921,3934,6171,8495,5266,181,1440,120,,1231,256,,t3_shieldbreaker|t3_finalstring
standard,39,r3,red,mid,法師,leiming,standard,0,1,6,1,15249,14318,8594,362.5,12.47,22.78,,2,0,1,1,2,984,214,404,263,3244,4764,6604,5266,842,,240,,,256,,t3_psyward
standard,39,r4,red,adc,射手,guangsu,standard,0,8,8,0,20998,11697,11330,477.9,11.35,19.53,23.18,3,0,1,2,3,796,240,760,849,2956,4540,8380,5266,538,1920,,400,,256,,t3_shieldbreaker|t3_rendspear
standard,39,r5,red,sup,輔助,shiguang,standard,0,0,1,3,6487,16358,9819,414.2,6.98,13.82,20.15,3,1,2,2,3,1572,208,1264,589,4072,6088,8294,5266,197,,600,,,256,1974,t3_calmveil
standard,40,b1,blue,top,戰士,chichuan,standard,0,1,4,0,9688,21710,7842,348.5,10.88,19.57,,2,0,1,2,2,872,944,320,392,2922,5274,7170,5266,496,480,,800,,128,,t3_shieldbreaker|t3_finalstring
standard,40,b2,blue,jungle,戰士,kuangfeng,standard,0,0,2,2,8686,15358,7507,333.6,10.53,20.8,,2,0,1,1,2,1107,446,1028,706,3107,4726,6508,5266,258,,240,,615,128,,t3_shieldbreaker|t3_finalstring
standard,40,b3,blue,mid,法師,haixiao,standard,0,1,3,0,17607,14098,8450,375.6,12.28,21.57,,2,0,1,1,2,894,316,766,900,3154,5346,7266,5266,1072,,,800,,128,,t3_psyward
standard,40,b4,blue,adc,射手,mori,standard,0,4,4,0,12316,9791,8487,377.2,11.48,20.66,,2,0,1,1,2,674,219,1175,537,2834,4999,6855,5266,472,960,,,28,128,,t3_shieldbreaker|t3_rendspear
standard,40,b5,blue,sup,坦克,tixue,standard,0,1,3,0,5116,19067,9942,441.9,9.97,14.98,19.57,3,1,2,3,3,243,128,257,141,3843,6328,9157,5266,197,480,,800,28,128,2256,t3_calmveil|t3_thornmail
standard,40,r1,red,top,戰士,chichuan,standard,1,9,0,0,11466,21946,12134,539.3,10.48,17.68,21.1,3,0,1,2,3,950,454,883,683,3000,5384,9533,5266,624,2880,,400,22,341,,t3_shieldbreaker|t3_finalstring
standard,40,r2,red,jungle,戰士,kuangfeng,standard,1,1,1,5,11244,13225,9804,435.7,10.03,17.88,,2,0,1,2,2,1155,904,593,1204,3155,5604,7993,5266,344,480,480,400,681,341,,t3_shieldbreaker|t3_finalstring
standard,40,r3,red,mid,法師,haixiao,standard,1,0,1,4,14810,11595,8602,382.3,12.2,20.57,,2,0,1,1,2,840,458,1086,452,3100,5308,7586,5266,858,,720,400,,341,,t3_psyward
standard,40,r4,red,adc,射手,mori,standard,1,6,4,0,21012,9782,10450,464.5,12.05,19.63,,2,0,1,2,2,802,326,154,1900,2962,5106,7154,5266,480,480,,800,,128,,t3_shieldbreaker|t3_rendspear
standard,40,r5,red,sup,坦克,tixue,standard,1,0,1,2,5228,17283,9852,437.9,9.48,15.48,20.73,3,1,1,2,3,844,741,1187,351,3744,6091,8427,5266,93,,240,400,43,128,2256,t3_calmveil|t3_thornmail
standard,41,b1,blue,top,戰士,xueyue,standard,0,1,1,0,12624,21788,7304,341.5,10.43,20.29,,2,0,1,1,2,992,396,1368,154,3042,4546,6898,5266,624,480,,400,,128,,t3_shieldbreaker|t3_finalstring
standard,41,b2,blue,jungle,戰士,longyi,standard,0,2,2,0,9162,18471,8259,386.1,9.78,17.24,,2,1,1,2,2,257,462,184,558,3357,5942,7884,5266,352,960,,400,778,128,,t3_shieldbreaker|t3_finalstring
standard,41,b3,blue,mid,法師,leiming,standard,0,2,2,2,15153,13408,8200,383.3,12.49,20.97,,2,0,1,1,2,878,212,846,170,3138,4762,7346,5266,712,480,360,400,,128,,t3_psyward
standard,41,b4,blue,adc,射手,leiting,standard,0,2,5,0,14530,10216,8224,384.5,10.38,20.05,,2,0,1,1,2,1098,254,1690,274,3258,5034,7370,5266,696,480,,800,,128,,t3_shieldbreaker|t3_rendspear
standard,41,b5,blue,sup,坦克,ironclad,standard,0,0,2,3,5718,16584,9330,436.1,8.19,14.57,19.64,3,1,2,3,3,1015,295,355,829,3915,6195,8555,5266,144,,360,400,,128,2256,t3_calmveil|t3_thornmail
standard,41,r1,red,top,戰士,xueyue,standard,1,2,1,0,17049,22764,8702,406.8,10.12,18.48,,2,0,1,2,2,1253,213,437,351,3303,5143,7287,5266,949,480,,240,,352,,t3_shieldbreaker|t3_finalstring
standard,41,r2,red,jungle,戰士,longyi,standard,1,2,1,0,7485,14438,8989,420.2,9.62,18.56,,2,1,1,2,2,369,743,454,388,3469,5623,8454,5266,197,960,,240,1332,458,,t3_shieldbreaker|t3_finalstring
standard,41,r3,red,mid,法師,leiming,standard,1,3,2,1,19647,11136,9576,447.7,12.11,18.49,,2,0,1,2,2,691,104,1012,1076,2951,5554,8562,5266,597,960,240,1040,,458,,t3_psyward
standard,41,r4,red,adc,射手,leiting,standard,1,4,2,0,12984,8216,9936,464.5,11.14,18.77,,2,0,1,2,2,1082,434,372,1036,3242,5514,8922,5266,824,1440,,1040,,352,,t3_shieldbreaker|t3_rendspear
standard,41,r5,red,sup,坦克,ironclad,standard,1,1,1,1,4288,16001,9564,447.1,9.11,14.85,20.86,3,1,2,2,3,839,265,1629,484,3739,6165,8869,5266,88,480,240,240,,298,2256,t3_calmveil|t3_thornmail
standard,42,b1,blue,top,戰士,fengbao,standard,0,1,1,1,10391,21855,7579,349.3,10.32,18.64,,2,0,1,2,2,1072,266,222,379,3122,5266,7122,5266,672,480,240,400,,64,,t3_shieldbreaker|t3_finalstring
standard,42,b2,blue,jungle,戰士,ravager,standard,0,0,1,0,8417,15568,6719,309.6,10.17,,,1,0,1,1,1,1170,701,625,1168,3170,4751,6175,5266,282,,,,562,64,,t3_shieldbreaker|t3_finalstring
standard,42,b3,blue,mid,法師,mingyun2,standard,0,1,4,0,13903,13232,7310,336.9,12.33,20.18,,2,0,1,1,2,1032,264,1456,659,3292,5164,6836,5266,826,480,,200,,64,,t3_psyward
standard,42,b4,blue,adc,射手,liangzi,standard,0,4,1,1,8586,10865,8459,389.8,12.32,19.22,,2,0,1,2,2,850,408,952,359,3010,4658,7522,5266,512,1440,240,,,64,,t3_shieldbreaker|t3_rendspear
standard,42,b5,blue,sup,輔助,huanjing,standard,0,1,2,0,7411,15504,9374,432,7.38,13.38,19.85,3,1,2,3,3,437,389,309,914,3837,6269,8469,5266,266,480,,600,,64,1792,t3_calmveil
standard,42,r1,red,top,戰士,fengbao,standard,1,3,0,0,12401,21933,9684,446.3,9.48,17.69,,2,1,1,2,2,444,594,1302,1083,3594,6074,9002,5266,706,1440,,1120,22,448,,t3_shieldbreaker|t3_finalstring
standard,42,r2,red,jungle,戰士,ravager,standard,1,3,1,1,13249,14243,9745,449.1,9.59,15.85,,2,1,1,2,2,235,1646,727,1195,3335,6776,8977,5266,325,1440,120,320,1218,288,,t3_shieldbreaker|t3_finalstring
standard,42,r3,red,mid,法師,mingyun2,standard,1,2,3,3,15570,12304,8630,397.7,11.98,19.33,,2,0,1,2,2,1024,164,398,299,3284,5764,7948,5266,754,960,360,320,,288,,t3_psyward
standard,42,r4,red,adc,射手,liangzi,standard,1,1,2,0,13490,8202,8443,389.1,11.48,19.9,,2,0,1,2,2,738,282,30,493,2898,4882,7330,5266,576,480,,720,,288,,t3_shieldbreaker|t3_rendspear
standard,42,r5,red,sup,輔助,huanjing,standard,1,0,1,3,4798,11243,9395,433,7.01,13.73,19.47,3,1,2,3,3,371,364,234,645,3771,6544,8714,5266,165,,480,320,,288,2194,t3_calmveil
standard,43,b1,blue,top,戰士,rongyan,standard,0,0,1,0,7811,20970,6169,302.7,11.28,,,1,0,1,1,1,832,190,466,569,2882,4290,6066,5266,400,,,400,,0,,t3_shieldbreaker|t3_finalstring
standard,43,b2,blue,jungle,戰士,dushe,standard,0,0,1,0,6906,15085,6688,328.1,9.98,,,1,1,1,1,1,108,563,1039,1258,3208,4913,6469,5266,424,,,,779,0,,t3_shieldbreaker|t3_finalstring
standard,43,b3,blue,mid,法師,bingshuang,standard,0,0,4,0,10590,11730,6409,314.4,13.67,,,1,0,1,1,1,734,332,526,1029,2994,4482,5906,5266,640,,,,,0,,t3_psyward
standard,43,b4,blue,adc,射手,shengyan,standard,0,0,4,0,7428,8606,6193,303.8,12.26,,,1,0,1,1,1,738,274,290,393,2898,4274,6090,5266,424,,,400,,0,,t3_shieldbreaker|t3_rendspear
standard,43,b5,blue,sup,輔助,zhanchang,standard,0,0,0,0,4374,12369,7848,385,8.65,14.51,,2,1,2,2,2,95,331,715,818,3795,5731,7745,5266,160,,,400,,0,1919,t3_calmveil
standard,43,r1,red,top,戰士,rongyan,standard,1,2,0,0,10554,17786,8169,400.8,10.98,19.73,,2,0,1,2,2,896,174,190,169,2946,4754,7890,5266,496,960,,720,,448,,t3_shieldbreaker|t3_finalstring
standard,43,r2,red,jungle,戰士,dushe,standard,1,2,0,0,5800,9311,8459,415,9.95,18.02,,2,1,1,2,2,208,854,846,1109,3308,5984,8196,5266,112,960,,520,889,448,,t3_shieldbreaker|t3_finalstring
standard,43,r3,red,mid,法師,bingshuang,standard,1,1,0,1,10941,9663,8481,416.1,13.29,18.43,,2,0,1,2,2,846,60,652,451,3106,5210,8202,5266,848,480,240,920,,448,,t3_psyward
standard,43,r4,red,adc,射手,shengyan,standard,1,5,0,1,17816,8301,10161,498.5,11.24,17.33,,2,0,1,2,2,818,102,998,1261,2978,4882,9898,5266,544,2400,120,1120,,448,,t3_shieldbreaker|t3_rendspear
standard,43,r5,red,sup,輔助,zhanchang,standard,1,0,0,3,9090,11577,9406,461.5,7.68,12.63,18.37,3,1,2,3,3,1343,217,887,1226,3843,6467,9067,5266,176,,600,320,,448,2256,t3_calmveil
standard,44,b1,blue,top,戰士,embercoil,standard,0,0,2,0,12323,20999,7289,327.3,11.78,21.78,,2,0,1,1,2,954,298,1117,438,3004,4748,6647,5266,485,,,640,,256,,t3_shieldbreaker|t3_finalstring
standard,44,b2,blue,jungle,戰士,jufeng,standard,0,2,2,0,6116,13416,8263,371.1,10.38,20.22,,2,0,1,1,2,1148,362,1617,563,3148,5062,7097,5266,106,480,,240,748,256,,t3_shieldbreaker|t3_finalstring
standard,44,b3,blue,mid,法師,mingyun2,standard,0,0,4,0,12523,12761,7460,335,12.38,,,1,0,1,1,1,750,396,234,959,3010,4946,6434,5266,672,,,240,,256,,t3_psyward
standard,44,b4,blue,adc,射手,mirrorshot,standard,0,3,6,1,13532,10402,8822,396.2,10.89,20.15,,2,0,1,1,2,828,496,956,872,2988,4796,6636,5266,474,,,640,,256,,t3_shieldbreaker|t3_rendspear
standard,44,b5,blue,sup,坦克,thornwall,standard,0,0,1,1,5799,18001,8713,391.3,8.33,14.75,,2,1,2,2,2,275,263,679,1472,3875,6163,7919,5266,181,,,240,,256,1975,t3_calmveil|t3_thornmail
standard,44,r1,red,top,戰士,embercoil,standard,1,3,1,1,13249,22809,9022,405.2,11.19,19.77,,2,0,1,2,2,882,166,258,972,2932,4916,7108,5266,386,480,240,480,,256,,t3_shieldbreaker|t3_finalstring
standard,44,r2,red,jungle,戰士,jufeng,standard,1,3,1,0,8147,12310,9703,435.8,9.69,19.7,,2,1,1,2,2,448,1364,119,1103,3548,5164,8719,5266,277,1440,,280,1200,256,,t3_shieldbreaker|t3_finalstring
standard,44,r3,red,mid,法師,mingyun2,standard,1,3,2,1,15136,11757,9046,406.3,13.16,20.68,,2,0,1,1,2,766,460,1168,1196,3026,5010,7668,5266,666,960,240,280,,256,,t3_psyward
standard,44,r4,red,adc,射手,mirrorshot,standard,1,5,1,2,14871,9156,10097,453.5,10.66,19.48,,2,0,1,2,2,1532,104,311,1196,3212,5484,7631,5266,589,960,480,80,,256,,t3_shieldbreaker|t3_rendspear
standard,44,r5,red,sup,坦克,thornwall,standard,1,1,0,1,6881,16046,10925,490.6,9.25,13.55,19.5,3,1,2,3,3,399,831,407,944,4299,6731,9907,5266,128,480,240,1280,,256,2256,t3_calmveil|t3_thornmail
standard,45,b1,blue,top,戰士,cinderfist,standard,0,0,2,0,9953,25361,6873,320.7,11.34,21.06,,2,0,1,1,2,848,302,887,272,2898,4402,6487,5266,485,,,480,,256,,t3_shieldbreaker|t3_finalstring
standard,45,b2,blue,jungle,戰士,langwang,standard,0,0,3,0,5037,15904,7225,337.1,10.45,19.96,,2,0,1,2,2,1387,320,202,194,3387,4970,6752,5266,256,,,80,894,256,,t3_shieldbreaker|t3_finalstring
standard,45,b3,blue,mid,法師,bingshuang,standard,0,1,2,0,12302,14843,7449,347.5,13.28,19.39,,2,0,1,2,2,814,364,113,218,3074,4514,7063,5266,581,480,,480,,256,,t3_psyward
standard,45,b4,blue,adc,射手,dujian,standard,0,3,0,1,12950,9631,8553,399,11.37,19.14,,2,0,1,2,2,922,202,1267,272,3082,4802,8167,5266,885,1440,240,80,,256,,t3_shieldbreaker|t3_rendspear
standard,45,b5,blue,sup,輔助,xuemai,standard,0,0,0,1,2392,12508,9570,446.5,7.04,14.08,18.18,3,1,2,3,3,403,843,604,529,3803,6243,9184,5266,256,,240,1280,,256,1886,t3_calmveil
standard,45,r1,red,top,戰士,cinderfist,standard,1,2,1,0,10375,21106,8869,413.8,10.55,16.78,,2,0,1,2,2,1008,112,323,568,3058,5592,8323,5266,730,960,,1160,14,192,,t3_shieldbreaker|t3_finalstring
standard,45,r2,red,jungle,戰士,langwang,standard,1,4,0,0,7359,11631,10100,471.3,8.89,18.68,,2,1,1,2,2,494,1526,880,1550,4244,6956,9430,5266,320,1920,,560,1172,192,,t3_shieldbreaker|t3_finalstring
standard,45,r3,red,mid,法師,bingshuang,standard,1,1,2,3,15244,10380,8198,382.5,11.07,20.38,,2,0,1,1,2,1294,166,1152,648,3554,6066,7652,5266,874,480,480,360,,192,,t3_psyward
standard,45,r4,red,adc,射手,dujian,standard,1,0,1,1,20719,9004,7372,343.9,11.61,20.67,,2,0,1,1,2,858,486,1146,371,3018,5266,6826,5266,488,,120,760,,192,,t3_shieldbreaker|t3_rendspear
standard,45,r5,red,sup,輔助,xuemai,standard,1,0,0,3,4298,11048,8946,417.4,7.36,13.01,19.83,3,1,2,3,3,263,711,220,765,3963,6891,8400,5266,242,,600,360,,192,1739,t3_calmveil
standard,46,b1,blue,top,戰士,leimingcf,standard,1,1,3,0,13208,28018,8676,345.3,11.63,19.08,,2,0,1,2,2,1040,466,38,375,3090,4866,7138,5266,736,480,,400,,256,,t3_shieldbreaker|t3_finalstring
standard,46,b2,blue,jungle,戰士,tielian,standard,1,0,4,1,8829,19085,9121,363,10.49,19.43,,2,0,1,2,2,1165,704,302,571,3165,5234,7352,5266,266,,240,400,923,256,,t3_shieldbreaker|t3_finalstring
standard,46,b3,blue,mid,法師,mingyun2,standard,1,3,5,0,20345,15835,10412,414.4,11.63,19.27,,2,0,1,2,2,902,268,444,1011,3162,5418,7994,5266,712,960,,800,,256,,t3_psyward
standard,46,b4,blue,adc,射手,tianfa,standard,1,8,8,1,20086,11913,12175,484.6,11.18,18.83,22.22,3,0,1,2,3,850,158,1096,974,3010,5058,8716,5266,634,1920,240,400,,256,,t3_shieldbreaker|t3_rendspear
standard,46,b5,blue,sup,輔助,fengshen,standard,1,0,4,2,8167,19063,10852,431.9,10.22,13.51,19.08,4,0,2,3,4,1780,227,637,351,3760,6107,8817,5266,114,,480,400,43,256,2256,t3_calmveil
standard,46,r1,red,top,戰士,leimingcf,standard,0,5,0,1,20280,29659,11018,438.5,10.9,18.47,23.74,3,0,1,2,3,912,436,76,218,2962,5616,7776,5266,602,1440,120,133,86,128,,t3_shieldbreaker|t3_finalstring
standard,46,r2,red,jungle,戰士,tielian,standard,0,3,1,4,17197,21166,10715,426.5,9.61,19.08,22.41,3,1,1,2,3,269,268,305,265,3369,5398,7655,5266,272,480,600,133,775,128,,t3_shieldbreaker|t3_finalstring
standard,46,r3,red,mid,法師,mingyun2,standard,0,3,3,2,16272,13577,10447,415.8,13.17,19.91,,2,0,1,2,2,990,942,86,1046,3250,5492,7636,5266,922,960,360,,,128,,t3_psyward
standard,46,r4,red,adc,射手,tianfa,standard,0,12,7,1,32656,13334,14663,583.6,11.63,19.27,21.12,4,0,1,2,4,794,716,682,812,2954,5316,8932,5266,578,1920,240,800,,128,,t3_shieldbreaker|t3_rendspear
standard,46,r5,red,sup,輔助,fengshen,standard,0,1,1,3,4847,13849,10896,433.7,8.43,13.63,18.78,4,1,2,3,4,687,239,564,395,3787,5939,8744,5266,119,480,360,133,,128,2256,t3_calmveil
standard,47,b1,blue,top,戰士,jufeng,standard,0,0,2,0,16210,26327,8174,355.5,10.35,19.57,,2,0,1,2,2,1040,328,448,424,3090,4658,7298,5266,704,,,1200,,128,,t3_shieldbreaker|t3_finalstring
standard,47,b2,blue,jungle,戰士,greymantle,standard,0,1,2,0,8973,17292,7758,337.4,9.87,21.16,,2,1,1,1,2,186,224,1441,657,3286,5404,6921,5266,312,480,,,735,128,,t3_shieldbreaker|t3_finalstring
standard,47,b3,blue,mid,法師,bingshuang,standard,0,2,2,0,13259,13501,8622,375,11.6,21.26,,2,0,1,1,2,910,352,390,292,3170,5202,6890,5266,816,480,,200,,128,,t3_psyward
standard,47,b4,blue,adc,射手,dawnstrike,standard,0,3,3,0,15671,11250,8150,354.5,12.04,20.46,,2,0,1,1,2,842,126,618,530,3002,4906,6298,5266,424,480,,,,128,,t3_shieldbreaker|t3_rendspear
standard,47,b5,blue,sup,坦克,stoneguard,standard,0,0,5,0,6350,19324,10353,450.3,9.82,16.33,20.43,3,1,1,2,3,275,557,1219,372,3875,5907,8459,5266,208,,,600,,128,2256,t3_calmveil|t3_thornmail
standard,47,r1,red,top,戰士,jufeng,standard,1,6,0,0,17992,25050,11125,483.9,11.17,17.27,21.56,3,0,1,2,3,1012,140,344,275,3062,5190,8694,5266,708,1440,,960,,320,,t3_shieldbreaker|t3_finalstring
standard,47,r2,red,jungle,戰士,greymantle,standard,1,5,0,0,11530,15642,10335,449.5,11.32,18.36,21.6,3,0,1,2,3,1143,777,507,435,3143,5477,8807,5266,152,1920,,160,988,320,,t3_shieldbreaker|t3_finalstring
standard,47,r3,red,mid,法師,bingshuang,standard,1,1,3,1,13715,11923,8974,390.3,11.69,21,,2,0,1,1,2,1262,296,1078,174,3522,5626,7578,5266,712,480,240,560,,320,,t3_psyward
standard,47,r4,red,adc,射手,dawnstrike,standard,1,1,2,2,16049,9130,8957,389.6,12.9,21.73,,2,0,1,1,2,830,374,942,1637,2990,4974,6622,5266,475,,,560,,320,,t3_shieldbreaker|t3_rendspear
standard,47,r5,red,sup,坦克,stoneguard,standard,1,1,1,3,8336,16007,10620,461.9,8.32,15.31,20.58,3,1,1,2,3,855,797,1435,1240,3755,6147,8675,5266,192,,480,160,,320,2256,t3_calmveil|t3_thornmail
standard,48,b1,blue,top,戰士,anliuyouXia,standard,1,1,0,0,12165,26753,10062,373.4,11,19.67,26.18,3,0,1,2,3,976,560,104,412,3026,5490,7554,5266,768,480,,720,,320,,t3_shieldbreaker|t3_finalstring
standard,48,b2,blue,jungle,刺客,miwu,standard,1,1,2,0,9864,14262,9651,358.1,11.19,19.58,,2,0,1,2,2,1230,1947,201,1270,3160,5147,7201,5266,152,480,,320,663,320,,t3_finalstring
standard,48,b3,blue,mid,法師,lieyan,standard,1,7,6,0,21375,17552,12097,448.9,12.85,20.6,26.18,3,0,1,1,3,702,300,682,1067,2962,4850,6882,5266,496,480,,320,,320,,t3_psyward
standard,48,b4,blue,adc,射手,yanfeng,standard,1,15,5,0,48041,13311,16230,602.2,11.41,18.84,21.23,4,0,1,2,4,922,190,372,2380,3082,4970,8922,5266,696,1920,,720,,320,,t3_shieldbreaker|t3_rendspear
standard,48,b5,blue,sup,坦克,bingshouweis,standard,1,0,5,2,6086,26177,11198,415.5,7.74,14.55,20.48,3,1,2,2,3,895,343,1323,1218,3795,6243,8563,5266,160,,240,320,,320,2256,t3_calmveil|t3_thornmail
standard,48,r1,red,top,戰士,anliuyouXia,standard,0,0,5,0,10175,34427,8954,332.2,11.17,21.48,,2,0,1,1,2,1008,268,1155,303,3058,4898,6685,5266,512,,,800,43,64,,t3_shieldbreaker|t3_finalstring
standard,48,r2,red,jungle,刺客,miwu,standard,0,2,3,2,11393,15624,10648,395.1,10.2,17.81,25.58,3,0,1,2,3,1410,725,334,648,3340,6055,8114,5266,200,960,480,,1144,64,,t3_finalstring
standard,48,r3,red,mid,法師,lieyan,standard,0,9,6,0,33104,18206,12646,469.3,13.62,19.68,24.91,3,0,1,2,3,814,1056,220,746,3074,4906,7770,5266,600,1440,,400,,64,,t3_psyward
standard,48,r4,red,adc,射手,yanfeng,standard,0,6,7,1,21385,11648,10908,404.7,12.21,22.38,26.18,3,0,1,1,3,682,266,714,907,2842,4266,6394,5266,344,480,240,,,64,,t3_shieldbreaker|t3_rendspear
standard,48,r5,red,sup,坦克,bingshouweis,standard,0,1,3,3,8255,25162,11404,423.2,8.53,13.69,19.68,3,1,2,3,3,951,275,333,1423,3851,6475,8933,5266,232,480,240,800,,64,1850,t3_calmveil|t3_thornmail
standard,49,b1,blue,top,戰士,tielian,standard,0,0,2,0,8920,22205,7668,323.3,11.3,22.38,,2,0,1,1,2,826,516,572,287,2876,4316,6172,5266,506,,,400,,0,,t3_shieldbreaker|t3_finalstring
standard,49,b2,blue,jungle,刺客,jueying,standard,0,0,5,0,5343,12297,7597,320.3,10.42,,,1,0,1,1,1,1185,291,711,2017,3115,4621,6291,5266,288,,,,737,0,,t3_finalstring
standard,49,b3,blue,mid,法師,shikong,standard,0,0,5,1,10607,13510,8012,337.8,13.26,21.85,,2,0,1,1,2,694,324,384,181,2954,4474,6164,5266,658,,240,,,0,,t3_psyward
standard,49,b4,blue,adc,射手,siwang,standard,0,7,3,0,17936,14675,10332,435.6,9.58,18.9,,2,1,1,2,2,244,538,624,1581,3594,5018,7844,5266,658,1920,,,,0,,t3_shieldbreaker|t3_rendspear
standard,49,b5,blue,sup,輔助,mingyun,standard,0,0,2,0,4293,16294,9612,405.3,9.41,14.18,19.8,3,1,2,3,3,368,420,213,572,3768,6120,8213,5266,159,,,800,,0,1987,t3_calmveil
standard,49,r1,red,top,戰士,tielian,standard,1,2,0,1,11521,22549,9649,406.9,11.29,19.19,,2,0,1,2,2,880,258,94,1049,2930,5258,7194,5266,384,480,120,560,,384,,t3_shieldbreaker|t3_finalstring
standard,49,r2,red,jungle,刺客,jueying,standard,1,2,1,1,8192,10210,9597,404.7,10.39,17.22,,2,0,1,2,2,1180,1008,421,1267,3110,5158,7971,5266,64,960,80,160,1056,384,,t3_finalstring
standard,49,r3,red,mid,法師,shikong,standard,1,2,3,0,15243,12419,9497,400.4,10.66,19.4,,2,0,1,2,2,1470,786,436,517,3730,6386,7986,5266,816,960,,560,,384,,t3_psyward
standard,49,r4,red,adc,射手,siwang,standard,1,9,3,2,25689,10044,12873,542.8,11.35,18.62,22.29,3,0,1,2,3,946,582,1902,1673,3106,5362,9522,5266,592,2400,320,560,,384,,t3_shieldbreaker|t3_rendspear
standard,49,r5,red,sup,輔助,mingyun,standard,1,2,0,4,5952,12817,11194,472,8.15,12.4,18.5,3,1,2,3,3,363,130,402,2153,3763,6610,9442,5266,192,960,440,560,,384,1640,t3_calmveil
standard,50,b1,blue,top,戰士,longyi,standard,1,1,3,0,11069,26226,8209,350.5,10.84,19.39,,2,0,1,2,2,864,456,200,458,2914,5386,7050,5266,488,480,,400,,416,,t3_shieldbreaker|t3_finalstring
standard,50,b2,blue,jungle,刺客,anye,standard,1,0,5,0,6197,12327,8199,350.2,10.43,19.57,,2,0,1,2,2,1160,451,296,599,3090,5131,6996,5266,64,,,400,850,416,,t3_finalstring
standard,50,b3,blue,mid,法師,lieyan,standard,1,0,4,0,15879,12428,8537,364.6,12.16,21.19,,2,0,1,1,2,894,416,478,686,3154,5266,6978,5266,656,,,800,,256,,t3_psyward
standard,50,b4,blue,adc,射手,maestro,standard,1,8,6,1,19197,11109,11969,511.1,11.16,16.87,21.38,3,0,1,2,3,1058,154,884,1068,3218,5834,9434,5266,712,2400,240,400,,416,,t3_shieldbreaker|t3_rendspear
