config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
off,66,r5,red,sup,輔助,fuwenbianzhi,,1,0,1,3,5692,10194,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,b1,blue,top,坦克,ironclad,,0,2,2,1,12419,18031,600,24.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,b2,blue,jungle,戰士,fengbao,,0,2,0,1,5275,9798,1114,45.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,b3,blue,mid,法師,haixiao,,0,2,3,4,14548,10406,600,24.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,b4,blue,adc,射手,leiting,,0,2,2,3,9935,10390,600,24.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,b5,blue,sup,坦克,thornwall,,0,2,3,2,3388,12278,600,24.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,r1,red,top,坦克,ironclad,,1,4,0,2,8692,18925,1218,49.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,r2,red,jungle,戰士,fengbao,,1,2,3,1,6429,11541,1441,58.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,r3,red,mid,法師,haixiao,,1,2,5,2,11631,12333,600,24.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,r4,red,adc,射手,leiting,,1,0,2,1,9784,10079,18,0.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,67,r5,red,sup,坦克,thornwall,,1,2,0,3,4724,14093,600,24.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,b1,blue,top,坦克,bingshouweis,,0,1,4,0,10780,22865,300,11,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,b2,blue,jungle,戰士,anliuyouXia,,0,0,2,0,6344,13112,667,24.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,b3,blue,mid,法師,leiming,,0,2,6,1,15298,14951,600,22,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,b4,blue,adc,射手,liangzi,,0,1,2,2,13234,12066,300,11,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,b5,blue,sup,坦克,shengdun,,0,0,5,2,5203,17812,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,r1,red,top,坦克,bingshouweis,,1,7,0,1,12936,19627,2118,77.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,r2,red,jungle,戰士,anliuyouXia,,1,5,1,1,10131,12902,2654,97.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,r3,red,mid,法師,leiming,,1,4,2,1,19853,12418,1200,43.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,r4,red,adc,射手,liangzi,,1,2,0,2,14910,10369,600,22,,,,0,,,,,,,,,,,,,,,,,,0,,
off,68,r5,red,sup,坦克,shengdun,,1,1,1,3,6955,15088,354,13,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,b1,blue,top,坦克,tiankong,,0,0,2,1,6860,16912,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,b2,blue,jungle,刺客,yueying,,0,0,4,0,5329,11154,766,33.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,b3,blue,mid,法師,haixiao,,0,2,3,0,6126,10290,600,26.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,b4,blue,adc,射手,shengyan,,0,0,3,1,8707,8680,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,b5,blue,sup,輔助,zhanchang,,0,0,3,0,4312,9631,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,r1,red,top,坦克,tiankong,,1,5,0,0,8894,15643,1500,65.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,r2,red,jungle,刺客,yueying,,1,5,0,1,7708,8904,2313,101,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,r3,red,mid,法師,haixiao,,1,1,1,2,9212,10294,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,r4,red,adc,射手,shengyan,,1,3,0,2,11822,7475,900,39.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,69,r5,red,sup,輔助,zhanchang,,1,1,1,4,4429,9534,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,b1,blue,top,坦克,tiebi,,0,0,4,0,5227,15058,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,b2,blue,jungle,刺客,yeiren,,0,1,3,0,6448,11101,958,41.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,b3,blue,mid,法師,bingshuang,,0,2,5,1,11941,11929,600,26.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,b4,blue,adc,射手,xingchen,,0,0,1,0,9350,8994,18,0.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,b5,blue,sup,坦克,thornwall,,0,0,6,0,4235,16077,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,r1,red,top,坦克,tiebi,,1,10,1,1,11348,15910,3000,131.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,r2,red,jungle,刺客,yeiren,,1,4,0,0,4982,8344,1924,84.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,r3,red,mid,法師,bingshuang,,1,3,1,1,14458,10053,900,39.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,r4,red,adc,射手,xingchen,,1,1,0,3,10904,7862,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,70,r5,red,sup,坦克,thornwall,,1,1,1,0,4966,12145,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,b1,blue,top,坦克,xukong,,0,0,7,0,8530,20590,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,b2,blue,jungle,刺客,sting,,0,0,5,1,5444,12303,586,23.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,b3,blue,mid,法師,mingyun2,,0,2,5,0,12386,13184,600,24.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,b4,blue,adc,射手,dujian,,0,0,2,1,8482,11193,18,0.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,b5,blue,sup,坦克,tiankong,,0,1,7,1,5510,15934,300,12.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,r1,red,top,坦克,xukong,,1,7,1,4,10335,16781,2100,84.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,r2,red,jungle,刺客,sting,,1,10,1,2,11069,10829,3764,151.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,r3,red,mid,法師,mingyun2,,1,1,1,3,14325,10474,328,13.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,r4,red,adc,射手,dujian,,1,4,0,3,16587,9363,1200,48.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,71,r5,red,sup,坦克,tiankong,,1,4,0,2,6451,13013,1200,48.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,b1,blue,top,坦克,shiqiang,,0,0,1,2,7102,17952,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,b2,blue,jungle,刺客,yingsi,,0,3,2,0,4141,9442,1369,57.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,b3,blue,mid,法師,bingshuang,,0,1,1,0,11921,11837,300,12.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,b4,blue,adc,射手,tianfa,,0,3,2,1,9462,10361,900,38,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,b5,blue,sup,輔助,fengshen,,0,1,1,1,3797,11252,318,13.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,r1,red,top,坦克,shiqiang,,1,1,0,0,6985,15958,300,12.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,r2,red,jungle,刺客,yingsi,,1,3,3,0,5356,9461,1705,71.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,r3,red,mid,法師,bingshuang,,1,3,0,1,16024,10132,900,38,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,r4,red,adc,射手,tianfa,,1,0,2,1,6892,8044,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,72,r5,red,sup,輔助,fengshen,,1,0,3,2,3564,9666,54,2.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,b1,blue,top,坦克,longji,,1,3,3,0,10935,23050,900,32.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,b2,blue,jungle,刺客,shanying,,1,0,5,3,6974,12801,605,22,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,b3,blue,mid,法師,mingyun2,,1,2,0,1,16875,14808,600,21.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,b4,blue,adc,射手,dawnstrike,,1,2,1,2,12237,10474,600,21.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,b5,blue,sup,輔助,shengguang,,1,1,3,1,7113,13021,300,10.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,r1,red,top,坦克,longji,,0,6,1,0,9504,21734,1800,65.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,r2,red,jungle,刺客,shanying,,0,3,3,1,7515,14578,1933,70.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,r3,red,mid,法師,mingyun2,,0,1,1,5,17079,13531,300,10.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,r4,red,adc,射手,dawnstrike,,0,2,1,1,12397,10080,600,21.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,73,r5,red,sup,輔助,shengguang,,0,0,2,5,5630,12062,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,b1,blue,top,坦克,dadi,,0,1,5,0,5183,14322,300,14.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,b2,blue,jungle,刺客,dianguang,,0,0,4,0,4356,7915,522,25.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,b3,blue,mid,法師,bingshuang,,0,0,6,1,8709,11136,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,b4,blue,adc,射手,yanfeng,,0,0,2,0,8631,8789,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,b5,blue,sup,坦克,bingshouweis,,0,0,3,0,3938,11726,54,2.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,r1,red,top,坦克,dadi,,1,9,0,4,9609,14447,2700,132.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,r2,red,jungle,刺客,dianguang,,1,4,1,3,5866,8050,1888,92.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,r3,red,mid,法師,bingshuang,,1,3,0,2,10186,9095,954,46.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,r4,red,adc,射手,yanfeng,,1,1,0,1,8013,6898,300,14.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,74,r5,red,sup,坦克,bingshouweis,,1,3,0,5,5198,9716,954,46.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,b1,blue,top,坦克,tixue,,0,1,4,0,11019,23459,300,11.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,b2,blue,jungle,刺客,leisuhunter,,0,0,3,1,2892,12087,876,33.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,b3,blue,mid,法師,mingyun2,,0,3,2,0,12294,13859,900,34.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,b4,blue,adc,射手,siwang,,0,0,0,1,13765,10403,54,2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,b5,blue,sup,輔助,shiguang,,0,0,1,1,4000,13514,28,1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,r1,red,top,坦克,tixue,,1,3,0,2,11953,18922,900,34.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,r2,red,jungle,刺客,leisuhunter,,1,4,2,0,6772,12173,2074,78.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,r3,red,mid,法師,mingyun2,,1,3,0,1,18566,12165,900,34.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,r4,red,adc,射手,siwang,,1,0,1,2,12591,10298,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,75,r5,red,sup,輔助,shiguang,,1,0,1,3,4433,11669,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,b1,blue,top,坦克,stoneguard,,0,1,1,1,7068,14291,300,14.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,b2,blue,jungle,刺客,voidrift,,0,0,3,1,3798,9130,432,20.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,b3,blue,mid,法師,shikong,,0,2,1,2,6937,10570,600,28.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,b4,blue,adc,射手,phantom,,0,2,2,2,7721,6747,600,28.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,b5,blue,sup,輔助,tianshi,,0,2,1,1,4563,9750,600,28.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,r1,red,top,坦克,stoneguard,,1,4,2,0,10841,14194,1200,57.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,r2,red,jungle,刺客,voidrift,,1,1,0,2,3978,7785,1055,50.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,r3,red,mid,法師,shikong,,1,1,3,1,8205,9737,300,14.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,r4,red,adc,射手,phantom,,1,2,1,2,8325,6582,600,28.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,76,r5,red,sup,輔助,tianshi,,1,0,1,3,2606,8829,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,b1,blue,top,坦克,thornwall,,0,0,1,1,8912,18523,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,b2,blue,jungle,刺客,miwu,,0,0,3,1,3863,9957,532,24.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,b3,blue,mid,法師,lieyan,,0,0,4,0,8725,11233,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,b4,blue,adc,射手,huanying,,0,1,3,0,7943,8225,300,13.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,b5,blue,sup,坦克,tieshixin,,0,1,5,0,2857,12481,300,13.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,r1,red,top,坦克,thornwall,,1,3,1,2,9177,14288,900,41.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,r2,red,jungle,刺客,miwu,,1,3,1,0,5627,8172,1552,71,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,r3,red,mid,法師,lieyan,,1,7,0,1,14285,8785,2100,96.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,r4,red,adc,射手,huanying,,1,0,0,2,11966,7308,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,77,r5,red,sup,坦克,tieshixin,,1,3,0,6,4362,11693,900,41.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,b1,blue,top,坦克,tieshixin,,0,8,18,1,34618,59151,2400,42.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,b2,blue,jungle,刺客,jueying,,0,10,19,0,27521,43936,4582,80.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,b3,blue,mid,法師,shikong,,0,19,25,1,49581,42405,5718,100.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,b4,blue,adc,射手,guangsu,,0,27,20,3,61997,28671,8128,142.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,b5,blue,sup,坦克,xukong,,0,1,25,5,15143,48565,300,5.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,r1,red,top,坦克,tieshixin,,1,28,6,2,53359,62831,8428,148.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,r2,red,jungle,刺客,jueying,,1,21,8,4,32129,31558,8002,140.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,r3,red,mid,法師,shikong,,1,25,20,0,64725,34413,7500,131.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,r4,red,adc,射手,guangsu,,1,26,17,7,58952,26932,7800,137.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,78,r5,red,sup,坦克,xukong,,1,7,14,12,21288,44408,2100,36.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,b1,blue,top,坦克,bingshouweis,,1,3,2,1,7994,15245,900,40.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,b2,blue,jungle,戰士,langwang,,1,1,0,1,2983,7544,945,42.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,b3,blue,mid,法師,lieyan,,1,3,3,1,13938,11188,900,40.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,b4,blue,adc,射手,mori,,1,0,0,0,9542,8416,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,b5,blue,sup,輔助,fuwenbianzhi,,1,0,1,5,4162,10310,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,r1,red,top,坦克,bingshouweis,,0,3,2,0,6414,16182,900,40.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,r2,red,jungle,戰士,langwang,,0,3,2,1,7681,11029,1672,74.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,r3,red,mid,法師,lieyan,,0,0,1,1,9511,10318,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,r4,red,adc,射手,mori,,0,0,2,0,7740,8620,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,79,r5,red,sup,輔助,fuwenbianzhi,,0,0,0,0,3148,9608,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,b1,blue,top,坦克,tiankong,,0,0,2,1,8050,15568,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,b2,blue,jungle,戰士,anliuyouXia,,0,0,4,0,4431,10469,460,20.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,b3,blue,mid,法師,shikong,,0,1,1,0,11362,11746,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,b4,blue,adc,射手,leiting,,0,0,0,1,7508,8747,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,b5,blue,sup,坦克,thornwall,,0,1,5,0,3110,12920,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,r1,red,top,坦克,tiankong,,1,4,0,3,8657,16839,1200,52.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,r2,red,jungle,戰士,anliuyouXia,,1,3,1,4,7541,9156,1768,77.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,r3,red,mid,法師,shikong,,1,4,0,1,9585,9727,1200,52.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,r4,red,adc,射手,leiting,,1,1,0,1,9167,7955,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,80,r5,red,sup,坦克,thornwall,,1,0,1,2,4468,12452,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,b1,blue,top,戰士,jingci,,1,2,2,0,5863,14634,600,27.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,b2,blue,jungle,戰士,embercoil,,1,1,2,0,4210,8336,859,39.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,b3,blue,mid,法師,lieyan,,1,3,0,1,10738,9831,900,41,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,b4,blue,adc,射手,liangzi,,1,0,1,2,11046,8184,54,2.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,b5,blue,sup,坦克,tiebi,,1,0,4,3,5033,12106,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,r1,red,top,戰士,jingci,,0,6,0,0,8307,14481,1800,82.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,r2,red,jungle,戰士,embercoil,,0,3,2,1,7145,10117,1561,71.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,r3,red,mid,法師,lieyan,,0,0,1,4,9632,11223,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,r4,red,adc,射手,liangzi,,0,0,1,3,9115,7913,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,81,r5,red,sup,坦克,tiebi,,0,0,2,2,4022,12090,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,b1,blue,top,戰士,longyi,,1,2,1,1,6956,17238,600,25.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,b2,blue,jungle,戰士,hunpo,,1,1,0,1,5957,9245,760,32.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,b3,blue,mid,法師,auralith,,1,1,2,1,10365,9847,300,12.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,b4,blue,adc,射手,liangzicz,,1,2,3,0,9960,8075,600,25.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,b5,blue,sup,輔助,zhanchang,,1,1,2,0,5198,12023,300,12.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,r1,red,top,戰士,longyi,,0,1,0,1,7610,16545,300,12.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,r2,red,jungle,戰士,hunpo,,0,3,3,0,5390,11163,1603,68.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,r3,red,mid,法師,auralith,,0,1,1,2,12651,12269,300,12.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,r4,red,adc,射手,liangzicz,,0,2,1,0,9742,7607,600,25.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,82,r5,red,sup,輔助,zhanchang,,0,1,2,1,3341,11409,300,12.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,b1,blue,top,戰士,chichuan,,0,7,2,1,13989,23522,2100,73.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,b2,blue,jungle,戰士,leimingcf,,0,0,4,4,6764,15466,812,28.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,b3,blue,mid,法師,xingjie,,0,1,2,4,15116,14513,300,10.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,b4,blue,adc,射手,xingchen,,0,2,5,1,13709,11076,618,21.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,b5,blue,sup,輔助,hexweave,,0,0,4,3,6728,12313,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,r1,red,top,戰士,chichuan,,1,5,5,2,15500,25357,1554,54.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,r2,red,jungle,戰士,leimingcf,,1,5,1,2,10025,14941,2708,94.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,r3,red,mid,法師,xingjie,,1,4,2,1,18025,13763,1200,41.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,r4,red,adc,射手,xingchen,,1,3,2,1,12139,11187,900,31.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,83,r5,red,sup,輔助,hexweave,,1,0,0,3,5907,12509,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,b1,blue,top,戰士,xueyue,,1,6,5,1,11420,20634,1828,66,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,b2,blue,jungle,戰士,fengbao,,1,2,2,2,6244,10209,1276,46.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,b3,blue,mid,法師,auralith,,1,5,4,2,21207,15625,1500,54.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,b4,blue,adc,射手,dujian,,1,3,3,1,12061,11168,900,32.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,b5,blue,sup,坦克,tiankong,,1,1,4,3,7940,17986,328,11.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,r1,red,top,戰士,xueyue,,0,5,3,2,9871,20778,1500,54.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,r2,red,jungle,戰士,fengbao,,0,6,4,2,8642,14814,2675,96.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,r3,red,mid,法師,auralith,,0,1,2,3,16617,13876,300,10.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,r4,red,adc,射手,dujian,,0,1,5,4,16187,11555,300,10.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,84,r5,red,sup,坦克,tiankong,,0,5,3,1,6053,17755,1500,54.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,b1,blue,top,戰士,langwang,,0,1,1,0,5385,15237,354,16.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,b2,blue,jungle,戰士,ronggang,,0,0,2,0,4347,10235,586,26.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,b3,blue,mid,法師,xingjie,,0,0,4,0,8325,11474,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,b4,blue,adc,射手,tianfa,,0,0,1,0,6400,8739,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,b5,blue,sup,輔助,mingyun,,0,0,4,0,3897,12265,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,r1,red,top,戰士,langwang,,1,4,0,0,10361,14679,1200,55.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,r2,red,jungle,戰士,ronggang,,1,3,0,0,5398,6761,1474,67.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,r3,red,mid,法師,xingjie,,1,5,1,3,11790,8982,1500,69,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,r4,red,adc,射手,tianfa,,1,0,0,1,11760,7140,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,85,r5,red,sup,輔助,mingyun,,1,0,0,3,4099,8513,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,b1,blue,top,戰士,kuangfeng,,0,1,1,0,6546,16406,354,15.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,b2,blue,jungle,戰士,rongyan,,0,0,1,0,2931,10995,577,24.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,b3,blue,mid,法師,auralith,,0,0,3,1,8149,10892,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,b4,blue,adc,射手,dawnstrike,,0,2,3,0,9026,9595,600,25.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,b5,blue,sup,輔助,shengguang,,0,0,2,1,4774,12606,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,r1,red,top,戰士,kuangfeng,,1,5,1,1,9300,14965,1500,64.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,r2,red,jungle,戰士,rongyan,,1,1,0,1,4036,9268,1324,56.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,r3,red,mid,法師,auralith,,1,2,1,3,9213,9295,600,25.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,r4,red,adc,射手,dawnstrike,,1,2,0,0,14958,8474,600,25.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,86,r5,red,sup,輔助,shengguang,,1,0,1,2,6200,8684,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,87,b1,blue,top,戰士,greymantle,,0,1,2,0,7537,18337,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,87,b2,blue,jungle,戰士,tielian,,0,0,1,2,4362,9049,477,20.8,,,,0,,,,,,,,,,,,,,,,,,0,,
